step,m_k0,m_k1,m_k2
227,-0.023872,-0.032887,-0.007413
228,-0.023286,-0.032078,-0.007232
229,-0.022727,-0.031308,-0.007060
230,-0.029176,-0.040201,-0.009045
231,-0.028344,-0.039053,-0.008788
232,-0.027552,-0.037961,-0.008544
233,-0.026798,-0.036922,-0.008311
234,-0.026081,-0.035934,-0.008090
235,-0.025399,-0.034994,-0.007880
236,-0.024751,-0.034099,-0.007680
237,-0.024134,-0.033249,-0.007490
238,-0.023547,-0.032440,-0.007309
239,-0.022989,-0.031670,-0.007137
240,-0.029426,-0.040545,-0.009117
241,-0.028593,-0.039397,-0.008860
242,-0.027801,-0.038305,-0.008616
243,-0.027047,-0.037266,-0.008384
244,-0.026330,-0.036278,-0.008163
245,-0.025648,-0.035338,-0.007953
246,-0.025000,-0.034444,-0.007753
247,-0.024383,-0.033593,-0.007563
248,-0.023796,-0.032784,-0.007382
249,-0.023238,-0.032014,-0.007210
250,-0.029662,-0.040873,-0.009185
251,-0.028829,-0.039725,-0.008929
252,-0.028037,-0.038633,-0.008685
253,-0.027284,-0.037594,-0.008452
254,-0.026567,-0.036605,-0.008232
255,-0.025885,-0.035665,-0.008022
256,-0.025236,-0.034771,-0.007822
257,-0.024619,-0.033921,-0.007632
258,-0.024033,-0.033111,-0.007451
259,-0.023474,-0.032342,-0.007279
260,-0.029892,-0.041183,-0.009267
261,-0.029058,-0.040034,-0.009010
262,-0.028266,-0.038942,-0.008765
263,-0.027512,-0.037903,-0.008533
264,-0.026795,-0.036915,-0.008311
265,-0.026113,-0.035975,-0.008101
266,-0.025465,-0.035081,-0.007900
267,-0.024847,-0.034230,-0.007710
268,-0.024260,-0.033421,-0.007528
269,-0.023702,-0.032652,-0.007356
270,-0.030107,-0.041477,-0.009330
271,-0.029274,-0.040329,-0.009073
272,-0.028481,-0.039237,-0.008828
273,-0.027728,-0.038198,-0.008595
274,-0.027011,-0.037210,-0.008374
275,-0.026328,-0.036270,-0.008164
276,-0.025680,-0.035376,-0.007963
277,-0.025062,-0.034525,-0.007773
278,-0.024475,-0.033716,-0.007591
279,-0.023917,-0.032947,-0.007419
280,-0.030316,-0.041754,-0.009405
281,-0.029482,-0.040606,-0.009147
282,-0.028690,-0.039514,-0.008902
283,-0.027935,-0.038476,-0.008669
284,-0.027218,-0.037488,-0.008447
285,-0.026536,-0.036548,-0.008235
286,-0.025887,-0.035654,-0.008035
287,-0.025269,-0.034803,-0.007844
288,-0.024682,-0.033994,-0.007662
289,-0.024123,-0.033225,-0.007489
290,-0.030508,-0.042025,-0.009447
291,-0.029675,-0.040877,-0.009190
292,-0.028882,-0.039784,-0.008945
293,-0.028128,-0.038746,-0.008713
294,-0.027411,-0.037757,-0.008491
295,-0.026729,-0.036817,-0.008281
296,-0.026080,-0.035923,-0.008081
297,-0.025462,-0.035072,-0.007890
298,-0.024875,-0.034263,-0.007709
299,-0.024316,-0.033494,-0.007537
300,-0.031343,-0.041944,-0.012146
301,-0.030480,-0.040811,-0.011766
302,-0.029658,-0.039734,-0.011405
303,-0.028877,-0.038709,-0.011061
304,-0.028133,-0.037734,-0.010734
305,-0.027426,-0.036807,-0.010423
306,-0.026754,-0.035925,-0.010127
307,-0.026114,-0.035085,-0.009845
308,-0.025505,-0.034287,-0.009578
309,-0.024926,-0.033528,-0.009323
310,-0.030859,-0.042595,-0.009838
311,-0.030028,-0.041443,-0.009573
312,-0.029237,-0.040347,-0.009321
313,-0.028484,-0.039304,-0.009082
314,-0.027768,-0.038312,-0.008854
315,-0.027087,-0.037368,-0.008637
316,-0.026439,-0.036471,-0.008431
317,-0.025823,-0.035617,-0.008235
318,-0.025237,-0.034805,-0.008048
319,-0.024680,-0.034032,-0.007871
320,-0.030997,-0.042761,-0.009823
321,-0.030167,-0.041612,-0.009561
322,-0.029377,-0.040518,-0.009312
323,-0.028625,-0.039478,-0.009075
324,-0.027910,-0.038489,-0.008850
325,-0.027230,-0.037548,-0.008636
326,-0.026583,-0.036653,-0.008432
327,-0.025968,-0.035802,-0.008238
328,-0.025383,-0.034992,-0.008054
329,-0.024826,-0.034221,-0.007879
330,-0.031153,-0.042965,-0.009838
331,-0.030323,-0.041816,-0.009577
332,-0.029532,-0.040723,-0.009330
333,-0.028781,-0.039684,-0.009094
334,-0.028066,-0.038695,-0.008870
335,-0.027386,-0.037755,-0.008657
336,-0.026739,-0.036860,-0.008455
337,-0.026123,-0.036010,-0.008262
338,-0.025538,-0.035200,-0.008078
339,-0.024981,-0.034430,-0.007904
340,-0.031290,-0.043166,-0.009873
341,-0.030460,-0.042017,-0.009613
342,-0.029670,-0.040925,-0.009366
343,-0.028919,-0.039886,-0.009131
344,-0.028204,-0.038898,-0.008907
345,-0.027524,-0.037957,-0.008694
346,-0.026878,-0.037063,-0.008492
347,-0.026263,-0.036212,-0.008299
348,-0.025678,-0.035403,-0.008116
349,-0.025121,-0.034633,-0.007942
350,-0.031456,-0.043350,-0.009954
351,-0.030624,-0.042202,-0.009693
352,-0.029833,-0.041110,-0.009443
353,-0.029081,-0.040072,-0.009206
354,-0.028365,-0.039084,-0.008981
355,-0.027684,-0.038144,-0.008767
356,-0.027036,-0.037250,-0.008563
357,-0.026420,-0.036400,-0.008369
358,-0.025834,-0.035591,-0.008184
359,-0.025277,-0.034822,-0.008008
360,-0.031618,-0.043526,-0.010042
361,-0.030785,-0.042378,-0.009778
362,-0.029992,-0.041287,-0.009526
363,-0.029239,-0.040249,-0.009287
364,-0.028522,-0.039261,-0.009060
365,-0.027840,-0.038322,-0.008844
366,-0.027191,-0.037429,-0.008638
367,-0.026574,-0.036579,-0.008442
368,-0.025987,-0.035770,-0.008256
369,-0.025429,-0.035001,-0.008079
370,-0.031729,-0.043726,-0.009996
371,-0.030897,-0.042578,-0.009736
372,-0.030106,-0.041485,-0.009489
373,-0.029353,-0.040446,-0.009253
374,-0.028636,-0.039458,-0.009029
375,-0.027955,-0.038517,-0.008816
376,-0.027307,-0.037623,-0.008614
377,-0.026690,-0.036772,-0.008421
378,-0.026104,-0.035963,-0.008238
379,-0.025546,-0.035193,-0.008063
380,-0.031845,-0.043905,-0.010000
381,-0.031013,-0.042756,-0.009742
382,-0.030221,-0.041663,-0.009495
383,-0.029469,-0.040623,-0.009261
384,-0.028752,-0.039634,-0.009038
385,-0.028071,-0.038694,-0.008827
386,-0.027423,-0.037799,-0.008625
387,-0.026807,-0.036948,-0.008433
388,-0.026220,-0.036138,-0.008251
389,-0.025663,-0.035368,-0.008077
390,-0.031967,-0.044061,-0.010039
391,-0.031135,-0.042912,-0.009780
392,-0.030343,-0.041819,-0.009533
393,-0.029590,-0.040780,-0.009299
394,-0.028873,-0.039791,-0.009075
395,-0.028192,-0.038851,-0.008863
396,-0.027543,-0.037956,-0.008661
397,-0.026927,-0.037105,-0.008469
398,-0.026340,-0.036296,-0.008287
399,-0.025782,-0.035526,-0.008113
400,-0.032072,-0.044218,-0.010051
401,-0.031240,-0.043069,-0.009793
402,-0.030448,-0.041976,-0.009547
403,-0.029695,-0.040936,-0.009313
404,-0.028979,-0.039947,-0.009091
405,-0.028298,-0.039007,-0.008879
406,-0.027649,-0.038112,-0.008678
407,-0.027033,-0.037261,-0.008487
408,-0.026446,-0.036451,-0.008305
409,-0.025888,-0.035681,-0.008131
410,-0.032180,-0.044361,-0.010094
411,-0.031348,-0.043212,-0.009835
412,-0.030556,-0.042119,-0.009588
413,-0.029802,-0.041080,-0.009354
414,-0.029086,-0.040091,-0.009131
415,-0.028404,-0.039150,-0.008919
416,-0.027756,-0.038256,-0.008717
417,-0.027139,-0.037405,-0.008525
418,-0.026552,-0.036595,-0.008342
419,-0.025994,-0.035825,-0.008169
420,-0.032299,-0.044480,-0.010195
421,-0.031466,-0.043332,-0.009932
422,-0.030673,-0.042240,-0.009683
423,-0.029919,-0.041202,-0.009445
424,-0.029201,-0.040213,-0.009219
425,-0.028519,-0.039274,-0.009004
426,-0.027870,-0.038379,-0.008800
427,-0.027252,-0.037529,-0.008605
428,-0.026665,-0.036720,-0.008420
429,-0.026106,-0.035950,-0.008244
430,-0.032371,-0.044637,-0.010140
431,-0.031538,-0.043488,-0.009882
432,-0.030746,-0.042395,-0.009636
433,-0.029993,-0.041355,-0.009402
434,-0.029277,-0.040366,-0.009179
435,-0.028595,-0.039425,-0.008967
436,-0.027947,-0.038530,-0.008766
437,-0.027330,-0.037678,-0.008574
438,-0.026744,-0.036869,-0.008392
439,-0.026186,-0.036098,-0.008218
440,-0.032468,-0.044756,-0.010193
441,-0.031635,-0.043607,-0.009933
442,-0.030843,-0.042514,-0.009686
443,-0.030089,-0.041474,-0.009450
444,-0.029373,-0.040485,-0.009226
445,-0.028691,-0.039545,-0.009014
446,-0.028042,-0.038650,-0.008811
447,-0.027425,-0.037799,-0.008618
448,-0.026838,-0.036989,-0.008435
449,-0.026280,-0.036219,-0.008261
450,-0.032564,-0.044866,-0.010245
451,-0.031731,-0.043718,-0.009984
452,-0.030938,-0.042625,-0.009735
453,-0.030184,-0.041586,-0.009498
454,-0.029466,-0.040597,-0.009273
455,-0.028784,-0.039657,-0.009059
456,-0.028135,-0.038762,-0.008856
457,-0.027518,-0.037911,-0.008662
458,-0.026930,-0.037102,-0.008478
459,-0.026372,-0.036332,-0.008303
460,-0.032638,-0.044991,-0.010223
461,-0.031805,-0.043842,-0.009964
462,-0.031012,-0.042749,-0.009717
463,-0.030259,-0.041709,-0.009483
464,-0.029542,-0.040720,-0.009260
465,-0.028859,-0.039779,-0.009047
466,-0.028211,-0.038884,-0.008846
467,-0.027594,-0.038032,-0.008653
468,-0.027006,-0.037223,-0.008471
469,-0.026448,-0.036452,-0.008297
470,-0.032711,-0.045102,-0.010227
471,-0.031878,-0.043952,-0.009968
472,-0.031086,-0.042859,-0.009722
473,-0.030332,-0.041819,-0.009489
474,-0.029615,-0.040829,-0.009266
475,-0.028933,-0.039888,-0.009054
476,-0.028285,-0.038993,-0.008853
477,-0.027668,-0.038142,-0.008662
478,-0.027081,-0.037332,-0.008479
479,-0.026522,-0.036561,-0.008306
480,-0.032779,-0.045202,-0.010244
481,-0.031946,-0.044052,-0.009986
482,-0.031154,-0.042959,-0.009740
483,-0.030401,-0.041919,-0.009506
484,-0.029684,-0.040930,-0.009284
485,-0.029002,-0.039989,-0.009072
486,-0.028354,-0.039094,-0.008871
487,-0.027737,-0.038242,-0.008679
488,-0.027150,-0.037432,-0.008497
489,-0.026592,-0.036662,-0.008324
490,-0.032850,-0.045297,-0.010258
491,-0.032017,-0.044148,-0.009999
492,-0.031225,-0.043055,-0.009754
493,-0.030471,-0.042015,-0.009520
494,-0.029755,-0.041026,-0.009298
495,-0.029073,-0.040085,-0.009086
496,-0.028424,-0.039190,-0.008885
497,-0.027807,-0.038338,-0.008694
498,-0.027220,-0.037528,-0.008512
499,-0.026662,-0.036758,-0.008339
500,-0.032929,-0.045382,-0.010296
501,-0.032096,-0.044233,-0.010037
502,-0.031303,-0.043140,-0.009790
503,-0.030549,-0.042100,-0.009555
504,-0.029831,-0.041111,-0.009332
505,-0.029149,-0.040171,-0.009120
506,-0.028500,-0.039276,-0.008918
507,-0.027882,-0.038425,-0.008726
508,-0.027295,-0.037615,-0.008543
509,-0.026736,-0.036845,-0.008370
510,-0.032984,-0.045473,-0.010280
511,-0.032151,-0.044323,-0.010022
512,-0.031358,-0.043230,-0.009777
513,-0.030604,-0.042190,-0.009544
514,-0.029887,-0.041201,-0.009322
515,-0.029205,-0.040261,-0.009111
516,-0.028556,-0.039366,-0.008910
517,-0.027939,-0.038514,-0.008719
518,-0.027352,-0.037705,-0.008538
519,-0.026794,-0.036934,-0.008365
520,-0.033042,-0.045553,-0.010291
521,-0.032209,-0.044404,-0.010033
522,-0.031416,-0.043311,-0.009788
523,-0.030663,-0.042272,-0.009555
524,-0.029945,-0.041283,-0.009334
525,-0.029263,-0.040342,-0.009123
526,-0.028615,-0.039447,-0.008922
527,-0.027997,-0.038596,-0.008731
528,-0.027410,-0.037786,-0.008550
529,-0.026852,-0.037016,-0.008377
530,-0.033096,-0.045627,-0.010297
531,-0.032263,-0.044478,-0.010040
532,-0.031471,-0.043385,-0.009795
533,-0.030717,-0.042346,-0.009562
534,-0.030000,-0.041357,-0.009341
535,-0.029318,-0.040416,-0.009130
536,-0.028670,-0.039522,-0.008930
537,-0.028052,-0.038671,-0.008739
538,-0.027465,-0.037861,-0.008558
539,-0.026907,-0.037091,-0.008386
540,-0.033149,-0.045698,-0.010306
541,-0.032316,-0.044549,-0.010049
542,-0.031523,-0.043456,-0.009805
543,-0.030770,-0.042417,-0.009572
544,-0.030053,-0.041428,-0.009351
545,-0.029371,-0.040488,-0.009140
546,-0.028722,-0.039593,-0.008940
547,-0.028105,-0.038742,-0.008750
548,-0.027518,-0.037933,-0.008569
549,-0.026960,-0.037163,-0.008396
550,-0.033211,-0.045759,-0.010341
551,-0.032378,-0.044611,-0.010083
552,-0.031585,-0.043519,-0.009837
553,-0.030831,-0.042480,-0.009603
554,-0.030113,-0.041491,-0.009381
555,-0.029431,-0.040551,-0.009170
556,-0.028782,-0.039657,-0.008969
557,-0.028164,-0.038806,-0.008778
558,-0.027577,-0.037997,-0.008596
559,-0.027018,-0.037228,-0.008423
560,-0.033254,-0.045833,-0.010323
561,-0.032421,-0.044684,-0.010066
562,-0.031628,-0.043592,-0.009822
563,-0.030874,-0.042552,-0.009589
564,-0.030157,-0.041564,-0.009369
565,-0.029475,-0.040623,-0.009158
566,-0.028826,-0.039729,-0.008958
567,-0.028209,-0.038878,-0.008768
568,-0.027621,-0.038069,-0.008587
569,-0.027063,-0.037299,-0.008415
570,-0.033298,-0.045896,-0.010332
571,-0.032465,-0.044747,-0.010075
572,-0.031672,-0.043655,-0.009831
573,-0.030919,-0.042616,-0.009599
574,-0.030201,-0.041627,-0.009378
575,-0.029519,-0.040687,-0.009168
576,-0.028870,-0.039792,-0.008968
577,-0.028253,-0.038941,-0.008778
578,-0.027666,-0.038132,-0.008597
579,-0.027108,-0.037362,-0.008425
580,-0.033350,-0.045947,-0.010369
581,-0.032517,-0.044799,-0.010111
582,-0.031724,-0.043707,-0.009866
583,-0.030970,-0.042668,-0.009632
584,-0.030252,-0.041680,-0.009410
585,-0.029570,-0.040740,-0.009199
586,-0.028920,-0.039846,-0.008998
587,-0.028303,-0.038995,-0.008807
588,-0.027716,-0.038186,-0.008626
589,-0.027157,-0.037416,-0.008453
590,-0.033386,-0.046013,-0.010351
591,-0.032553,-0.044864,-0.010095
592,-0.031760,-0.043771,-0.009851
593,-0.031006,-0.042732,-0.009618
594,-0.030289,-0.041744,-0.009398
595,-0.029606,-0.040803,-0.009187
596,-0.028957,-0.039909,-0.008988
597,-0.028340,-0.039058,-0.008797
598,-0.027753,-0.038249,-0.008617
599,-0.027194,-0.037479,-0.008445
600,-0.034303,-0.045649,-0.013916
601,-0.033429,-0.044520,-0.013494
602,-0.032597,-0.043445,-0.013093
603,-0.031806,-0.042424,-0.012711
604,-0.031054,-0.041452,-0.012348
605,-0.030339,-0.040528,-0.012003
606,-0.029658,-0.039648,-0.011674
607,-0.029010,-0.038812,-0.011362
608,-0.028394,-0.038016,-0.011065
609,-0.027808,-0.037259,-0.010782
610,-0.033442,-0.046195,-0.010745
611,-0.032612,-0.045042,-0.010479
612,-0.031822,-0.043945,-0.010225
613,-0.031070,-0.042902,-0.009984
614,-0.030355,-0.041909,-0.009754
615,-0.029675,-0.040965,-0.009536
616,-0.029029,-0.040067,-0.009328
617,-0.028413,-0.039213,-0.009131
618,-0.027828,-0.038401,-0.008943
619,-0.027271,-0.037628,-0.008764
620,-0.033424,-0.046119,-0.010622
621,-0.032596,-0.044972,-0.010362
622,-0.031808,-0.043881,-0.010114
623,-0.031058,-0.042843,-0.009878
624,-0.030345,-0.041856,-0.009654
625,-0.029667,-0.040917,-0.009441
626,-0.029022,-0.040024,-0.009238
627,-0.028409,-0.039174,-0.009045
628,-0.027825,-0.038366,-0.008861
629,-0.027270,-0.037597,-0.008687
630,-0.033469,-0.046140,-0.010646
631,-0.032640,-0.044994,-0.010385
632,-0.031851,-0.043904,-0.010136
633,-0.031101,-0.042867,-0.009899
634,-0.030388,-0.041881,-0.009674
635,-0.029709,-0.040943,-0.009460
636,-0.029063,-0.040051,-0.009256
637,-0.028449,-0.039202,-0.009063
638,-0.027865,-0.038395,-0.008878
639,-0.027309,-0.037626,-0.008703
640,-0.033479,-0.046185,-0.010602
641,-0.032651,-0.045040,-0.010343
642,-0.031863,-0.043949,-0.010097
643,-0.031113,-0.042913,-0.009862
644,-0.030400,-0.041926,-0.009639
645,-0.029722,-0.040988,-0.009426
646,-0.029077,-0.040096,-0.009225
647,-0.028464,-0.039247,-0.009032
648,-0.027880,-0.038439,-0.008850
649,-0.027325,-0.037671,-0.008676
650,-0.033491,-0.046215,-0.010595
651,-0.032663,-0.045069,-0.010336
652,-0.031876,-0.043980,-0.010089
653,-0.031127,-0.042944,-0.009855
654,-0.030415,-0.041958,-0.009632
655,-0.029737,-0.041020,-0.009421
656,-0.029092,-0.040128,-0.009219
657,-0.028479,-0.039279,-0.009027
658,-0.027896,-0.038472,-0.008845
659,-0.027341,-0.037704,-0.008671
660,-0.033505,-0.046255,-0.010610
661,-0.032678,-0.045110,-0.010351
662,-0.031891,-0.044020,-0.010104
663,-0.031142,-0.042983,-0.009869
664,-0.030430,-0.041998,-0.009646
665,-0.029753,-0.041060,-0.009433
666,-0.029109,-0.040167,-0.009231
667,-0.028496,-0.039319,-0.009039
668,-0.027913,-0.038512,-0.008856
669,-0.027358,-0.037744,-0.008682
670,-0.033518,-0.046293,-0.010647
671,-0.032691,-0.045147,-0.010386
672,-0.031905,-0.044057,-0.010138
673,-0.031156,-0.043021,-0.009901
674,-0.030445,-0.042035,-0.009676
675,-0.029768,-0.041097,-0.009463
676,-0.029124,-0.040205,-0.009259
677,-0.028511,-0.039356,-0.009066
678,-0.027928,-0.038549,-0.008882
679,-0.027374,-0.037781,-0.008707
680,-0.033564,-0.046307,-0.010750
681,-0.032736,-0.045163,-0.010484
682,-0.031948,-0.044074,-0.010231
683,-0.031199,-0.043038,-0.009991
684,-0.030486,-0.042053,-0.009762
685,-0.029808,-0.041116,-0.009544
686,-0.029163,-0.040224,-0.009337
687,-0.028550,-0.039376,-0.009141
688,-0.027966,-0.038570,-0.008953
689,-0.027411,-0.037802,-0.008775
690,-0.033592,-0.046352,-0.010771
691,-0.032764,-0.045207,-0.010504
692,-0.031975,-0.044118,-0.010251
693,-0.031226,-0.043081,-0.010010
694,-0.030513,-0.042096,-0.009781
695,-0.029834,-0.041158,-0.009562
696,-0.029189,-0.040266,-0.009355
697,-0.028575,-0.039417,-0.009158
