step,m_k0,m_k1,m_k2
161,0.019150,0.014919,-0.029007
162,0.018569,0.014468,-0.028130
163,0.018017,0.014039,-0.027295
164,0.017492,0.013631,-0.026502
165,0.016992,0.013243,-0.025747
166,0.016516,0.012874,-0.025028
167,0.016064,0.012523,-0.024345
168,0.015634,0.012189,-0.023695
169,0.015225,0.011871,-0.023077
170,0.020032,0.015633,-0.030490
171,0.019421,0.015157,-0.029561
172,0.018840,0.014705,-0.028676
173,0.018287,0.014274,-0.027834
174,0.017762,0.013865,-0.027034
175,0.017262,0.013475,-0.026273
176,0.016786,0.013104,-0.025548
177,0.016333,0.012752,-0.024860
178,0.015903,0.012417,-0.024204
179,0.015493,0.012098,-0.023581
180,0.020286,0.015839,-0.030931
181,0.019675,0.015363,-0.029998
182,0.019094,0.014910,-0.029111
183,0.018541,0.014479,-0.028267
184,0.018015,0.014069,-0.027464
185,0.017515,0.013679,-0.026701
186,0.017039,0.013308,-0.025974
187,0.016587,0.012955,-0.025284
188,0.016156,0.012619,-0.024626
189,0.015747,0.012300,-0.024001
190,0.020487,0.016025,-0.031290
191,0.019878,0.015548,-0.030358
192,0.019298,0.015095,-0.029471
193,0.018747,0.014664,-0.028627
194,0.018222,0.014254,-0.027825
195,0.017724,0.013864,-0.027062
196,0.017249,0.013493,-0.026335
197,0.016798,0.013140,-0.025645
198,0.016368,0.012804,-0.024988
199,0.015960,0.012485,-0.024363
200,0.020582,0.016202,-0.031585
201,0.019979,0.015726,-0.030655
202,0.019405,0.015273,-0.029770
203,0.018859,0.014841,-0.028929
204,0.018340,0.014431,-0.028128
205,0.017846,0.014041,-0.027367
206,0.017376,0.013670,-0.026643
207,0.016930,0.013317,-0.025954
208,0.016505,0.012981,-0.025299
209,0.016100,0.012662,-0.024675
210,0.020908,0.016356,-0.031897
211,0.020300,0.015880,-0.030968
212,0.019721,0.015427,-0.030084
213,0.019170,0.014997,-0.029243
214,0.018646,0.014587,-0.028444
215,0.018148,0.014198,-0.027683
216,0.017673,0.013827,-0.026959
217,0.017223,0.013474,-0.026271
218,0.016794,0.013139,-0.025616
219,0.016386,0.012820,-0.024993
220,0.021089,0.016511,-0.032192
221,0.020481,0.016036,-0.031263
222,0.019903,0.015583,-0.030380
223,0.019354,0.015153,-0.029540
224,0.018830,0.014743,-0.028741
225,0.018333,0.014354,-0.027981
226,0.017860,0.013983,-0.027258
227,0.017409,0.013631,-0.026570
228,0.016981,0.013295,-0.025916
229,0.016574,0.012977,-0.025293
230,0.021293,0.016656,-0.032467
231,0.020684,0.016180,-0.031539
232,0.020106,0.015728,-0.030657
233,0.019555,0.015298,-0.029818
234,0.019032,0.014889,-0.029019
235,0.018534,0.014499,-0.028260
236,0.018060,0.014129,-0.027537
237,0.017610,0.013777,-0.026850
238,0.017181,0.013442,-0.026197
239,0.016773,0.013123,-0.025575
240,0.021521,0.016797,-0.032745
241,0.020910,0.016321,-0.031817
242,0.020330,0.015869,-0.030935
243,0.019777,0.015439,-0.030095
244,0.019252,0.015030,-0.029297
245,0.018752,0.014640,-0.028538
246,0.018277,0.014270,-0.027815
247,0.017825,0.013918,-0.027128
248,0.017395,0.013583,-0.026475
249,0.016986,0.013264,-0.025853
250,0.021697,0.016933,-0.033014
251,0.021087,0.016457,-0.032086
252,0.020506,0.016005,-0.031204
253,0.019954,0.015575,-0.030364
254,0.019428,0.015165,-0.029566
255,0.018929,0.014776,-0.028806
256,0.018453,0.014406,-0.028083
257,0.018001,0.014054,-0.027396
258,0.017571,0.013719,-0.026742
259,0.017162,0.013400,-0.026121
260,0.021814,0.017064,-0.033260
261,0.021206,0.016588,-0.032333
262,0.020627,0.016136,-0.031450
263,0.020077,0.015706,-0.030611
264,0.019554,0.015296,-0.029813
265,0.019056,0.014907,-0.029054
266,0.018582,0.014536,-0.028331
267,0.018132,0.014184,-0.027644
268,0.017703,0.013849,-0.026990
269,0.017296,0.013530,-0.026369
270,0.022010,0.017183,-0.033498
271,0.021400,0.016707,-0.032571
272,0.020820,0.016255,-0.031689
273,0.020268,0.015825,-0.030849
274,0.019743,0.015416,-0.030051
275,0.019244,0.015026,-0.029292
276,0.018769,0.014656,-0.028569
277,0.018317,0.014304,-0.027882
278,0.017887,0.013969,-0.027229
279,0.017478,0.013650,-0.026607
280,0.022139,0.017299,-0.033717
281,0.021530,0.016823,-0.032790
282,0.020951,0.016371,-0.031908
283,0.020400,0.015941,-0.031069
284,0.019875,0.015532,-0.030271
285,0.019377,0.015142,-0.029512
286,0.018903,0.014772,-0.028790
287,0.018451,0.014420,-0.028103
288,0.018022,0.014085,-0.027450
289,0.017614,0.013766,-0.026829
290,0.022277,0.017409,-0.033924
291,0.021669,0.016934,-0.032998
292,0.021089,0.016481,-0.032116
293,0.020539,0.016051,-0.031278
294,0.020015,0.015642,-0.030480
295,0.019516,0.015253,-0.029721
296,0.019042,0.014882,-0.028999
297,0.018591,0.014530,-0.028313
298,0.018162,0.014195,-0.027660
299,0.017754,0.013876,-0.027039
300,0.021296,0.017423,-0.033531
301,0.020739,0.016951,-0.032632
302,0.020209,0.016503,-0.031777
303,0.019705,0.016077,-0.030963
304,0.019226,0.015671,-0.030190
305,0.018770,0.015285,-0.029454
306,0.018336,0.014918,-0.028753
307,0.017924,0.014569,-0.028087
308,0.017531,0.014237,-0.027454
309,0.017158,0.013921,-0.026851
310,0.022557,0.017512,-0.034084
311,0.021945,0.017041,-0.033167
312,0.021363,0.016593,-0.032295
313,0.020809,0.016167,-0.031465
314,0.020283,0.015762,-0.030676
315,0.019782,0.015376,-0.029925
316,0.019305,0.015009,-0.029211
317,0.018852,0.014660,-0.028532
318,0.018420,0.014328,-0.027886
319,0.018010,0.014013,-0.027271
320,0.022681,0.017657,-0.034454
321,0.022070,0.017183,-0.033528
322,0.021488,0.016733,-0.032648
323,0.020934,0.016304,-0.031810
324,0.020407,0.015897,-0.031013
325,0.019906,0.015509,-0.030255
326,0.019430,0.015140,-0.029533
327,0.018977,0.014789,-0.028847
328,0.018545,0.014456,-0.028195
329,0.018135,0.014138,-0.027574
330,0.022798,0.017769,-0.034708
331,0.022186,0.017294,-0.033779
332,0.021604,0.016843,-0.032894
333,0.021051,0.016413,-0.032053
334,0.020525,0.016005,-0.031253
335,0.020024,0.015616,-0.030492
336,0.019547,0.015246,-0.029768
337,0.019094,0.014895,-0.029079
338,0.018663,0.014560,-0.028424
339,0.018253,0.014242,-0.027801
340,0.022878,0.017861,-0.034875
341,0.022268,0.017386,-0.033946
342,0.021688,0.016935,-0.033062
343,0.021136,0.016505,-0.032221
344,0.020611,0.016096,-0.031421
345,0.020111,0.015707,-0.030660
346,0.019636,0.015337,-0.029936
347,0.019184,0.014985,-0.029247
348,0.018754,0.014650,-0.028592
349,0.018345,0.014332,-0.027969
350,0.022923,0.017946,-0.035006
351,0.022316,0.017471,-0.034078
352,0.021738,0.017019,-0.033196
353,0.021189,0.016589,-0.032356
354,0.020666,0.016180,-0.031557
355,0.020169,0.015791,-0.030797
356,0.019696,0.015421,-0.030075
357,0.019246,0.015069,-0.029387
358,0.018818,0.014734,-0.028733
359,0.018411,0.014415,-0.028111
360,0.023047,0.018024,-0.035143
361,0.022438,0.017549,-0.034216
362,0.021860,0.017097,-0.033334
363,0.021309,0.016667,-0.032495
364,0.020786,0.016258,-0.031697
365,0.020288,0.015869,-0.030938
366,0.019814,0.015499,-0.030215
367,0.019363,0.015146,-0.029529
368,0.018934,0.014812,-0.028875
369,0.018527,0.014493,-0.028254
370,0.023150,0.018096,-0.035268
371,0.022542,0.017621,-0.034341
372,0.021963,0.017169,-0.033460
373,0.021412,0.016739,-0.032622
374,0.020888,0.016330,-0.031825
375,0.020389,0.015941,-0.031066
376,0.019915,0.015571,-0.030345
377,0.019464,0.015219,-0.029658
378,0.019035,0.014884,-0.029006
379,0.018627,0.014566,-0.028385
380,0.023240,0.018164,-0.035395
381,0.022631,0.017689,-0.034470
382,0.022052,0.017237,-0.033589
383,0.021502,0.016807,-0.032751
384,0.020978,0.016398,-0.031954
385,0.020479,0.016009,-0.031196
386,0.020005,0.015639,-0.030475
387,0.019554,0.015287,-0.029789
388,0.019125,0.014952,-0.029136
389,0.018717,0.014634,-0.028515
390,0.023346,0.018228,-0.035520
391,0.022736,0.017753,-0.034594
392,0.022156,0.017301,-0.033714
393,0.021605,0.016871,-0.032876
394,0.021080,0.016463,-0.032079
395,0.020581,0.016074,-0.031321
396,0.020106,0.015704,-0.030600
397,0.019655,0.015352,-0.029914
398,0.019225,0.015017,-0.029262
399,0.018816,0.014699,-0.028641
400,0.023442,0.018291,-0.035644
401,0.022832,0.017816,-0.034718
402,0.022251,0.017365,-0.033837
403,0.021699,0.016935,-0.033000
404,0.021174,0.016526,-0.032203
405,0.020674,0.016137,-0.031445
406,0.020199,0.015767,-0.030724
407,0.019747,0.015415,-0.030038
408,0.019317,0.015080,-0.029385
409,0.018908,0.014762,-0.028765
410,0.023521,0.018352,-0.035763
411,0.022911,0.017877,-0.034837
412,0.022331,0.017425,-0.033956
413,0.021778,0.016995,-0.033119
414,0.021253,0.016586,-0.032322
415,0.020754,0.016197,-0.031563
416,0.020278,0.015827,-0.030842
417,0.019826,0.015475,-0.030156
418,0.019396,0.015140,-0.029504
419,0.018987,0.014822,-0.028883
420,0.023597,0.018409,-0.035881
421,0.022987,0.017934,-0.034955
422,0.022406,0.017482,-0.034074
423,0.021854,0.017052,-0.033236
424,0.021329,0.016643,-0.032438
425,0.020829,0.016254,-0.031680
426,0.020354,0.015884,-0.030958
427,0.019902,0.015532,-0.030272
428,0.019472,0.015197,-0.029619
429,0.019063,0.014879,-0.028998
430,0.023669,0.018466,-0.035996
431,0.023058,0.017991,-0.035070
432,0.022478,0.017538,-0.034188
433,0.021926,0.017108,-0.033349
434,0.021400,0.016699,-0.032552
435,0.020901,0.016310,-0.031793
436,0.020426,0.015940,-0.031071
437,0.019973,0.015588,-0.030385
438,0.019543,0.015253,-0.029731
439,0.019134,0.014935,-0.029110
440,0.023677,0.018522,-0.036088
441,0.023069,0.018046,-0.035162
442,0.022491,0.017594,-0.034280
443,0.021942,0.017164,-0.033442
444,0.021419,0.016754,-0.032645
445,0.020921,0.016365,-0.031886
446,0.020448,0.015995,-0.031165
447,0.019998,0.015642,-0.030479
448,0.019570,0.015307,-0.029826
449,0.019163,0.014989,-0.029205
450,0.023793,0.018566,-0.036178
451,0.023183,0.018091,-0.035252
452,0.022603,0.017639,-0.034371
453,0.022051,0.017209,-0.033533
454,0.021526,0.016800,-0.032736
455,0.021026,0.016411,-0.031977
456,0.020551,0.016041,-0.031256
457,0.020099,0.015688,-0.030570
458,0.019670,0.015354,-0.029917
459,0.019261,0.015035,-0.029297
460,0.023817,0.018614,-0.036257
461,0.023209,0.018139,-0.035332
462,0.022630,0.017687,-0.034451
463,0.022079,0.017257,-0.033614
464,0.021556,0.016848,-0.032817
465,0.021058,0.016458,-0.032059
466,0.020584,0.016088,-0.031338
467,0.020134,0.015736,-0.030652
468,0.019705,0.015401,-0.030000
469,0.019297,0.015082,-0.029380
470,0.023909,0.018655,-0.036345
471,0.023299,0.018180,-0.035419
472,0.022719,0.017728,-0.034539
473,0.022167,0.017298,-0.033701
474,0.021642,0.016889,-0.032904
475,0.021143,0.016500,-0.032146
476,0.020668,0.016130,-0.031425
477,0.020216,0.015778,-0.030739
478,0.019786,0.015443,-0.030087
479,0.019377,0.015124,-0.029466
480,0.023965,0.018698,-0.036430
481,0.023355,0.018223,-0.035504
482,0.022775,0.017770,-0.034623
483,0.022223,0.017340,-0.033785
484,0.021698,0.016931,-0.032988
485,0.021199,0.016542,-0.032230
486,0.020724,0.016172,-0.031509
487,0.020272,0.015820,-0.030823
488,0.019842,0.015485,-0.030170
489,0.019433,0.015167,-0.029550
490,0.024018,0.018737,-0.036504
491,0.023408,0.018262,-0.035578
492,0.022828,0.017810,-0.034697
493,0.022276,0.017380,-0.033859
494,0.021751,0.016971,-0.033063
495,0.021251,0.016582,-0.032305
496,0.020776,0.016211,-0.031584
497,0.020324,0.015859,-0.030898
498,0.019894,0.015524,-0.030245
499,0.019486,0.015206,-0.029625
500,0.024038,0.018776,-0.036574
501,0.023430,0.018301,-0.035648
502,0.022851,0.017849,-0.034768
503,0.022300,0.017419,-0.033930
504,0.021776,0.017010,-0.033133
505,0.021278,0.016620,-0.032376
506,0.020804,0.016250,-0.031655
507,0.020353,0.015898,-0.030969
508,0.019924,0.015563,-0.030317
509,0.019516,0.015244,-0.029696
510,0.024098,0.018810,-0.036638
511,0.023489,0.018335,-0.035712
512,0.022909,0.017882,-0.034832
513,0.022358,0.017452,-0.033995
514,0.021834,0.017043,-0.033198
515,0.021335,0.016654,-0.032441
516,0.020860,0.016284,-0.031720
517,0.020409,0.015932,-0.031034
518,0.019980,0.015597,-0.030382
519,0.019571,0.015279,-0.029762
520,0.024127,0.018843,-0.036694
521,0.023519,0.018368,-0.035769
522,0.022940,0.017916,-0.034889
523,0.022389,0.017486,-0.034052
524,0.021865,0.017077,-0.033256
525,0.021367,0.016688,-0.032498
526,0.020893,0.016318,-0.031778
527,0.020442,0.015966,-0.031093
528,0.020013,0.015631,-0.030441
529,0.019606,0.015312,-0.029821
530,0.024198,0.018874,-0.036761
531,0.023588,0.018399,-0.035836
532,0.023008,0.017947,-0.034956
533,0.022456,0.017517,-0.034119
534,0.021931,0.017108,-0.033322
535,0.021432,0.016719,-0.032565
536,0.020957,0.016349,-0.031844
537,0.020505,0.015997,-0.031159
538,0.020075,0.015662,-0.030507
539,0.019666,0.015344,-0.029887
540,0.024237,0.018907,-0.036823
541,0.023628,0.018432,-0.035897
542,0.023047,0.017980,-0.035017
543,0.022496,0.017550,-0.034180
544,0.021971,0.017141,-0.033383
545,0.021471,0.016751,-0.032626
546,0.020996,0.016381,-0.031905
547,0.020545,0.016029,-0.031220
548,0.020115,0.015694,-0.030568
549,0.019706,0.015376,-0.029947
550,0.024260,0.018937,-0.036871
551,0.023651,0.018462,-0.035946
552,0.023072,0.018009,-0.035066
553,0.022520,0.017579,-0.034229
554,0.021996,0.017170,-0.033433
555,0.021497,0.016781,-0.032676
556,0.021023,0.016411,-0.031955
557,0.020572,0.016059,-0.031270
558,0.020143,0.015724,-0.030618
559,0.019734,0.015405,-0.029998
560,0.024285,0.018967,-0.036918
561,0.023677,0.018491,-0.035993
562,0.023098,0.018039,-0.035113
563,0.022547,0.017609,-0.034277
564,0.022023,0.017200,-0.033481
565,0.021525,0.016811,-0.032724
566,0.021051,0.016440,-0.032004
567,0.020600,0.016088,-0.031319
568,0.020171,0.015753,-0.030667
569,0.019763,0.015435,-0.030047
570,0.024333,0.018992,-0.036965
571,0.023724,0.018516,-0.036041
572,0.023144,0.018064,-0.035161
573,0.022593,0.017634,-0.034325
574,0.022069,0.017225,-0.033529
575,0.021570,0.016836,-0.032772
576,0.021095,0.016466,-0.032052
577,0.020644,0.016113,-0.031367
578,0.020215,0.015779,-0.030715
579,0.019806,0.015460,-0.030096
580,0.024374,0.019017,-0.037021
581,0.023765,0.018542,-0.036096
582,0.023185,0.018090,-0.035216
583,0.022633,0.017659,-0.034379
584,0.022108,0.017250,-0.033583
585,0.021609,0.016861,-0.032826
586,0.021134,0.016491,-0.032106
587,0.020683,0.016139,-0.031420
588,0.020253,0.015804,-0.030769
589,0.019844,0.015485,-0.030149
590,0.024406,0.019042,-0.037070
591,0.023796,0.018567,-0.036144
592,0.023216,0.018114,-0.035265
593,0.022664,0.017684,-0.034427
594,0.022140,0.017275,-0.033631
595,0.021640,0.016886,-0.032874
596,0.021166,0.016516,-0.032153
597,0.020714,0.016164,-0.031468
598,0.020284,0.015828,-0.030816
599,0.019876,0.015510,-0.030196
600,0.022951,0.018940,-0.036290
601,0.022410,0.018470,-0.035404
602,0.021896,0.018024,-0.034560
603,0.021406,0.017599,-0.033757
604,0.020941,0.017194,-0.032994
605,0.020498,0.016810,-0.032268
606,0.020077,0.016444,-0.031577
607,0.019677,0.016096,-0.030920
608,0.019296,0.015765,-0.030295
609,0.018933,0.015451,-0.029701
610,0.024454,0.018980,-0.036935
611,0.023842,0.018509,-0.036019
612,0.023260,0.018061,-0.035147
613,0.022705,0.017635,-0.034317
614,0.022178,0.017230,-0.033528
615,0.021677,0.016845,-0.032778
616,0.021200,0.016478,-0.032064
617,0.020746,0.016129,-0.031385
618,0.020315,0.015798,-0.030739
619,0.019904,0.015482,-0.030124
620,0.024482,0.019082,-0.037275
621,0.023870,0.018607,-0.036344
622,0.023288,0.018156,-0.035458
623,0.022734,0.017726,-0.034616
624,0.022207,0.017318,-0.033815
625,0.021706,0.016929,-0.033053
626,0.021229,0.016559,-0.032328
627,0.020775,0.016208,-0.031638
628,0.020344,0.015873,-0.030982
629,0.019934,0.015555,-0.030358
630,0.024517,0.019122,-0.037416
631,0.023905,0.018647,-0.036481
632,0.023322,0.018194,-0.035591
633,0.022768,0.017764,-0.034745
634,0.022241,0.017354,-0.033939
635,0.021740,0.016965,-0.033174
636,0.021263,0.016594,-0.032445
637,0.020810,0.016242,-0.031752
638,0.020378,0.015907,-0.031093
639,0.019968,0.015588,-0.030466
640,0.024482,0.019141,-0.037460
641,0.023873,0.018665,-0.036524
642,0.023293,0.018212,-0.035635
643,0.022742,0.017782,-0.034789
644,0.022217,0.017373,-0.033984
645,0.021719,0.016983,-0.033218
646,0.021244,0.016613,-0.032490
647,0.020793,0.016260,-0.031797
648,0.020363,0.015925,-0.031138
649,0.019955,0.015606,-0.030511
650,0.024552,0.019149,-0.037492
651,0.023941,0.018674,-0.036557
652,0.023359,0.018222,-0.035668
653,0.022806,0.017792,-0.034823
654,0.022280,0.017383,-0.034018
655,0.021779,0.016994,-0.033253
656,0.021303,0.016624,-0.032525
657,0.020850,0.016272,-0.031833
658,0.020419,0.015937,-0.031174
659,0.020010,0.015618,-0.030547
660,0.024609,0.019158,-0.037530
661,0.023996,0.018683,-0.036595
662,0.023413,0.018231,-0.035706
663,0.022859,0.017802,-0.034861
664,0.022331,0.017393,-0.034056
665,0.021830,0.017004,-0.033291
666,0.021352,0.016635,-0.032564
667,0.020898,0.016283,-0.031871
668,0.020467,0.015948,-0.031213
669,0.020056,0.015630,-0.030586
670,0.024638,0.019170,-0.037567
671,0.024025,0.018696,-0.036633
672,0.023442,0.018244,-0.035744
673,0.022888,0.017815,-0.034899
674,0.022360,0.017406,-0.034094
675,0.021858,0.017017,-0.033329
676,0.021381,0.016648,-0.032602
677,0.020927,0.016296,-0.031910
678,0.020495,0.015962,-0.031251
679,0.020084,0.015643,-0.030625
680,0.024628,0.019188,-0.037592
681,0.024017,0.018713,-0.036658
682,0.023435,0.018262,-0.035770
683,0.022882,0.017832,-0.034925
684,0.022356,0.017423,-0.034121
685,0.021855,0.017035,-0.033357
686,0.021379,0.016665,-0.032629
687,0.020926,0.016313,-0.031938
688,0.020496,0.015978,-0.031280
689,0.020086,0.015660,-0.030654
690,0.024640,0.019196,-0.037607
691,0.024029,0.018721,-0.036674
692,0.023448,0.018270,-0.035787
693,0.022895,0.017840,-0.034942
694,0.022369,0.017432,-0.034140
695,0.021869,0.017044,-0.033376
696,0.021393,0.016674,-0.032649
697,0.020941,0.016323,-0.031958
698,0.020510,0.015988,-0.031301
699,0.020101,0.015670,-0.030676
700,0.024649,0.019209,-0.037628
701,0.024039,0.018734,-0.036696
702,0.023459,0.018283,-0.035809
703,0.022906,0.017854,-0.034965
704,0.022381,0.017445,-0.034163
705,0.021881,0.017057,-0.033400
706,0.021406,0.016687,-0.032673
707,0.020954,0.016336,-0.031983
708,0.020524,0.016001,-0.031326
709,0.020114,0.015683,-0.030701
710,0.024719,0.019218,-0.037662
711,0.024107,0.018744,-0.036729
712,0.023524,0.018293,-0.035842
713,0.022969,0.017864,-0.034998
714,0.022442,0.017455,-0.034196
715,0.021940,0.017067,-0.033432
716,0.021463,0.016697,-0.032706
717,0.021009,0.016346,-0.032015
718,0.020578,0.016012,-0.031358
719,0.020167,0.015694,-0.030733
720,0.024728,0.019229,-0.037690
721,0.024116,0.018755,-0.036758
722,0.023534,0.018303,-0.035871
723,0.022980,0.017874,-0.035027
724,0.022453,0.017466,-0.034225
725,0.021952,0.017078,-0.033461
726,0.021475,0.016708,-0.032735
727,0.021021,0.016357,-0.032044
728,0.020590,0.016023,-0.031387
729,0.020180,0.015705,-0.030762
730,0.024754,0.019238,-0.037716
731,0.024142,0.018764,-0.036783
732,0.023559,0.018313,-0.035896
733,0.023005,0.017884,-0.035053
734,0.022478,0.017475,-0.034250
735,0.021976,0.017087,-0.033487
736,0.021499,0.016718,-0.032761
737,0.021045,0.016367,-0.032070
738,0.020614,0.016032,-0.031413
739,0.020203,0.015714,-0.030788
740,0.024779,0.019252,-0.037755
741,0.024166,0.018778,-0.036822
742,0.023583,0.018327,-0.035934
743,0.023029,0.017897,-0.035090
744,0.022501,0.017489,-0.034287
745,0.022000,0.017101,-0.033523
746,0.021522,0.016731,-0.032797
747,0.021068,0.016380,-0.032106
748,0.020637,0.016046,-0.031448
749,0.020226,0.015728,-0.030823
750,0.024800,0.019260,-0.037785
751,0.024187,0.018786,-0.036852
752,0.023604,0.018335,-0.035964
753,0.023049,0.017906,-0.035119
754,0.022522,0.017497,-0.034316
755,0.022020,0.017109,-0.033552
756,0.021543,0.016740,-0.032825
757,0.021088,0.016388,-0.032134
758,0.020657,0.016054,-0.031477
759,0.020246,0.015736,-0.030851
760,0.024821,0.019269,-0.037818
761,0.024208,0.018795,-0.036885
762,0.023624,0.018344,-0.035997
763,0.023070,0.017915,-0.035152
764,0.022542,0.017507,-0.034348
765,0.022040,0.017118,-0.033584
766,0.021562,0.016749,-0.032857
767,0.021108,0.016398,-0.032165
768,0.020676,0.016063,-0.031507
769,0.020265,0.015745,-0.030881
770,0.024813,0.019277,-0.037837
771,0.024201,0.018802,-0.036903
772,0.023619,0.018351,-0.036015
773,0.023065,0.017922,-0.035171
774,0.022539,0.017514,-0.034367
