gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
275,0.014104,0.012567,0.018809,17211.4
276,0.016100,0.012567,0.018722,17274.0
277,0.014698,0.012567,0.018783,17336.4
278,0.014796,0.012567,0.019022,17398.7
279,0.013958,0.012567,0.018620,17461.0
280,0.014087,0.012567,0.018315,17523.4
281,0.015103,0.012567,0.018637,17585.7
282,0.014547,0.012567,0.018475,17648.1
283,0.014364,0.012567,0.019137,17710.5
284,0.013955,0.012567,0.018506,17773.1
285,0.014610,0.012567,0.018625,17835.7
286,0.014367,0.012567,0.019087,17898.4
287,0.014298,0.012567,0.018739,17961.2
288,0.014112,0.012567,0.018297,18024.0
289,0.014405,0.012567,0.018675,18086.7
290,0.014862,0.012567,0.018550,18149.3
291,0.014740,0.012567,0.018426,18212.0
292,0.014104,0.012567,0.018777,18274.6
293,0.014084,0.012567,0.018584,18337.3
294,0.014518,0.012567,0.018882,18399.8
295,0.014474,0.012567,0.019089,18462.4
296,0.015674,0.012567,0.018713,18524.9
297,0.014727,0.012567,0.018762,18587.1
298,0.015106,0.012567,0.018387,18649.4
299,0.015383,0.012567,0.018931,18711.7
