gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
53,0.014243,0.013468,0.018864,1593.5
54,0.014735,0.013468,0.018932,1622.9
55,0.015682,0.013468,0.018840,1652.2
56,0.014509,0.013468,0.018728,1681.5
57,0.015403,0.013468,0.018710,1710.9
58,0.014410,0.013468,0.018889,1740.2
59,0.014001,0.013468,0.018499,1769.5
60,0.015031,0.013468,0.019017,1798.9
61,0.014549,0.013468,0.018170,1828.2
62,0.013787,0.013468,0.018847,1857.5
63,0.015250,0.013468,0.018831,1886.9
64,0.014586,0.013468,0.018749,1916.2
65,0.015033,0.013468,0.018421,1945.5
66,0.014207,0.013468,0.018425,1974.9
67,0.013757,0.013468,0.019060,2004.2
68,0.014926,0.013468,0.018465,2033.5
69,0.014992,0.013468,0.018584,2062.8
70,0.015493,0.013468,0.018659,2092.2
71,0.014918,0.013468,0.018899,2121.5
72,0.015000,0.013468,0.018780,2150.9
73,0.014592,0.013468,0.018649,2180.2
74,0.014308,0.013468,0.018649,2209.5
75,0.014608,0.013468,0.019031,2238.9
76,0.015097,0.013468,0.018835,2268.2
77,0.015552,0.013468,0.018788,2297.5
78,0.014303,0.013468,0.018471,2326.8
79,0.013746,0.013468,0.018475,2356.2
80,0.014894,0.013468,0.019050,2385.5
81,0.013697,0.013468,0.018780,2414.8
82,0.014689,0.013468,0.018537,2444.2
83,0.014443,0.013468,0.018354,2473.5
84,0.014377,0.013468,0.018195,2502.8
85,0.014810,0.013468,0.018611,2532.2
86,0.014043,0.013468,0.018440,2561.5
87,0.015190,0.013468,0.018762,2590.8
88,0.014876,0.013468,0.019005,2620.1
89,0.013758,0.013468,0.018869,2649.5
90,0.014121,0.013468,0.019128,2678.8
91,0.015385,0.013468,0.018786,2708.2
92,0.014921,0.013468,0.018126,2737.5
93,0.016039,0.013468,0.018884,2766.8
94,0.014408,0.013468,0.018572,2796.2
95,0.014535,0.013468,0.018421,2825.5
96,0.014372,0.013468,0.018521,2854.8
97,0.013735,0.013468,0.018202,2884.2
98,0.014253,0.013468,0.018238,2913.5
99,0.013931,0.013468,0.018803,2942.8
100,0.014025,0.013468,0.018330,2972.2
101,0.015145,0.013468,0.018375,3001.5
102,0.015061,0.013468,0.018784,3030.8
103,0.014014,0.013468,0.018379,3060.1
104,0.013801,0.013468,0.018814,3089.5
105,0.013647,0.013468,0.018052,3118.8
106,0.014434,0.013468,0.018663,3148.1
107,0.014461,0.013468,0.018749,3177.5
108,0.014286,0.013468,0.018408,3206.8
109,0.014224,0.013468,0.018815,3236.1
110,0.015452,0.013468,0.019080,3265.5
111,0.014570,0.013468,0.018737,3294.8
112,0.014226,0.013468,0.018716,3324.1
113,0.014610,0.013468,0.018513,3353.5
114,0.014841,0.013468,0.018726,3382.8
115,0.015284,0.013468,0.019056,3412.1
116,0.013709,0.013468,0.018507,3441.4
117,0.014488,0.013468,0.018331,3470.8
118,0.014399,0.013468,0.018655,3500.1
119,0.014876,0.013468,0.019216,3529.4
120,0.015339,0.013468,0.019113,3558.8
121,0.014374,0.013468,0.018583,3588.1
122,0.014179,0.013468,0.018421,3617.4
123,0.015072,0.013468,0.018748,3646.8
124,0.014636,0.013468,0.019190,3676.1
125,0.013960,0.013468,0.018732,3705.4
126,0.014612,0.013468,0.018306,3734.8
127,0.013876,0.013468,0.018261,3764.1
128,0.014660,0.013468,0.018764,3793.4
129,0.014855,0.013468,0.018440,3822.8
130,0.014142,0.013468,0.018283,3852.1
131,0.014840,0.013468,0.018467,3881.4
132,0.015455,0.013468,0.018469,3910.8
133,0.014681,0.013468,0.018726,3940.1
134,0.014204,0.013468,0.018563,3969.4
135,0.014639,0.013468,0.018344,3998.8
136,0.013180,0.013180,0.018576,4028.1
137,0.014323,0.013180,0.018634,4057.4
138,0.015631,0.013180,0.018571,4086.8
139,0.014974,0.013180,0.018371,4116.1
140,0.014154,0.013180,0.018660,4145.4
141,0.014636,0.013180,0.018109,4174.8
142,0.015078,0.013180,0.018604,4204.1
143,0.014602,0.013180,0.018861,4233.4
144,0.014678,0.013180,0.018178,4262.8
145,0.014527,0.013180,0.018888,4292.1
146,0.014895,0.013180,0.018750,4321.4
147,0.014196,0.013180,0.018437,4350.8
148,0.013735,0.013180,0.018299,4380.1
149,0.014582,0.013180,0.018306,4409.4
150,0.013301,0.013180,0.018288,4438.8
151,0.015246,0.013180,0.018493,4468.1
152,0.015199,0.013180,0.018743,4497.4
153,0.014966,0.013180,0.018130,4526.7
154,0.015138,0.013180,0.019030,4556.1
155,0.013902,0.013180,0.018212,4585.4
156,0.014016,0.013180,0.018596,4614.7
157,0.014659,0.013180,0.018249,4644.1
158,0.013898,0.013180,0.018149,4673.4
159,0.014211,0.013180,0.018774,4702.7
160,0.014280,0.013180,0.018832,4732.1
161,0.015283,0.013180,0.019065,4761.4
162,0.014330,0.013180,0.018643,4790.7
163,0.014059,0.013180,0.018616,4820.1
164,0.013033,0.013033,0.018289,4849.4
165,0.014208,0.013033,0.018684,4878.7
166,0.014183,0.013033,0.018852,4908.1
167,0.015404,0.013033,0.018722,4937.4
168,0.013869,0.013033,0.018554,4966.7
169,0.015014,0.013033,0.018402,4996.1
170,0.015998,0.013033,0.019110,5025.4
171,0.013585,0.013033,0.018390,5054.7
172,0.014211,0.013033,0.018869,5084.1
173,0.015156,0.013033,0.018420,5113.4
174,0.015207,0.013033,0.018367,5142.7
175,0.014341,0.013033,0.018938,5172.1
176,0.014356,0.013033,0.018207,5201.4
177,0.014805,0.013033,0.018274,5230.7
178,0.014156,0.013033,0.018294,5260.0
179,0.013829,0.013033,0.018951,5289.4
180,0.014181,0.013033,0.018920,5318.7
181,0.015394,0.013033,0.018146,5348.1
182,0.014426,0.013033,0.018313,5377.4
183,0.014287,0.013033,0.018462,5406.7
184,0.014680,0.013033,0.018548,5436.0
185,0.014713,0.013033,0.018089,5465.4
186,0.015048,0.013033,0.018238,5494.7
187,0.015149,0.013033,0.018377,5524.0
188,0.014147,0.013033,0.018272,5553.4
189,0.014930,0.013033,0.018643,5582.7
190,0.014638,0.013033,0.018396,5612.0
191,0.013556,0.013033,0.018435,5641.4
192,0.015115,0.013033,0.018506,5670.7
193,0.015055,0.013033,0.018662,5700.0
194,0.014928,0.013033,0.018357,5729.3
195,0.015299,0.013033,0.018021,5758.7
196,0.012843,0.012843,0.018295,5788.0
197,0.014771,0.012843,0.018471,5817.3
198,0.015047,0.012843,0.018561,5846.7
199,0.014048,0.012843,0.018068,5876.0
200,0.014348,0.012843,0.018052,5905.4
201,0.014499,0.012843,0.018506,5934.7
202,0.014707,0.012843,0.018081,5964.0
203,0.014578,0.012843,0.018611,5993.4
204,0.015112,0.012843,0.018595,6022.7
205,0.015319,0.012843,0.018221,6052.0
206,0.014632,0.012843,0.018311,6081.4
207,0.014473,0.012843,0.018362,6110.7
208,0.013592,0.012843,0.018338,6140.0
209,0.014234,0.012843,0.018597,6169.4
210,0.014287,0.012843,0.018643,6198.7
211,0.013403,0.012843,0.018512,6228.0
212,0.014419,0.012843,0.018547,6257.3
213,0.015133,0.012843,0.018916,6286.7
214,0.014076,0.012843,0.018576,6316.0
215,0.014820,0.012843,0.018491,6345.3
216,0.013253,0.012843,0.018669,6374.7
217,0.014187,0.012843,0.018218,6404.0
218,0.015777,0.012843,0.018836,6433.4
219,0.015091,0.012843,0.018441,6462.7
220,0.014429,0.012843,0.018378,6492.0
221,0.014433,0.012843,0.018768,6521.3
222,0.015007,0.012843,0.018284,6550.7
223,0.014275,0.012843,0.018632,6580.0
224,0.014088,0.012843,0.018345,6609.3
225,0.014297,0.012843,0.018131,6638.7
226,0.014243,0.012843,0.018281,6668.0
227,0.015325,0.012843,0.018481,6697.3
228,0.015418,0.012843,0.018716,6726.7
229,0.014888,0.012843,0.018173,6756.0
230,0.015101,0.012843,0.018342,6785.3
231,0.015216,0.012843,0.018659,6814.6
232,0.013985,0.012843,0.018466,6844.0
233,0.014937,0.012843,0.018654,6873.3
234,0.014486,0.012843,0.018323,6902.6
235,0.014891,0.012843,0.018655,6932.0
236,0.015202,0.012843,0.018792,6961.3
237,0.014374,0.012843,0.018490,6990.7
238,0.014346,0.012843,0.018419,7020.0
239,0.014247,0.012843,0.018757,7049.3
240,0.014474,0.012843,0.018428,7078.7
241,0.013363,0.012843,0.018303,7108.0
242,0.013688,0.012843,0.018740,7137.3
243,0.013931,0.012843,0.018599,7166.7
244,0.015034,0.012843,0.018394,7196.0
245,0.014667,0.012843,0.018758,7225.3
246,0.014885,0.012843,0.018509,7254.6
247,0.014101,0.012843,0.019611,7284.0
248,0.015180,0.012843,0.018698,7313.3
249,0.014742,0.012843,0.018796,7342.6
250,0.014349,0.012843,0.018626,7372.0
251,0.015152,0.012843,0.018650,7401.3
252,0.014573,0.012843,0.018922,7430.6
253,0.015228,0.012843,0.018941,7460.0
254,0.014706,0.012843,0.018679,7489.3
255,0.012751,0.012751,0.018798,7518.7
256,0.014192,0.012751,0.018466,7548.0
257,0.014547,0.012751,0.018410,7577.3
258,0.015318,0.012751,0.018963,7606.7
259,0.014514,0.012751,0.018889,7636.0
260,0.015514,0.012751,0.018267,7665.3
261,0.015880,0.012751,0.018471,7694.7
262,0.014347,0.012751,0.018463,7724.0
263,0.015993,0.012751,0.018715,7753.3
264,0.014620,0.012751,0.018567,7782.6
265,0.015100,0.012751,0.018549,7812.0
266,0.015553,0.012751,0.018953,7841.3
267,0.015451,0.012751,0.018490,7870.6
268,0.014333,0.012751,0.018282,7899.9
269,0.014403,0.012751,0.018449,7929.3
270,0.014619,0.012751,0.018701,7958.6
271,0.014990,0.012751,0.018635,7987.9
272,0.015222,0.012751,0.018888,8017.3
273,0.015157,0.012751,0.019034,8046.6
274,0.014594,0.012751,0.018356,8076.0
275,0.016083,0.012751,0.018731,8105.3
276,0.015858,0.012751,0.018788,8134.6
277,0.014457,0.012751,0.018724,8163.9
278,0.014906,0.012751,0.018738,8193.3
279,0.015240,0.012751,0.018453,8222.6
280,0.014867,0.012751,0.018571,8251.9
281,0.013800,0.012751,0.018559,8281.3
282,0.013389,0.012751,0.018978,8310.6
283,0.014964,0.012751,0.018667,8339.9
284,0.015055,0.012751,0.018649,8369.3
285,0.014498,0.012751,0.018362,8398.6
286,0.015755,0.012751,0.018619,8427.9
287,0.013063,0.012751,0.018422,8457.2
288,0.015947,0.012751,0.018521,8486.6
289,0.015007,0.012751,0.018868,8515.9
290,0.015576,0.012751,0.018794,8545.2
291,0.014567,0.012751,0.018406,8574.6
292,0.015125,0.012751,0.018514,8603.9
293,0.015495,0.012751,0.018554,8633.3
294,0.013983,0.012751,0.018254,8662.6
295,0.013341,0.012751,0.019166,8691.9
296,0.014596,0.012751,0.018537,8721.3
297,0.014438,0.012751,0.018446,8750.6
298,0.015145,0.012751,0.018832,8779.9
299,0.014661,0.012751,0.018410,8809.2
