step,m_k0,m_k1,m_k2
202,0.026637,0.018486,-0.019271
203,0.025887,0.017964,-0.018725
204,0.025174,0.017467,-0.018205
205,0.024495,0.016995,-0.017711
206,0.023849,0.016546,-0.017241
207,0.023235,0.016118,-0.016794
208,0.022651,0.015712,-0.016369
209,0.022095,0.015325,-0.015964
210,0.028601,0.019756,-0.020653
211,0.027769,0.019182,-0.020050
212,0.026978,0.018636,-0.019476
213,0.026226,0.018116,-0.018931
214,0.025510,0.017622,-0.018411
215,0.024829,0.017152,-0.017918
216,0.024181,0.016705,-0.017448
217,0.023565,0.016279,-0.017001
218,0.022979,0.015875,-0.016576
219,0.022421,0.015490,-0.016172
220,0.028808,0.020027,-0.020836
221,0.027980,0.019449,-0.020234
222,0.027191,0.018899,-0.019661
223,0.026442,0.018376,-0.019116
224,0.025729,0.017879,-0.018598
225,0.025050,0.017406,-0.018105
226,0.024405,0.016955,-0.017636
227,0.023791,0.016527,-0.017190
228,0.023207,0.016120,-0.016766
229,0.022652,0.015733,-0.016362
230,0.029179,0.020105,-0.020992
231,0.028345,0.019532,-0.020392
232,0.027552,0.018987,-0.019821
233,0.026797,0.018468,-0.019278
234,0.026080,0.017975,-0.018761
235,0.025397,0.017506,-0.018269
236,0.024748,0.017060,-0.017802
237,0.024130,0.016635,-0.017357
238,0.023543,0.016231,-0.016934
239,0.022984,0.015847,-0.016531
240,0.029395,0.020316,-0.021160
241,0.028563,0.019741,-0.020561
242,0.027771,0.019194,-0.019990
243,0.027018,0.018674,-0.019447
244,0.026302,0.018179,-0.018931
245,0.025620,0.017708,-0.018440
246,0.024972,0.017261,-0.017973
247,0.024356,0.016835,-0.017528
248,0.023770,0.016429,-0.017106
249,0.023212,0.016044,-0.016704
250,0.029696,0.020412,-0.021328
251,0.028861,0.019840,-0.020728
252,0.028067,0.019296,-0.020158
253,0.027311,0.018778,-0.019615
254,0.026592,0.018286,-0.019099
255,0.025908,0.017818,-0.018608
256,0.025258,0.017373,-0.018141
257,0.024639,0.016949,-0.017697
258,0.024051,0.016546,-0.017275
259,0.023491,0.016163,-0.016873
260,0.029833,0.020663,-0.021484
261,0.029002,0.020086,-0.020884
262,0.028212,0.019538,-0.020314
263,0.027460,0.019016,-0.019772
264,0.026744,0.018520,-0.019256
265,0.026064,0.018048,-0.018766
266,0.025417,0.017599,-0.018299
267,0.024801,0.017172,-0.017855
268,0.024216,0.016766,-0.017433
269,0.023659,0.016379,-0.017031
270,0.030120,0.020736,-0.021623
271,0.029286,0.020163,-0.021024
272,0.028492,0.019618,-0.020455
273,0.027737,0.019100,-0.019913
274,0.027019,0.018607,-0.019398
275,0.026336,0.018138,-0.018908
276,0.025686,0.017692,-0.018442
277,0.025068,0.017267,-0.017999
278,0.024480,0.016863,-0.017577
279,0.023920,0.016479,-0.017176
280,0.030296,0.020905,-0.021770
281,0.029463,0.020331,-0.021171
282,0.028671,0.019784,-0.020602
283,0.027917,0.019265,-0.020060
284,0.027200,0.018770,-0.019545
285,0.026518,0.018300,-0.019055
286,0.025869,0.017853,-0.018589
287,0.025252,0.017427,-0.018145
288,0.024665,0.017022,-0.017723
289,0.024106,0.016637,-0.017322
290,0.030538,0.020988,-0.021902
291,0.029703,0.020416,-0.021304
292,0.028908,0.019872,-0.020735
293,0.028152,0.019354,-0.020193
294,0.027433,0.018862,-0.019678
295,0.026749,0.018394,-0.019188
296,0.026099,0.017948,-0.018723
297,0.025480,0.017524,-0.018279
298,0.024891,0.017121,-0.017858
299,0.024331,0.016737,-0.017457
300,0.029228,0.022798,-0.021617
301,0.028462,0.022148,-0.021038
302,0.027734,0.021529,-0.020487
303,0.027041,0.020940,-0.019963
304,0.026382,0.020381,-0.019465
305,0.025755,0.019848,-0.018991
306,0.025158,0.019342,-0.018540
307,0.024591,0.018860,-0.018111
308,0.024051,0.018401,-0.017703
309,0.023538,0.017965,-0.017315
310,0.030848,0.021313,-0.021982
311,0.030012,0.020740,-0.021391
312,0.029216,0.020196,-0.020829
313,0.028460,0.019678,-0.020295
314,0.027740,0.019185,-0.019786
315,0.027056,0.018716,-0.019302
316,0.026405,0.018271,-0.018842
317,0.025785,0.017846,-0.018404
318,0.025196,0.017443,-0.017988
319,0.024636,0.017059,-0.017591
320,0.030981,0.021389,-0.022337
321,0.030147,0.020818,-0.021735
322,0.029354,0.020275,-0.021162
323,0.028599,0.019758,-0.020617
324,0.027881,0.019267,-0.020099
325,0.027198,0.018800,-0.019606
326,0.026548,0.018355,-0.019137
327,0.025930,0.017932,-0.018691
328,0.025342,0.017530,-0.018266
329,0.024783,0.017147,-0.017863
330,0.031123,0.021475,-0.022572
331,0.030290,0.020905,-0.021964
332,0.029497,0.020362,-0.021386
333,0.028743,0.019846,-0.020836
334,0.028026,0.019355,-0.020313
335,0.027344,0.018888,-0.019816
336,0.026695,0.018444,-0.019343
337,0.026077,0.018022,-0.018892
338,0.025490,0.017620,-0.018464
339,0.024932,0.017238,-0.018057
340,0.031244,0.021612,-0.022681
341,0.030412,0.021040,-0.022074
342,0.029621,0.020496,-0.021496
343,0.028868,0.019978,-0.020947
344,0.028152,0.019485,-0.020424
345,0.027471,0.019017,-0.019927
346,0.026823,0.018571,-0.019454
347,0.026207,0.018148,-0.019004
348,0.025621,0.017744,-0.018576
349,0.025063,0.017361,-0.018169
350,0.031397,0.021712,-0.022750
351,0.030564,0.021139,-0.022144
352,0.029773,0.020595,-0.021569
353,0.029019,0.020077,-0.021021
354,0.028303,0.019584,-0.020500
355,0.027622,0.019115,-0.020004
356,0.026974,0.018669,-0.019533
357,0.026357,0.018245,-0.019085
358,0.025770,0.017842,-0.018658
359,0.025213,0.017458,-0.018252
360,0.031523,0.021826,-0.022817
361,0.030691,0.021252,-0.022213
362,0.029900,0.020706,-0.021639
363,0.029147,0.020187,-0.021093
364,0.028431,0.019693,-0.020573
365,0.027750,0.019224,-0.020079
366,0.027102,0.018777,-0.019609
367,0.026486,0.018352,-0.019162
368,0.025900,0.017948,-0.018736
369,0.025343,0.017563,-0.018332
370,0.031664,0.021905,-0.022894
371,0.030832,0.021331,-0.022292
372,0.030040,0.020786,-0.021718
373,0.029287,0.020267,-0.021173
374,0.028570,0.019773,-0.020654
375,0.027889,0.019304,-0.020161
376,0.027241,0.018857,-0.019691
377,0.026624,0.018433,-0.019245
378,0.026037,0.018028,-0.018820
379,0.025479,0.017644,-0.018416
380,0.031789,0.021988,-0.022972
381,0.030957,0.021415,-0.022370
382,0.030165,0.020869,-0.021797
383,0.029412,0.020350,-0.021252
384,0.028695,0.019856,-0.020734
385,0.028014,0.019387,-0.020241
386,0.027365,0.018940,-0.019772
387,0.026749,0.018515,-0.019326
388,0.026162,0.018111,-0.018902
389,0.025604,0.017727,-0.018498
390,0.031920,0.022059,-0.023035
391,0.031087,0.021486,-0.022434
392,0.030294,0.020940,-0.021862
393,0.029540,0.020422,-0.021318
394,0.028823,0.019928,-0.020801
395,0.028141,0.019459,-0.020309
396,0.027493,0.019012,-0.019841
397,0.026875,0.018588,-0.019396
398,0.026288,0.018184,-0.018972
399,0.025730,0.017799,-0.018569
400,0.032014,0.022153,-0.023108
401,0.031182,0.021579,-0.022507
402,0.030390,0.021033,-0.021936
403,0.029637,0.020513,-0.021393
404,0.028921,0.020019,-0.020876
405,0.028239,0.019548,-0.020384
406,0.027591,0.019101,-0.019916
407,0.026975,0.018676,-0.019471
408,0.026388,0.018271,-0.019048
409,0.025830,0.017886,-0.018645
410,0.032166,0.022176,-0.023177
411,0.031332,0.021603,-0.022577
412,0.030538,0.021059,-0.022006
413,0.029783,0.020542,-0.021463
414,0.029065,0.020049,-0.020946
415,0.028382,0.019581,-0.020454
416,0.027732,0.019135,-0.019987
417,0.027114,0.018711,-0.019542
418,0.026526,0.018308,-0.019119
419,0.025967,0.017925,-0.018717
420,0.032279,0.022230,-0.023246
421,0.031444,0.021658,-0.022646
422,0.030650,0.021115,-0.022075
423,0.029894,0.020597,-0.021532
424,0.029176,0.020105,-0.021015
425,0.028492,0.019637,-0.020524
426,0.027842,0.019192,-0.020056
427,0.027224,0.018769,-0.019612
428,0.026635,0.018366,-0.019189
429,0.026076,0.017983,-0.018786
430,0.032349,0.022321,-0.023314
431,0.031515,0.021748,-0.022714
432,0.030722,0.021203,-0.022143
433,0.029968,0.020685,-0.021600
434,0.029251,0.020191,-0.021083
435,0.028568,0.019722,-0.020592
436,0.027919,0.019276,-0.020124
437,0.027301,0.018851,-0.019680
438,0.026714,0.018448,-0.019257
439,0.026155,0.018063,-0.018854
440,0.032469,0.022350,-0.023378
441,0.031634,0.021779,-0.022778
442,0.030840,0.021235,-0.022207
443,0.030084,0.020718,-0.021664
444,0.029366,0.020225,-0.021147
445,0.028682,0.019757,-0.020656
446,0.028032,0.019312,-0.020189
447,0.027414,0.018889,-0.019744
448,0.026825,0.018486,-0.019321
449,0.026266,0.018103,-0.018919
450,0.032540,0.022425,-0.023433
451,0.031706,0.021853,-0.022834
452,0.030912,0.021308,-0.022263
453,0.030158,0.020790,-0.021720
454,0.029440,0.020297,-0.021204
455,0.028757,0.019828,-0.020713
456,0.028107,0.019382,-0.020246
457,0.027489,0.018958,-0.019801
458,0.026902,0.018555,-0.019379
459,0.026343,0.018171,-0.018977
460,0.032631,0.022469,-0.023495
461,0.031797,0.021896,-0.022895
462,0.031003,0.021352,-0.022324
463,0.030248,0.020834,-0.021782
464,0.029530,0.020342,-0.021265
465,0.028847,0.019874,-0.020774
466,0.028197,0.019428,-0.020307
467,0.027579,0.019004,-0.019862
468,0.026991,0.018601,-0.019439
469,0.026431,0.018217,-0.019037
470,0.032721,0.022508,-0.023545
471,0.031886,0.021937,-0.022945
472,0.031092,0.021393,-0.022375
473,0.030337,0.020875,-0.021832
474,0.029618,0.020383,-0.021316
475,0.028934,0.019915,-0.020825
476,0.028284,0.019470,-0.020358
477,0.027666,0.019047,-0.019914
478,0.027077,0.018644,-0.019491
479,0.026517,0.018260,-0.019089
480,0.032788,0.022566,-0.023595
481,0.031954,0.021994,-0.022995
482,0.031160,0.021449,-0.022425
483,0.030405,0.020932,-0.021882
484,0.029687,0.020439,-0.021366
485,0.029003,0.019971,-0.020875
486,0.028353,0.019525,-0.020408
487,0.027735,0.019101,-0.019964
488,0.027147,0.018698,-0.019542
489,0.026588,0.018314,-0.019140
490,0.032868,0.022600,-0.023649
491,0.032033,0.022028,-0.023049
492,0.031239,0.021484,-0.022478
493,0.030484,0.020967,-0.021935
494,0.029765,0.020475,-0.021419
495,0.029082,0.020007,-0.020928
496,0.028431,0.019562,-0.020461
497,0.027813,0.019138,-0.020017
498,0.027225,0.018735,-0.019594
499,0.026665,0.018352,-0.019192
500,0.032936,0.022641,-0.023701
501,0.032101,0.022069,-0.023101
502,0.031307,0.021526,-0.022530
503,0.030552,0.021008,-0.021987
504,0.029833,0.020516,-0.021471
505,0.029150,0.020048,-0.020980
506,0.028499,0.019603,-0.020512
507,0.027881,0.019180,-0.020068
508,0.027292,0.018777,-0.019645
509,0.026733,0.018394,-0.019243
510,0.033001,0.022680,-0.023749
511,0.032166,0.022109,-0.023149
512,0.031372,0.021565,-0.022578
513,0.030616,0.021048,-0.022035
514,0.029898,0.020556,-0.021518
515,0.029214,0.020088,-0.021027
516,0.028564,0.019643,-0.020560
517,0.027945,0.019219,-0.020115
518,0.027357,0.018816,-0.019692
519,0.026798,0.018433,-0.019290
520,0.033053,0.022728,-0.023789
521,0.032219,0.022156,-0.023189
522,0.031425,0.021612,-0.022618
523,0.030670,0.021094,-0.022075
524,0.029952,0.020602,-0.021559
525,0.029269,0.020134,-0.021068
526,0.028619,0.019688,-0.020600
527,0.028001,0.019264,-0.020156
528,0.027413,0.018861,-0.019733
529,0.026853,0.018478,-0.019331
530,0.033122,0.022755,-0.023827
531,0.032287,0.022183,-0.023227
532,0.031493,0.021640,-0.022656
533,0.030737,0.021122,-0.022113
534,0.030019,0.020630,-0.021597
535,0.029335,0.020162,-0.021106
536,0.028685,0.019717,-0.020639
537,0.028066,0.019294,-0.020194
538,0.027478,0.018891,-0.019772
539,0.026918,0.018508,-0.019370
540,0.033168,0.022799,-0.023865
541,0.032334,0.022227,-0.023265
542,0.031540,0.021683,-0.022694
543,0.030785,0.021165,-0.022152
544,0.030067,0.020673,-0.021635
545,0.029383,0.020205,-0.021144
546,0.028734,0.019759,-0.020677
547,0.028115,0.019335,-0.020233
548,0.027527,0.018932,-0.019810
549,0.026968,0.018549,-0.019408
550,0.033230,0.022823,-0.023901
551,0.032396,0.022251,-0.023301
552,0.031601,0.021707,-0.022730
553,0.030846,0.021190,-0.022188
554,0.030127,0.020698,-0.021671
555,0.029444,0.020230,-0.021180
556,0.028793,0.019785,-0.020713
557,0.028175,0.019361,-0.020269
558,0.027587,0.018958,-0.019846
559,0.027027,0.018575,-0.019444
560,0.033272,0.022864,-0.023934
561,0.032437,0.022292,-0.023335
562,0.031644,0.021748,-0.022764
563,0.030888,0.021230,-0.022221
564,0.030170,0.020737,-0.021705
565,0.029487,0.020269,-0.021214
566,0.028837,0.019824,-0.020747
567,0.028219,0.019400,-0.020303
568,0.027631,0.018997,-0.019880
569,0.027071,0.018613,-0.019478
570,0.033330,0.022884,-0.023963
571,0.032495,0.022312,-0.023364
572,0.031700,0.021769,-0.022793
573,0.030945,0.021251,-0.022251
574,0.030226,0.020759,-0.021735
575,0.029543,0.020291,-0.021244
576,0.028892,0.019846,-0.020777
577,0.028274,0.019423,-0.020333
578,0.027685,0.019020,-0.019910
579,0.027126,0.018637,-0.019508
580,0.033366,0.022922,-0.023995
581,0.032531,0.022350,-0.023395
582,0.031737,0.021806,-0.022825
583,0.030982,0.021288,-0.022283
584,0.030264,0.020796,-0.021766
585,0.029581,0.020327,-0.021276
586,0.028931,0.019882,-0.020809
587,0.028312,0.019458,-0.020364
588,0.027724,0.019055,-0.019942
589,0.027165,0.018671,-0.019540
590,0.033419,0.022940,-0.024023
591,0.032584,0.022368,-0.023423
592,0.031789,0.021824,-0.022853
593,0.031034,0.021307,-0.022311
594,0.030315,0.020815,-0.021795
595,0.029631,0.020347,-0.021304
596,0.028981,0.019901,-0.020837
597,0.028363,0.019478,-0.020393
598,0.027774,0.019075,-0.019970
599,0.027214,0.018692,-0.019568
600,0.031544,0.025165,-0.023399
601,0.030798,0.024491,-0.022830
602,0.030089,0.023850,-0.022288
603,0.029413,0.023240,-0.021773
604,0.028771,0.022660,-0.021283
605,0.028161,0.022108,-0.020817
606,0.027580,0.021584,-0.020374
607,0.027027,0.021084,-0.019952
608,0.026501,0.020610,-0.019551
609,0.026001,0.020158,-0.019170
610,0.033421,0.023089,-0.023941
611,0.032585,0.022518,-0.023346
612,0.031791,0.021974,-0.022781
613,0.031035,0.021457,-0.022243
614,0.030316,0.020964,-0.021731
615,0.029632,0.020496,-0.021244
616,0.028981,0.020051,-0.020781
617,0.028362,0.019628,-0.020341
618,0.027774,0.019225,-0.019922
619,0.027214,0.018841,-0.019523
620,0.033417,0.023067,-0.024265
621,0.032583,0.022497,-0.023657
622,0.031791,0.021955,-0.023078
623,0.031037,0.021439,-0.022527
624,0.030319,0.020949,-0.022003
625,0.029637,0.020482,-0.021505
626,0.028988,0.020038,-0.021031
627,0.028371,0.019616,-0.020580
628,0.027784,0.019215,-0.020151
629,0.027225,0.018833,-0.019744
630,0.033435,0.023065,-0.024418
631,0.032603,0.022495,-0.023804
632,0.031811,0.021954,-0.023220
633,0.031058,0.021439,-0.022664
634,0.030341,0.020949,-0.022136
635,0.029660,0.020484,-0.021633
636,0.029012,0.020040,-0.021155
637,0.028395,0.019619,-0.020700
638,0.027808,0.019218,-0.020267
639,0.027250,0.018836,-0.019855
640,0.033462,0.023073,-0.024494
641,0.032630,0.022504,-0.023879
642,0.031839,0.021963,-0.023293
643,0.031086,0.021448,-0.022736
644,0.030370,0.020959,-0.022205
645,0.029689,0.020493,-0.021701
646,0.029041,0.020050,-0.021222
647,0.028424,0.019629,-0.020765
648,0.027838,0.019228,-0.020331
649,0.027280,0.018847,-0.019919
650,0.033488,0.023094,-0.024526
651,0.032656,0.022525,-0.023911
652,0.031865,0.021983,-0.023325
653,0.031112,0.021468,-0.022768
654,0.030397,0.020978,-0.022238
655,0.029716,0.020512,-0.021734
656,0.029068,0.020069,-0.021255
657,0.028452,0.019647,-0.020799
658,0.027866,0.019246,-0.020365
659,0.027308,0.018865,-0.019953
660,0.033388,0.023242,-0.024567
661,0.032563,0.022667,-0.023951
662,0.031777,0.022119,-0.023365
663,0.031030,0.021599,-0.022808
664,0.030320,0.021103,-0.022278
665,0.029644,0.020632,-0.021774
666,0.029001,0.020184,-0.021294
667,0.028389,0.019758,-0.020838
668,0.027807,0.019352,-0.020404
669,0.027254,0.018966,-0.019991
670,0.033533,0.023137,-0.024585
671,0.032701,0.022567,-0.023970
672,0.031911,0.022025,-0.023385
673,0.031159,0.021510,-0.022828
674,0.030443,0.021019,-0.022299
675,0.029763,0.020553,-0.021795
676,0.029115,0.020109,-0.021316
677,0.028499,0.019687,-0.020861
678,0.027914,0.019285,-0.020427
679,0.027357,0.018903,-0.020015
680,0.033537,0.023176,-0.024605
681,0.032707,0.022605,-0.023991
682,0.031917,0.022062,-0.023406
683,0.031166,0.021545,-0.022850
684,0.030452,0.021053,-0.022321
685,0.029772,0.020586,-0.021818
686,0.029126,0.020141,-0.021340
687,0.028511,0.019718,-0.020885
688,0.027926,0.019316,-0.020452
689,0.027369,0.018933,-0.020040
690,0.033585,0.023160,-0.024637
691,0.032754,0.022591,-0.024023
692,0.031963,0.022049,-0.023438
693,0.031211,0.021533,-0.022882
694,0.030496,0.021043,-0.022353
695,0.029815,0.020576,-0.021850
696,0.029168,0.020132,-0.021371
697,0.028552,0.019710,-0.020916
698,0.027966,0.019309,-0.020483
699,0.027409,0.018927,-0.020071
700,0.033623,0.023149,-0.024683
701,0.032791,0.022580,-0.024068
702,0.032000,0.022039,-0.023482
703,0.031247,0.021524,-0.022925
704,0.030531,0.021035,-0.022396
705,0.029850,0.020569,-0.021892
706,0.029202,0.020126,-0.021413
707,0.028586,0.019705,-0.020957
708,0.028000,0.019304,-0.020523
709,0.027442,0.018923,-0.020111
710,0.033639,0.023165,-0.024707
711,0.032807,0.022596,-0.024092
712,0.032017,0.022055,-0.023507
713,0.031264,0.021540,-0.022950
714,0.030549,0.021050,-0.022420
715,0.029868,0.020584,-0.021917
716,0.029220,0.020141,-0.021437
717,0.028605,0.019719,-0.020982
718,0.028019,0.019318,-0.020548
719,0.027461,0.018937,-0.020136
720,0.033663,0.023175,-0.024728
721,0.032831,0.022606,-0.024113
722,0.032040,0.022064,-0.023528
723,0.031288,0.021549,-0.022971
724,0.030572,0.021060,-0.022442
725,0.029892,0.020594,-0.021938
726,0.029244,0.020150,-0.021460
727,0.028628,0.019729,-0.021004
728,0.028042,0.019328,-0.020571
729,0.027485,0.018946,-0.020158
730,0.033690,0.023173,-0.024759
731,0.032859,0.022604,-0.024144
732,0.032068,0.022063,-0.023559
733,0.031315,0.021548,-0.023002
734,0.030599,0.021059,-0.022472
735,0.029918,0.020593,-0.021969
736,0.029270,0.020150,-0.021489
737,0.028654,0.019729,-0.021034
738,0.028068,0.019328,-0.020600
739,0.027511,0.018947,-0.020188
740,0.033692,0.023195,-0.024790
741,0.032861,0.022626,-0.024174
742,0.032071,0.022084,-0.023589
743,0.031319,0.021569,-0.023032
744,0.030604,0.021079,-0.022502
745,0.029924,0.020613,-0.021998
746,0.029277,0.020169,-0.021518
747,0.028661,0.019748,-0.021062
748,0.028076,0.019346,-0.020628
749,0.027519,0.018965,-0.020216
750,0.033695,0.023221,-0.024805
751,0.032865,0.022651,-0.024190
752,0.032076,0.022109,-0.023605
753,0.031324,0.021593,-0.023048
754,0.030610,0.021102,-0.022519
755,0.029930,0.020635,-0.022015
756,0.029284,0.020191,-0.021536
757,0.028669,0.019768,-0.021080
758,0.028084,0.019367,-0.020646
759,0.027527,0.018984,-0.020234
760,0.033690,0.023260,-0.024812
761,0.032861,0.022688,-0.024197
762,0.032072,0.022144,-0.023612
763,0.031322,0.021627,-0.023056
764,0.030609,0.021135,-0.022527
765,0.029930,0.020667,-0.022024
766,0.029284,0.020222,-0.021546
767,0.028670,0.019798,-0.021090
768,0.028086,0.019395,-0.020657
769,0.027530,0.019012,-0.020245
770,0.033764,0.023206,-0.024828
771,0.032932,0.022637,-0.024214
772,0.032141,0.022096,-0.023629
773,0.031388,0.021582,-0.023073
774,0.030672,0.021092,-0.022545
