gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
155,0.013690,0.011231,0.015984,4585.8
156,0.013991,0.011231,0.016197,4615.1
157,0.013329,0.011231,0.015838,4644.4
158,0.012993,0.011231,0.015933,4673.7
159,0.012996,0.011231,0.016039,4703.1
160,0.012646,0.011231,0.015632,4732.4
161,0.013825,0.011231,0.015887,4761.7
162,0.013287,0.011231,0.015944,4791.1
163,0.013394,0.011231,0.016301,4820.4
164,0.013406,0.011231,0.016090,4849.7
165,0.013640,0.011231,0.016167,4879.1
166,0.011894,0.011231,0.016422,4908.4
167,0.011470,0.011231,0.015929,4937.7
168,0.013967,0.011231,0.016348,4967.0
169,0.013331,0.011231,0.016268,4996.4
170,0.012620,0.011231,0.015819,5025.7
171,0.012731,0.011231,0.016098,5055.1
172,0.013192,0.011231,0.016064,5084.4
173,0.012613,0.011231,0.016022,5113.7
174,0.012787,0.011231,0.015884,5143.0
175,0.012754,0.011231,0.015709,5172.4
176,0.012899,0.011231,0.015807,5201.7
177,0.013126,0.011231,0.015780,5231.0
178,0.012253,0.011231,0.016014,5260.4
179,0.013603,0.011231,0.016165,5289.7
180,0.012412,0.011231,0.015713,5319.0
181,0.013087,0.011231,0.016022,5348.4
182,0.012839,0.011231,0.015931,5377.7
183,0.013215,0.011231,0.015810,5407.0
184,0.013338,0.011231,0.015971,5436.3
185,0.013320,0.011231,0.015755,5465.7
186,0.013335,0.011231,0.015924,5495.0
187,0.013447,0.011231,0.016048,5524.3
188,0.013261,0.011231,0.015986,5553.7
189,0.012897,0.011231,0.015773,5583.0
190,0.013143,0.011231,0.016225,5612.3
191,0.012906,0.011231,0.015715,5641.7
192,0.012970,0.011231,0.015805,5671.0
193,0.012986,0.011231,0.015778,5700.3
194,0.012312,0.011231,0.015927,5729.7
195,0.013276,0.011231,0.015935,5759.0
196,0.013161,0.011231,0.015558,5788.3
197,0.013353,0.011231,0.015875,5817.6
198,0.012927,0.011231,0.015892,5847.0
199,0.013376,0.011231,0.015892,5876.3
200,0.013451,0.011231,0.015971,5905.6
201,0.012959,0.011231,0.016045,5934.9
202,0.012386,0.011231,0.015892,5964.3
203,0.013477,0.011231,0.015863,5993.6
204,0.013116,0.011231,0.016176,6022.9
205,0.013178,0.011231,0.015875,6052.3
206,0.012982,0.011231,0.015930,6081.6
207,0.011952,0.011231,0.015831,6111.0
208,0.013241,0.011231,0.015630,6140.3
209,0.013149,0.011231,0.015985,6169.6
210,0.013144,0.011231,0.015608,6198.9
211,0.012685,0.011231,0.015801,6228.3
212,0.011844,0.011231,0.015795,6257.6
213,0.013178,0.011231,0.016078,6286.9
214,0.012424,0.011231,0.016240,6316.3
215,0.012722,0.011231,0.015981,6345.6
216,0.013300,0.011231,0.015765,6374.9
217,0.013773,0.011231,0.016065,6404.2
218,0.013344,0.011231,0.016047,6433.6
219,0.012848,0.011231,0.016103,6462.9
220,0.012834,0.011231,0.015912,6492.2
221,0.012598,0.011231,0.016062,6521.6
222,0.012218,0.011231,0.015876,6550.9
223,0.013469,0.011231,0.016031,6580.2
224,0.012416,0.011231,0.015723,6609.6
225,0.013299,0.011231,0.015854,6638.9
226,0.013455,0.011231,0.016031,6668.2
227,0.013188,0.011231,0.016072,6697.6
228,0.012632,0.011231,0.016232,6726.9
229,0.011602,0.011231,0.015916,6756.2
230,0.013139,0.011231,0.015964,6785.6
231,0.012883,0.011231,0.016050,6814.9
232,0.012888,0.011231,0.015857,6844.2
233,0.012200,0.011231,0.015898,6873.6
234,0.012861,0.011231,0.016181,6902.9
235,0.013556,0.011231,0.015987,6932.2
236,0.013268,0.011231,0.015709,6961.5
237,0.013379,0.011231,0.015868,6990.9
238,0.013573,0.011231,0.015869,7020.2
239,0.013099,0.011231,0.015717,7049.5
240,0.013033,0.011231,0.015874,7078.9
241,0.013347,0.011231,0.016004,7108.2
242,0.013999,0.011231,0.015987,7137.5
243,0.012517,0.011231,0.015671,7166.9
244,0.013531,0.011231,0.015994,7196.2
245,0.013322,0.011231,0.015596,7225.5
246,0.012858,0.011231,0.016073,7254.9
247,0.013263,0.011231,0.015990,7284.2
248,0.013514,0.011231,0.015834,7313.5
249,0.012850,0.011231,0.015779,7342.9
250,0.013600,0.011231,0.016026,7372.2
251,0.012562,0.011231,0.015865,7401.5
252,0.012933,0.011231,0.015603,7430.8
253,0.012394,0.011231,0.015762,7460.2
254,0.011494,0.011231,0.015562,7489.5
255,0.012725,0.011231,0.015636,7518.8
256,0.013040,0.011231,0.015372,7548.2
257,0.012225,0.011231,0.016047,7577.5
258,0.012347,0.011231,0.016170,7606.8
259,0.013532,0.011231,0.016138,7636.1
260,0.012434,0.011231,0.016282,7665.4
261,0.013830,0.011231,0.016321,7694.8
262,0.012909,0.011231,0.016300,7724.1
263,0.013515,0.011231,0.016406,7753.5
264,0.012253,0.011231,0.015795,7782.8
265,0.012795,0.011231,0.015933,7812.1
266,0.013228,0.011231,0.015755,7841.5
267,0.012460,0.011231,0.016062,7870.8
268,0.012985,0.011231,0.015922,7900.1
269,0.013412,0.011231,0.016036,7929.4
270,0.013073,0.011231,0.016023,7958.8
271,0.013429,0.011231,0.015873,7988.1
272,0.012509,0.011231,0.015636,8017.4
273,0.012527,0.011231,0.015761,8046.8
274,0.013536,0.011231,0.016026,8076.1
275,0.012281,0.011231,0.015523,8105.4
276,0.012067,0.011231,0.015898,8134.7
277,0.013399,0.011231,0.016122,8164.1
278,0.013276,0.011231,0.015543,8193.4
279,0.013359,0.011231,0.016012,8222.7
280,0.012832,0.011231,0.016422,8252.1
281,0.012718,0.011231,0.015683,8281.4
282,0.013362,0.011231,0.015333,8310.7
283,0.012514,0.011231,0.015588,8340.1
284,0.012996,0.011231,0.016055,8369.4
285,0.012166,0.011231,0.015723,8398.7
286,0.012140,0.011231,0.015636,8428.1
287,0.013430,0.011231,0.015798,8457.4
288,0.013414,0.011231,0.016035,8486.7
289,0.013557,0.011231,0.015749,8516.1
290,0.012759,0.011231,0.015604,8545.4
291,0.012349,0.011231,0.016223,8574.7
292,0.012548,0.011231,0.015899,8604.0
293,0.012743,0.011231,0.015828,8633.4
294,0.012897,0.011231,0.016099,8662.7
295,0.013032,0.011231,0.015803,8692.0
296,0.013442,0.011231,0.015855,8721.4
297,0.012636,0.011231,0.015927,8750.7
298,0.012263,0.011231,0.015995,8780.0
299,0.012765,0.011231,0.015669,8809.4
