step,m_k0,m_k1,m_k2
284,0.029412,0.004438,-0.029113
285,0.028675,0.004327,-0.028383
286,0.027973,0.004222,-0.027689
287,0.027306,0.004121,-0.027028
288,0.026671,0.004026,-0.026400
289,0.026067,0.003935,-0.025802
290,0.032958,0.005058,-0.032620
291,0.032058,0.004919,-0.031729
292,0.031201,0.004786,-0.030882
293,0.030387,0.004660,-0.030076
294,0.029612,0.004540,-0.029309
295,0.028875,0.004426,-0.028580
296,0.028174,0.004317,-0.027886
297,0.027507,0.004214,-0.027226
298,0.026872,0.004116,-0.026598
299,0.026269,0.004023,-0.026001
300,0.033073,0.002836,-0.033223
301,0.032177,0.002801,-0.032313
302,0.031324,0.002768,-0.031448
303,0.030513,0.002737,-0.030625
304,0.029741,0.002707,-0.029842
305,0.029007,0.002679,-0.029097
306,0.028309,0.002652,-0.028388
307,0.027645,0.002626,-0.027714
308,0.027013,0.002602,-0.027073
309,0.026412,0.002579,-0.026463
310,0.033213,0.004971,-0.033053
311,0.032319,0.004834,-0.032160
312,0.031468,0.004704,-0.031311
313,0.030659,0.004580,-0.030504
314,0.029889,0.004462,-0.029736
315,0.029156,0.004349,-0.029005
316,0.028460,0.004243,-0.028310
317,0.027797,0.004141,-0.027649
318,0.027167,0.004045,-0.027020
319,0.026568,0.003953,-0.026422
320,0.033516,0.005058,-0.033186
321,0.032616,0.004919,-0.032296
322,0.031759,0.004786,-0.031449
323,0.030945,0.004660,-0.030643
324,0.030170,0.004540,-0.029877
325,0.029432,0.004425,-0.029148
326,0.028731,0.004316,-0.028455
327,0.028064,0.004213,-0.027795
328,0.027430,0.004115,-0.027168
329,0.026826,0.004021,-0.026571
330,0.033741,0.005119,-0.033338
331,0.032838,0.004978,-0.032448
332,0.031979,0.004844,-0.031602
333,0.031162,0.004717,-0.030797
334,0.030385,0.004595,-0.030031
335,0.029646,0.004480,-0.029303
336,0.028942,0.004370,-0.028610
337,0.028274,0.004266,-0.027951
338,0.027637,0.004167,-0.027324
339,0.027032,0.004072,-0.026727
340,0.033914,0.005073,-0.033510
341,0.033010,0.004936,-0.032620
342,0.032151,0.004805,-0.031773
343,0.031334,0.004681,-0.030967
344,0.030556,0.004563,-0.030201
345,0.029817,0.004450,-0.029472
346,0.029113,0.004344,-0.028778
347,0.028444,0.004242,-0.028119
348,0.027807,0.004145,-0.027491
349,0.027202,0.004053,-0.026895
350,0.034061,0.005010,-0.033680
351,0.033158,0.004877,-0.032789
352,0.032299,0.004750,-0.031941
353,0.031482,0.004630,-0.031134
354,0.030705,0.004515,-0.030367
355,0.029966,0.004406,-0.029638
356,0.029263,0.004303,-0.028943
357,0.028594,0.004204,-0.028283
358,0.027957,0.004111,-0.027655
359,0.027352,0.004022,-0.027058
360,0.034189,0.005121,-0.033813
361,0.033287,0.004983,-0.032922
362,0.032429,0.004853,-0.032075
363,0.031613,0.004729,-0.031269
364,0.030837,0.004611,-0.030502
365,0.030098,0.004499,-0.029773
366,0.029396,0.004392,-0.029079
367,0.028728,0.004290,-0.028419
368,0.028092,0.004194,-0.027791
369,0.027487,0.004102,-0.027194
370,0.034319,0.005114,-0.033957
371,0.033417,0.004978,-0.033066
372,0.032560,0.004849,-0.032218
373,0.031744,0.004727,-0.031412
374,0.030968,0.004610,-0.030645
375,0.030230,0.004499,-0.029915
376,0.029528,0.004393,-0.029221
377,0.028860,0.004293,-0.028561
378,0.028225,0.004197,-0.027933
379,0.027621,0.004106,-0.027336
380,0.034440,0.005208,-0.034077
381,0.033539,0.005069,-0.033186
382,0.032682,0.004937,-0.032339
383,0.031867,0.004811,-0.031533
384,0.031091,0.004692,-0.030766
385,0.030353,0.004578,-0.030037
386,0.029652,0.004470,-0.029343
387,0.028984,0.004367,-0.028683
388,0.028349,0.004269,-0.028056
389,0.027746,0.004176,-0.027459
390,0.034561,0.005204,-0.034205
391,0.033660,0.005067,-0.033314
392,0.032803,0.004936,-0.032467
393,0.031988,0.004811,-0.031661
394,0.031213,0.004693,-0.030894
395,0.030475,0.004580,-0.030164
396,0.029774,0.004473,-0.029470
397,0.029107,0.004371,-0.028810
398,0.028472,0.004274,-0.028182
399,0.027868,0.004181,-0.027585
400,0.034676,0.005238,-0.034322
401,0.033775,0.005100,-0.033431
402,0.032919,0.004969,-0.032583
403,0.032104,0.004843,-0.031777
404,0.031329,0.004725,-0.031010
405,0.030591,0.004611,-0.030281
406,0.029890,0.004504,-0.029587
407,0.029223,0.004401,-0.028927
408,0.028588,0.004304,-0.028299
409,0.027985,0.004211,-0.027701
410,0.034784,0.005257,-0.034434
411,0.033883,0.005119,-0.033543
412,0.033027,0.004988,-0.032696
413,0.032212,0.004863,-0.031889
414,0.031437,0.004744,-0.031122
415,0.030700,0.004631,-0.030393
416,0.029999,0.004523,-0.029699
417,0.029332,0.004421,-0.029039
418,0.028698,0.004324,-0.028411
419,0.028094,0.004231,-0.027813
420,0.034891,0.005240,-0.034548
421,0.033991,0.005103,-0.033656
422,0.033134,0.004974,-0.032808
423,0.032320,0.004850,-0.032002
424,0.031545,0.004733,-0.031234
425,0.030808,0.004621,-0.030505
426,0.030106,0.004515,-0.029810
427,0.029439,0.004414,-0.029150
428,0.028805,0.004318,-0.028522
429,0.028201,0.004227,-0.027924
430,0.034984,0.005320,-0.034639
431,0.034084,0.005181,-0.033748
432,0.033228,0.005048,-0.032901
433,0.032414,0.004922,-0.032094
434,0.031639,0.004802,-0.031327
435,0.030902,0.004688,-0.030598
436,0.030201,0.004580,-0.029904
437,0.029535,0.004477,-0.029244
438,0.028900,0.004379,-0.028616
439,0.028297,0.004285,-0.028019
440,0.035082,0.005353,-0.034731
441,0.034182,0.005213,-0.033840
442,0.033326,0.005080,-0.032993
443,0.032511,0.004954,-0.032187
444,0.031737,0.004833,-0.031420
445,0.031000,0.004719,-0.030690
446,0.030299,0.004610,-0.029997
447,0.029632,0.004506,-0.029337
448,0.028998,0.004408,-0.028709
449,0.028394,0.004314,-0.028112
450,0.035174,0.005360,-0.034824
451,0.034274,0.005220,-0.033933
452,0.033418,0.005088,-0.033085
453,0.032604,0.004962,-0.032279
454,0.031829,0.004842,-0.031512
455,0.031092,0.004728,-0.030782
456,0.030391,0.004619,-0.030089
457,0.029724,0.004516,-0.029428
458,0.029090,0.004418,-0.028801
459,0.028487,0.004325,-0.028203
460,0.035263,0.005392,-0.034907
461,0.034363,0.005252,-0.034016
462,0.033507,0.005119,-0.033168
463,0.032692,0.004992,-0.032362
464,0.031917,0.004872,-0.031595
465,0.031180,0.004757,-0.030866
466,0.030479,0.004648,-0.030172
467,0.029812,0.004545,-0.029512
468,0.029178,0.004446,-0.028884
469,0.028575,0.004352,-0.028287
470,0.035356,0.005413,-0.034984
471,0.034456,0.005273,-0.034093
472,0.033599,0.005140,-0.033246
473,0.032784,0.005013,-0.032440
474,0.032009,0.004892,-0.031673
475,0.031271,0.004778,-0.030944
476,0.030570,0.004668,-0.030251
477,0.029903,0.004565,-0.029591
478,0.029268,0.004466,-0.028963
479,0.028664,0.004372,-0.028366
480,0.035437,0.005431,-0.035060
481,0.034536,0.005291,-0.034170
482,0.033679,0.005157,-0.033323
483,0.032864,0.005030,-0.032517
484,0.032089,0.004910,-0.031750
485,0.031351,0.004795,-0.031021
486,0.030650,0.004686,-0.030327
487,0.029983,0.004582,-0.029667
488,0.029348,0.004483,-0.029040
489,0.028744,0.004389,-0.028443
490,0.035515,0.005446,-0.035132
491,0.034614,0.005306,-0.034241
492,0.033757,0.005173,-0.033394
493,0.032942,0.005046,-0.032588
494,0.032167,0.004925,-0.031822
495,0.031429,0.004810,-0.031093
496,0.030727,0.004701,-0.030399
497,0.030060,0.004597,-0.029739
498,0.029425,0.004499,-0.029112
499,0.028821,0.004405,-0.028515
500,0.035589,0.005385,-0.035215
501,0.034688,0.005249,-0.034324
502,0.033831,0.005119,-0.033476
503,0.033016,0.004995,-0.032670
504,0.032241,0.004877,-0.031903
505,0.031503,0.004766,-0.031173
506,0.030801,0.004659,-0.030479
507,0.030134,0.004558,-0.029819
508,0.029499,0.004462,-0.029191
509,0.028895,0.004370,-0.028593
510,0.035648,0.005470,-0.035271
511,0.034747,0.005330,-0.034380
512,0.033890,0.005197,-0.033533
513,0.033076,0.005070,-0.032727
514,0.032300,0.004949,-0.031960
515,0.031563,0.004835,-0.031231
516,0.030862,0.004726,-0.030537
517,0.030195,0.004622,-0.029877
518,0.029560,0.004523,-0.029250
519,0.028956,0.004429,-0.028653
520,0.035712,0.005458,-0.035338
521,0.034812,0.005319,-0.034447
522,0.033955,0.005187,-0.033600
523,0.033140,0.005061,-0.032794
524,0.032365,0.004941,-0.032027
525,0.031628,0.004828,-0.031297
526,0.030926,0.004720,-0.030604
527,0.030259,0.004617,-0.029944
528,0.029624,0.004519,-0.029316
529,0.029021,0.004426,-0.028719
530,0.035774,0.005495,-0.035393
531,0.034873,0.005355,-0.034502
532,0.034016,0.005222,-0.033655
533,0.033201,0.005095,-0.032849
534,0.032426,0.004974,-0.032082
535,0.031689,0.004860,-0.031353
536,0.030988,0.004751,-0.030659
537,0.030320,0.004647,-0.030000
538,0.029686,0.004548,-0.029372
539,0.029082,0.004454,-0.028775
540,0.035834,0.005496,-0.035451
541,0.034933,0.005356,-0.034561
542,0.034076,0.005224,-0.033713
543,0.033261,0.005097,-0.032907
544,0.032486,0.004977,-0.032141
545,0.031748,0.004863,-0.031411
546,0.031047,0.004754,-0.030718
547,0.030380,0.004651,-0.030058
548,0.029745,0.004553,-0.029430
549,0.029141,0.004459,-0.028833
550,0.035887,0.005519,-0.035504
551,0.034986,0.005379,-0.034613
552,0.034130,0.005246,-0.033766
553,0.033315,0.005119,-0.032960
554,0.032539,0.004999,-0.032193
555,0.031802,0.004884,-0.031464
556,0.031101,0.004775,-0.030770
557,0.030433,0.004671,-0.030110
558,0.029799,0.004572,-0.029483
559,0.029195,0.004478,-0.028886
560,0.035940,0.005518,-0.035557
561,0.035039,0.005378,-0.034666
562,0.034182,0.005246,-0.033819
563,0.033367,0.005119,-0.033013
564,0.032592,0.004999,-0.032246
565,0.031855,0.004885,-0.031517
566,0.031153,0.004776,-0.030823
567,0.030486,0.004673,-0.030163
568,0.029852,0.004575,-0.029535
569,0.029248,0.004481,-0.028938
570,0.035988,0.005540,-0.035604
571,0.035087,0.005400,-0.034713
572,0.034231,0.005267,-0.033866
573,0.033416,0.005140,-0.033060
574,0.032641,0.005020,-0.032293
575,0.031903,0.004905,-0.031564
576,0.031202,0.004796,-0.030870
577,0.030535,0.004692,-0.030210
578,0.029900,0.004593,-0.029583
579,0.029297,0.004500,-0.028986
580,0.036035,0.005537,-0.035652
581,0.035134,0.005397,-0.034762
582,0.034277,0.005265,-0.033914
583,0.033463,0.005139,-0.033108
584,0.032688,0.005019,-0.032341
585,0.031950,0.004905,-0.031612
586,0.031249,0.004796,-0.030918
587,0.030582,0.004693,-0.030258
588,0.029947,0.004594,-0.029631
589,0.029343,0.004501,-0.029033
590,0.036078,0.005546,-0.035697
591,0.035178,0.005406,-0.034806
592,0.034321,0.005274,-0.033959
593,0.033506,0.005147,-0.033153
594,0.032731,0.005027,-0.032386
595,0.031994,0.004913,-0.031656
596,0.031293,0.004805,-0.030963
597,0.030626,0.004701,-0.030303
598,0.029991,0.004603,-0.029675
599,0.029387,0.004510,-0.029078
600,0.035996,0.002628,-0.036267
601,0.035101,0.002624,-0.035352
602,0.034250,0.002621,-0.034481
603,0.033441,0.002618,-0.033653
604,0.032671,0.002615,-0.032865
605,0.031938,0.002612,-0.032115
606,0.031241,0.002609,-0.031402
607,0.030579,0.002607,-0.030724
608,0.029948,0.002604,-0.030079
609,0.029348,0.002602,-0.029466
610,0.036060,0.005395,-0.035823
611,0.035164,0.005257,-0.034931
612,0.034312,0.005126,-0.034082
613,0.033501,0.005001,-0.033275
614,0.032730,0.004883,-0.032508
615,0.031996,0.004770,-0.031778
616,0.031298,0.004663,-0.031083
617,0.030634,0.004561,-0.030423
618,0.030003,0.004464,-0.029794
619,0.029402,0.004371,-0.029196
620,0.036256,0.005477,-0.035807
621,0.035353,0.005336,-0.034918
622,0.034493,0.005202,-0.034072
623,0.033675,0.005074,-0.033267
624,0.032898,0.004953,-0.032501
625,0.032158,0.004838,-0.031773
626,0.031454,0.004728,-0.031081
627,0.030785,0.004623,-0.030422
628,0.030148,0.004524,-0.029795
629,0.029542,0.004429,-0.029199
630,0.036373,0.005523,-0.035813
631,0.035466,0.005380,-0.034925
632,0.034603,0.005245,-0.034080
633,0.033782,0.005116,-0.033276
634,0.033001,0.004993,-0.032512
635,0.032259,0.004877,-0.031785
636,0.031552,0.004766,-0.031093
637,0.030880,0.004660,-0.030435
638,0.030241,0.004560,-0.029810
639,0.029633,0.004465,-0.029214
640,0.036424,0.005544,-0.035840
641,0.035517,0.005401,-0.034952
642,0.034653,0.005266,-0.034107
643,0.033832,0.005137,-0.033304
644,0.033051,0.005014,-0.032540
645,0.032308,0.004897,-0.031813
646,0.031601,0.004786,-0.031121
647,0.030928,0.004680,-0.030463
648,0.030289,0.004580,-0.029838
649,0.029680,0.004484,-0.029242
650,0.036461,0.005419,-0.035895
651,0.035554,0.005283,-0.035006
652,0.034691,0.005153,-0.034160
653,0.033869,0.005030,-0.033355
654,0.033088,0.004913,-0.032590
655,0.032345,0.004801,-0.031862
656,0.031639,0.004695,-0.031170
657,0.030966,0.004594,-0.030511
658,0.030327,0.004498,-0.029884
659,0.029719,0.004407,-0.029288
660,0.036482,0.005559,-0.035903
661,0.035575,0.005417,-0.035014
662,0.034712,0.005282,-0.034170
663,0.033892,0.005153,-0.033366
664,0.033112,0.005031,-0.032601
665,0.032369,0.004914,-0.031874
666,0.031663,0.004803,-0.031183
667,0.030991,0.004698,-0.030525
668,0.030353,0.004598,-0.029899
669,0.029745,0.004502,-0.029303
670,0.036514,0.005451,-0.035952
671,0.035607,0.005315,-0.035062
672,0.034745,0.005185,-0.034216
673,0.033925,0.005061,-0.033412
674,0.033144,0.004943,-0.032646
675,0.032402,0.004832,-0.031918
676,0.031696,0.004725,-0.031226
677,0.031025,0.004624,-0.030567
678,0.030386,0.004528,-0.029940
679,0.029778,0.004436,-0.029344
680,0.036532,0.005572,-0.035960
681,0.035627,0.005430,-0.035071
682,0.034765,0.005295,-0.034226
683,0.033945,0.005167,-0.033422
684,0.033165,0.005045,-0.032658
685,0.032424,0.004929,-0.031930
686,0.031718,0.004818,-0.031238
687,0.031047,0.004713,-0.030580
688,0.030409,0.004613,-0.029954
689,0.029802,0.004518,-0.029359
690,0.036557,0.005503,-0.035998
691,0.035652,0.005365,-0.035109
692,0.034790,0.005233,-0.034264
693,0.033971,0.005108,-0.033459
694,0.033191,0.004989,-0.032694
695,0.032450,0.004876,-0.031966
696,0.031745,0.004769,-0.031273
697,0.031074,0.004667,-0.030615
698,0.030436,0.004569,-0.029988
699,0.029829,0.004477,-0.029392
700,0.036585,0.005456,-0.036035
701,0.035679,0.005321,-0.035145
702,0.034818,0.005192,-0.034299
703,0.033998,0.005069,-0.033494
704,0.033219,0.004952,-0.032728
705,0.032478,0.004842,-0.031999
706,0.031772,0.004736,-0.031307
707,0.031102,0.004635,-0.030647
708,0.030464,0.004540,-0.030020
709,0.029857,0.004449,-0.029424
710,0.036598,0.005500,-0.036055
711,0.035693,0.005363,-0.035166
712,0.034833,0.005232,-0.034319
713,0.034014,0.005108,-0.033514
714,0.033235,0.004990,-0.032749
715,0.032494,0.004877,-0.032020
716,0.031789,0.004770,-0.031327
717,0.031119,0.004668,-0.030668
718,0.030481,0.004572,-0.030041
719,0.029875,0.004480,-0.029445
720,0.036618,0.005447,-0.036091
721,0.035713,0.005313,-0.035201
722,0.034852,0.005185,-0.034354
723,0.034034,0.005063,-0.033548
724,0.033255,0.004947,-0.032782
725,0.032515,0.004837,-0.032053
726,0.031810,0.004732,-0.031360
727,0.031140,0.004632,-0.030700
728,0.030503,0.004537,-0.030073
729,0.029896,0.004447,-0.029476
730,0.036625,0.005596,-0.036090
731,0.035721,0.005455,-0.035201
732,0.034862,0.005320,-0.034355
733,0.034044,0.005192,-0.033551
734,0.033266,0.005071,-0.032785
735,0.032526,0.004955,-0.032057
736,0.031822,0.004845,-0.031364
737,0.031152,0.004740,-0.030706
738,0.030515,0.004641,-0.030079
739,0.029910,0.004546,-0.029483
740,0.036647,0.005511,-0.036127
741,0.035744,0.005374,-0.035237
742,0.034884,0.005244,-0.034390
743,0.034066,0.005120,-0.033585
744,0.033288,0.005002,-0.032819
745,0.032548,0.004890,-0.032090
746,0.031844,0.004784,-0.031397
747,0.031174,0.004682,-0.030737
748,0.030538,0.004586,-0.030110
749,0.029932,0.004494,-0.029513
750,0.036657,0.005559,-0.036141
751,0.035754,0.005420,-0.035251
752,0.034895,0.005288,-0.034405
753,0.034077,0.005163,-0.033599
754,0.033300,0.005043,-0.032833
755,0.032560,0.004929,-0.032105
756,0.031857,0.004821,-0.031412
757,0.031187,0.004718,-0.030753
758,0.030551,0.004620,-0.030125
759,0.029945,0.004527,-0.029529
760,0.036669,0.005575,-0.036159
761,0.035766,0.005435,-0.035269
762,0.034907,0.005303,-0.034422
763,0.034090,0.005177,-0.033617
764,0.033313,0.005057,-0.032851
765,0.032574,0.004943,-0.032122
766,0.031871,0.004834,-0.031429
767,0.031202,0.004731,-0.030770
768,0.030565,0.004633,-0.030143
769,0.029960,0.004540,-0.029547
770,0.036689,0.005616,-0.036166
771,0.035786,0.005475,-0.035277
772,0.034927,0.005341,-0.034431
773,0.034110,0.005214,-0.033626
774,0.033333,0.005093,-0.032860
