step,m_k0,m_k1,m_k2
175,-0.005048,0.025486,0.001923
176,-0.004909,0.024786,0.001870
177,-0.004777,0.024121,0.001820
178,-0.004652,0.023489,0.001772
179,-0.004532,0.022887,0.001726
180,-0.005929,0.029923,0.002265
181,-0.005751,0.029025,0.002197
182,-0.005581,0.028171,0.002132
183,-0.005420,0.027358,0.002070
184,-0.005267,0.026585,0.002011
185,-0.005121,0.025850,0.001955
186,-0.004982,0.025151,0.001902
187,-0.004850,0.024486,0.001852
188,-0.004724,0.023853,0.001803
189,-0.004605,0.023251,0.001758
190,-0.005995,0.030343,0.002292
191,-0.005817,0.029442,0.002223
192,-0.005648,0.028584,0.002158
193,-0.005487,0.027769,0.002097
194,-0.005333,0.026993,0.002038
195,-0.005187,0.026255,0.001982
196,-0.005049,0.025553,0.001929
197,-0.004917,0.024885,0.001878
198,-0.004791,0.024250,0.001830
199,-0.004672,0.023645,0.001784
200,-0.006057,0.030782,0.002308
201,-0.005879,0.029875,0.002240
202,-0.005710,0.029013,0.002176
203,-0.005549,0.028193,0.002114
204,-0.005396,0.027413,0.002056
205,-0.005250,0.026671,0.002000
206,-0.005111,0.025965,0.001947
207,-0.004980,0.025293,0.001897
208,-0.004854,0.024654,0.001849
209,-0.004735,0.024047,0.001804
210,-0.006121,0.030971,0.002332
211,-0.005943,0.030071,0.002264
212,-0.005774,0.029215,0.002199
213,-0.005612,0.028400,0.002138
214,-0.005459,0.027625,0.002080
215,-0.005313,0.026888,0.002024
216,-0.005175,0.026186,0.001971
217,-0.005043,0.025519,0.001921
218,-0.004917,0.024885,0.001873
219,-0.004798,0.024281,0.001827
220,-0.006180,0.031238,0.002354
221,-0.006002,0.030339,0.002286
222,-0.005833,0.029484,0.002221
223,-0.005672,0.028671,0.002160
224,-0.005518,0.027897,0.002102
225,-0.005373,0.027161,0.002046
226,-0.005234,0.026461,0.001993
227,-0.005102,0.025795,0.001943
228,-0.004976,0.025161,0.001895
229,-0.004857,0.024559,0.001850
230,-0.006236,0.031510,0.002378
231,-0.006058,0.030611,0.002310
232,-0.005889,0.029756,0.002245
233,-0.005728,0.028943,0.002184
234,-0.005575,0.028170,0.002125
235,-0.005429,0.027434,0.002070
236,-0.005290,0.026735,0.002017
237,-0.005158,0.026069,0.001966
238,-0.005033,0.025436,0.001918
239,-0.004913,0.024834,0.001873
240,-0.006290,0.031776,0.002400
241,-0.006112,0.030878,0.002332
242,-0.005942,0.030023,0.002268
243,-0.005781,0.029210,0.002206
244,-0.005628,0.028437,0.002147
245,-0.005482,0.027701,0.002092
246,-0.005343,0.027001,0.002039
247,-0.005211,0.026336,0.001988
248,-0.005086,0.025703,0.001940
249,-0.004967,0.025100,0.001895
250,-0.006339,0.032084,0.002416
251,-0.006161,0.031183,0.002348
252,-0.005992,0.030326,0.002284
253,-0.005831,0.029511,0.002222
254,-0.005677,0.028735,0.002164
255,-0.005532,0.027997,0.002108
256,-0.005393,0.027296,0.002055
257,-0.005261,0.026628,0.002005
258,-0.005136,0.025993,0.001957
259,-0.005016,0.025389,0.001912
260,-0.006388,0.032285,0.002434
261,-0.006210,0.031386,0.002366
262,-0.006040,0.030531,0.002302
263,-0.005879,0.029717,0.002240
264,-0.005726,0.028943,0.002182
265,-0.005580,0.028207,0.002126
266,-0.005442,0.027507,0.002074
267,-0.005310,0.026841,0.002023
268,-0.005184,0.026207,0.001975
269,-0.005065,0.025605,0.001930
270,-0.006434,0.032502,0.002453
271,-0.006256,0.031604,0.002385
272,-0.006087,0.030749,0.002320
273,-0.005926,0.029936,0.002259
274,-0.005772,0.029163,0.002200
275,-0.005626,0.028427,0.002145
276,-0.005488,0.027727,0.002092
277,-0.005356,0.027062,0.002041
278,-0.005230,0.026428,0.001993
279,-0.005111,0.025826,0.001948
280,-0.006477,0.032721,0.002471
281,-0.006299,0.031822,0.002403
282,-0.006130,0.030967,0.002339
283,-0.005969,0.030154,0.002277
284,-0.005815,0.029381,0.002218
285,-0.005670,0.028645,0.002163
286,-0.005531,0.027945,0.002110
287,-0.005399,0.027280,0.002059
288,-0.005273,0.026646,0.002012
289,-0.005154,0.026044,0.001966
290,-0.006519,0.032927,0.002489
291,-0.006340,0.032028,0.002421
292,-0.006171,0.031173,0.002356
293,-0.006010,0.030360,0.002294
294,-0.005857,0.029587,0.002236
295,-0.005711,0.028851,0.002180
296,-0.005572,0.028151,0.002127
297,-0.005440,0.027486,0.002076
298,-0.005315,0.026853,0.002028
299,-0.005195,0.026250,0.001983
300,-0.006536,0.034890,0.002373
301,-0.006359,0.033909,0.002311
302,-0.006191,0.032976,0.002252
303,-0.006031,0.032089,0.002196
304,-0.005878,0.031245,0.002142
305,-0.005733,0.030442,0.002091
306,-0.005595,0.029678,0.002043
307,-0.005464,0.028952,0.001997
308,-0.005339,0.028261,0.001954
309,-0.005221,0.027603,0.001912
310,-0.006609,0.033348,0.002457
311,-0.006430,0.032451,0.002392
312,-0.006260,0.031598,0.002330
313,-0.006098,0.030787,0.002270
314,-0.005944,0.030015,0.002214
315,-0.005798,0.029281,0.002160
316,-0.005659,0.028583,0.002109
317,-0.005526,0.027918,0.002061
318,-0.005400,0.027287,0.002014
319,-0.005281,0.026686,0.001971
320,-0.006642,0.033528,0.002502
321,-0.006463,0.032631,0.002435
322,-0.006293,0.031778,0.002371
323,-0.006132,0.030966,0.002310
324,-0.005978,0.030194,0.002253
325,-0.005832,0.029460,0.002198
326,-0.005693,0.028761,0.002146
327,-0.005560,0.028097,0.002096
328,-0.005434,0.027464,0.002049
329,-0.005315,0.026863,0.002004
330,-0.006673,0.033700,0.002537
331,-0.006495,0.032802,0.002469
332,-0.006325,0.031949,0.002404
333,-0.006164,0.031137,0.002343
334,-0.006010,0.030364,0.002284
335,-0.005864,0.029629,0.002228
336,-0.005725,0.028930,0.002175
337,-0.005593,0.028266,0.002125
338,-0.005467,0.027633,0.002077
339,-0.005347,0.027031,0.002031
340,-0.006705,0.033858,0.002567
341,-0.006526,0.032961,0.002498
342,-0.006356,0.032107,0.002432
343,-0.006195,0.031295,0.002370
344,-0.006041,0.030522,0.002311
345,-0.005895,0.029787,0.002254
346,-0.005756,0.029088,0.002201
347,-0.005624,0.028423,0.002150
348,-0.005498,0.027791,0.002101
349,-0.005379,0.027189,0.002055
350,-0.006730,0.034213,0.002568
351,-0.006551,0.033306,0.002499
352,-0.006382,0.032443,0.002434
353,-0.006221,0.031622,0.002373
354,-0.006067,0.030841,0.002314
355,-0.005922,0.030098,0.002258
356,-0.005783,0.029391,0.002204
357,-0.005651,0.028719,0.002154
358,-0.005525,0.028080,0.002106
359,-0.005406,0.027472,0.002060
360,-0.006758,0.034276,0.002578
361,-0.006580,0.033373,0.002510
362,-0.006410,0.032514,0.002445
363,-0.006249,0.031697,0.002383
364,-0.006096,0.030919,0.002325
365,-0.005950,0.030180,0.002269
366,-0.005811,0.029476,0.002215
367,-0.005679,0.028807,0.002165
368,-0.005553,0.028171,0.002117
369,-0.005434,0.027565,0.002071
370,-0.006785,0.034398,0.002585
371,-0.006606,0.033496,0.002517
372,-0.006437,0.032637,0.002452
373,-0.006276,0.031821,0.002390
374,-0.006123,0.031044,0.002332
375,-0.005977,0.030305,0.002276
376,-0.005838,0.029602,0.002223
377,-0.005706,0.028934,0.002172
378,-0.005581,0.028298,0.002124
379,-0.005461,0.027693,0.002079
380,-0.006811,0.034480,0.002595
381,-0.006633,0.033580,0.002527
382,-0.006463,0.032724,0.002462
383,-0.006302,0.031909,0.002400
384,-0.006149,0.031134,0.002342
385,-0.006003,0.030397,0.002286
386,-0.005864,0.029696,0.002233
387,-0.005732,0.029029,0.002183
388,-0.005607,0.028395,0.002135
389,-0.005487,0.027791,0.002089
390,-0.006835,0.034562,0.002607
391,-0.006657,0.033664,0.002539
392,-0.006488,0.032809,0.002474
393,-0.006327,0.031997,0.002413
394,-0.006173,0.031223,0.002354
395,-0.006028,0.030488,0.002298
396,-0.005889,0.029788,0.002245
397,-0.005757,0.029123,0.002194
398,-0.005631,0.028490,0.002146
399,-0.005512,0.027887,0.002101
400,-0.006859,0.034676,0.002617
401,-0.006681,0.033778,0.002549
402,-0.006511,0.032923,0.002484
403,-0.006350,0.032111,0.002422
404,-0.006197,0.031337,0.002363
405,-0.006051,0.030602,0.002308
406,-0.005912,0.029902,0.002255
407,-0.005780,0.029237,0.002204
408,-0.005655,0.028603,0.002156
409,-0.005535,0.028001,0.002110
410,-0.006881,0.034785,0.002628
411,-0.006703,0.033886,0.002560
412,-0.006534,0.033032,0.002495
413,-0.006373,0.032219,0.002433
414,-0.006219,0.031446,0.002374
415,-0.006073,0.030710,0.002318
416,-0.005935,0.030010,0.002265
417,-0.005803,0.029345,0.002215
418,-0.005677,0.028712,0.002167
419,-0.005558,0.028110,0.002121
420,-0.006902,0.034919,0.002634
421,-0.006724,0.034019,0.002566
422,-0.006554,0.033163,0.002501
423,-0.006393,0.032349,0.002439
424,-0.006240,0.031574,0.002381
425,-0.006094,0.030838,0.002325
426,-0.005955,0.030137,0.002272
427,-0.005823,0.029470,0.002221
428,-0.005698,0.028836,0.002173
429,-0.005578,0.028233,0.002127
430,-0.006922,0.034998,0.002642
431,-0.006744,0.034099,0.002574
432,-0.006575,0.033244,0.002509
433,-0.006413,0.032430,0.002448
434,-0.006260,0.031657,0.002389
435,-0.006114,0.030921,0.002333
436,-0.005976,0.030221,0.002280
437,-0.005844,0.029555,0.002230
438,-0.005718,0.028921,0.002181
439,-0.005599,0.028319,0.002136
440,-0.006941,0.035102,0.002649
441,-0.006763,0.034202,0.002581
442,-0.006593,0.033347,0.002516
443,-0.006432,0.032533,0.002454
444,-0.006279,0.031759,0.002396
445,-0.006133,0.031022,0.002340
446,-0.005994,0.030322,0.002287
447,-0.005862,0.029656,0.002236
448,-0.005737,0.029022,0.002188
449,-0.005618,0.028419,0.002143
450,-0.006959,0.035170,0.002656
451,-0.006781,0.034271,0.002588
452,-0.006612,0.033417,0.002523
453,-0.006451,0.032604,0.002462
454,-0.006297,0.031830,0.002403
455,-0.006152,0.031095,0.002347
456,-0.006013,0.030395,0.002294
457,-0.005881,0.029730,0.002244
458,-0.005755,0.029096,0.002196
459,-0.005636,0.028494,0.002150
460,-0.006977,0.035253,0.002663
461,-0.006799,0.034355,0.002595
462,-0.006629,0.033500,0.002530
463,-0.006468,0.032687,0.002469
464,-0.006315,0.031914,0.002410
465,-0.006169,0.031178,0.002354
466,-0.006030,0.030479,0.002301
467,-0.005898,0.029813,0.002251
468,-0.005773,0.029180,0.002203
469,-0.005653,0.028578,0.002157
470,-0.006993,0.035333,0.002670
471,-0.006815,0.034435,0.002602
472,-0.006645,0.033580,0.002537
473,-0.006484,0.032767,0.002475
474,-0.006331,0.031994,0.002417
475,-0.006185,0.031258,0.002361
476,-0.006046,0.030558,0.002308
477,-0.005914,0.029893,0.002257
478,-0.005789,0.029260,0.002209
479,-0.005670,0.028658,0.002164
480,-0.007008,0.035420,0.002677
481,-0.006830,0.034521,0.002609
482,-0.006660,0.033666,0.002544
483,-0.006499,0.032852,0.002482
484,-0.006346,0.032079,0.002423
485,-0.006200,0.031343,0.002368
486,-0.006062,0.030643,0.002314
487,-0.005930,0.029977,0.002264
488,-0.005804,0.029343,0.002216
489,-0.005685,0.028741,0.002170
490,-0.007023,0.035482,0.002683
491,-0.006845,0.034583,0.002615
492,-0.006675,0.033729,0.002550
493,-0.006514,0.032916,0.002488
494,-0.006361,0.032142,0.002430
495,-0.006215,0.031407,0.002374
496,-0.006076,0.030707,0.002321
497,-0.005945,0.030041,0.002270
498,-0.005819,0.029408,0.002222
499,-0.005700,0.028806,0.002176
500,-0.007037,0.035550,0.002688
501,-0.006859,0.034651,0.002620
502,-0.006689,0.033797,0.002555
503,-0.006528,0.032984,0.002494
504,-0.006375,0.032210,0.002435
505,-0.006229,0.031475,0.002379
506,-0.006090,0.030775,0.002326
507,-0.005959,0.030109,0.002276
508,-0.005833,0.029476,0.002228
509,-0.005714,0.028874,0.002182
510,-0.007050,0.035636,0.002694
511,-0.006872,0.034737,0.002626
512,-0.006702,0.033881,0.002561
513,-0.006541,0.033067,0.002499
514,-0.006388,0.032293,0.002440
515,-0.006242,0.031557,0.002384
516,-0.006103,0.030856,0.002331
517,-0.005971,0.030190,0.002281
518,-0.005846,0.029556,0.002233
519,-0.005727,0.028953,0.002187
520,-0.007063,0.035677,0.002698
521,-0.006885,0.034779,0.002630
522,-0.006715,0.033924,0.002565
523,-0.006554,0.033111,0.002504
524,-0.006401,0.032338,0.002445
525,-0.006255,0.031602,0.002389
526,-0.006116,0.030902,0.002336
527,-0.005984,0.030237,0.002286
528,-0.005859,0.029604,0.002238
529,-0.005740,0.029001,0.002192
530,-0.007075,0.035735,0.002705
531,-0.006897,0.034837,0.002636
532,-0.006727,0.033982,0.002572
533,-0.006566,0.033169,0.002510
534,-0.006413,0.032396,0.002451
535,-0.006267,0.031660,0.002395
536,-0.006128,0.030961,0.002342
537,-0.005997,0.030295,0.002292
538,-0.005871,0.029662,0.002244
539,-0.005752,0.029060,0.002198
540,-0.007086,0.035802,0.002708
541,-0.006908,0.034903,0.002640
542,-0.006739,0.034047,0.002575
543,-0.006577,0.033234,0.002513
544,-0.006424,0.032460,0.002455
545,-0.006278,0.031724,0.002399
546,-0.006140,0.031024,0.002346
547,-0.006008,0.030358,0.002295
548,-0.005882,0.029725,0.002247
549,-0.005763,0.029122,0.002202
550,-0.007097,0.035844,0.002713
551,-0.006919,0.034946,0.002644
552,-0.006750,0.034091,0.002580
553,-0.006588,0.033278,0.002518
554,-0.006435,0.032505,0.002459
555,-0.006289,0.031769,0.002403
556,-0.006151,0.031069,0.002350
557,-0.006019,0.030404,0.002300
558,-0.005893,0.029771,0.002252
559,-0.005774,0.029168,0.002206
560,-0.007107,0.035894,0.002716
561,-0.006929,0.034996,0.002648
562,-0.006760,0.034141,0.002583
563,-0.006599,0.033328,0.002521
564,-0.006445,0.032555,0.002463
565,-0.006300,0.031819,0.002407
566,-0.006161,0.031119,0.002354
567,-0.006029,0.030454,0.002303
568,-0.005904,0.029821,0.002255
569,-0.005784,0.029218,0.002210
570,-0.007117,0.035953,0.002720
571,-0.006939,0.035054,0.002652
572,-0.006769,0.034199,0.002587
573,-0.006608,0.033385,0.002525
574,-0.006455,0.032612,0.002467
575,-0.006309,0.031875,0.002411
576,-0.006170,0.031175,0.002358
577,-0.006039,0.030509,0.002307
578,-0.005913,0.029876,0.002259
579,-0.005794,0.029273,0.002214
580,-0.007126,0.035999,0.002723
581,-0.006948,0.035100,0.002655
582,-0.006779,0.034244,0.002590
583,-0.006617,0.033431,0.002529
584,-0.006464,0.032657,0.002470
585,-0.006318,0.031921,0.002414
586,-0.006180,0.031221,0.002361
587,-0.006048,0.030555,0.002311
588,-0.005922,0.029922,0.002263
589,-0.005803,0.029319,0.002217
590,-0.007135,0.036031,0.002727
591,-0.006957,0.035133,0.002659
592,-0.006788,0.034278,0.002594
593,-0.006626,0.033465,0.002532
594,-0.006473,0.032692,0.002474
595,-0.006327,0.031956,0.002418
596,-0.006189,0.031257,0.002365
597,-0.006057,0.030591,0.002314
598,-0.005931,0.029958,0.002266
599,-0.005812,0.029355,0.002221
600,-0.007116,0.038375,0.002566
601,-0.006939,0.037370,0.002505
602,-0.006771,0.036413,0.002448
603,-0.006611,0.035503,0.002393
604,-0.006459,0.034638,0.002341
605,-0.006314,0.033815,0.002291
606,-0.006176,0.033032,0.002244
607,-0.006045,0.032287,0.002199
608,-0.005921,0.031578,0.002157
609,-0.005802,0.030904,0.002116
610,-0.007170,0.036162,0.002657
611,-0.006991,0.035266,0.002592
612,-0.006820,0.034413,0.002530
613,-0.006658,0.033602,0.002472
614,-0.006504,0.032831,0.002416
615,-0.006358,0.032098,0.002363
616,-0.006218,0.031400,0.002312
617,-0.006086,0.030736,0.002264
618,-0.005960,0.030105,0.002218
619,-0.005840,0.029504,0.002175
620,-0.007177,0.036198,0.002737
621,-0.006998,0.035301,0.002669
622,-0.006828,0.034449,0.002603
623,-0.006666,0.033638,0.002541
624,-0.006512,0.032866,0.002482
625,-0.006366,0.032132,0.002426
626,-0.006226,0.031434,0.002372
627,-0.006094,0.030770,0.002322
628,-0.005968,0.030139,0.002273
629,-0.005848,0.029538,0.002227
630,-0.007184,0.036230,0.002753
631,-0.007005,0.035333,0.002684
632,-0.006835,0.034480,0.002618
633,-0.006673,0.033669,0.002556
634,-0.006519,0.032898,0.002496
635,-0.006373,0.032164,0.002439
636,-0.006233,0.031465,0.002385
637,-0.006101,0.030801,0.002334
638,-0.005975,0.030169,0.002285
639,-0.005855,0.029568,0.002239
640,-0.007188,0.036290,0.002758
641,-0.007010,0.035392,0.002689
642,-0.006840,0.034538,0.002623
643,-0.006678,0.033725,0.002560
644,-0.006524,0.032952,0.002501
645,-0.006378,0.032217,0.002444
646,-0.006239,0.031517,0.002390
647,-0.006106,0.030852,0.002339
648,-0.005980,0.030219,0.002290
649,-0.005860,0.029617,0.002243
650,-0.007195,0.036345,0.002754
651,-0.007016,0.035446,0.002685
652,-0.006846,0.034590,0.002620
653,-0.006684,0.033776,0.002557
654,-0.006530,0.033002,0.002498
655,-0.006384,0.032266,0.002442
656,-0.006245,0.031565,0.002388
657,-0.006113,0.030899,0.002337
658,-0.005987,0.030265,0.002289
659,-0.005867,0.029662,0.002242
660,-0.007202,0.036318,0.002760
661,-0.007024,0.035421,0.002691
662,-0.006854,0.034568,0.002625
663,-0.006692,0.033756,0.002563
664,-0.006538,0.032984,0.002504
665,-0.006392,0.032250,0.002447
666,-0.006252,0.031552,0.002393
667,-0.006120,0.030887,0.002342
668,-0.005994,0.030255,0.002294
669,-0.005874,0.029654,0.002248
670,-0.007203,0.036545,0.002749
671,-0.007024,0.035639,0.002681
672,-0.006855,0.034777,0.002616
673,-0.006693,0.033957,0.002554
674,-0.006540,0.033176,0.002495
675,-0.006393,0.032434,0.002439
676,-0.006254,0.031728,0.002386
677,-0.006122,0.031057,0.002336
678,-0.005996,0.030418,0.002287
679,-0.005877,0.029811,0.002242
680,-0.007209,0.036528,0.002745
681,-0.007031,0.035624,0.002677
682,-0.006861,0.034764,0.002612
683,-0.006699,0.033946,0.002551
684,-0.006546,0.033168,0.002492
685,-0.006400,0.032428,0.002437
686,-0.006261,0.031724,0.002384
687,-0.006128,0.031054,0.002333
688,-0.006003,0.030417,0.002285
689,-0.005883,0.029811,0.002240
690,-0.007214,0.036542,0.002741
691,-0.007036,0.035638,0.002673
692,-0.006866,0.034779,0.002609
693,-0.006705,0.033961,0.002547
694,-0.006551,0.033184,0.002489
695,-0.006405,0.032444,0.002434
696,-0.006266,0.031740,0.002381
697,-0.006134,0.031071,0.002331
698,-0.006008,0.030434,0.002283
699,-0.005888,0.029829,0.002238
700,-0.007219,0.036610,0.002729
701,-0.007040,0.035705,0.002662
702,-0.006870,0.034843,0.002598
703,-0.006709,0.034024,0.002537
704,-0.006555,0.033245,0.002480
705,-0.006409,0.032503,0.002425
706,-0.006270,0.031798,0.002372
707,-0.006138,0.031127,0.002323
708,-0.006012,0.030489,0.002276
709,-0.005893,0.029882,0.002231
710,-0.007225,0.036531,0.002729
711,-0.007046,0.035630,0.002662
712,-0.006877,0.034773,0.002598
713,-0.006715,0.033958,0.002538
714,-0.006561,0.033183,0.002480
715,-0.006415,0.032446,0.002425
716,-0.006276,0.031745,0.002373
717,-0.006144,0.031077,0.002323
718,-0.006018,0.030443,0.002276
719,-0.005899,0.029839,0.002231
720,-0.007229,0.036582,0.002723
721,-0.007051,0.035680,0.002657
722,-0.006881,0.034822,0.002593
723,-0.006719,0.034006,0.002533
724,-0.006566,0.033229,0.002475
725,-0.006420,0.032491,0.002421
726,-0.006281,0.031788,0.002369
727,-0.006148,0.031120,0.002319
728,-0.006023,0.030484,0.002272
729,-0.005903,0.029880,0.002228
730,-0.007235,0.036580,0.002715
731,-0.007057,0.035679,0.002649
732,-0.006887,0.034822,0.002586
733,-0.006725,0.034007,0.002526
734,-0.006572,0.033231,0.002468
735,-0.006425,0.032494,0.002414
736,-0.006286,0.031792,0.002363
737,-0.006154,0.031124,0.002313
738,-0.006028,0.030489,0.002267
739,-0.005909,0.029886,0.002222
740,-0.007241,0.036524,0.002714
741,-0.007062,0.035626,0.002648
742,-0.006892,0.034773,0.002585
743,-0.006731,0.033961,0.002525
744,-0.006577,0.033188,0.002468
745,-0.006431,0.032453,0.002414
746,-0.006292,0.031754,0.002362
747,-0.006159,0.031089,0.002313
748,-0.006034,0.030457,0.002266
749,-0.005914,0.029855,0.002222
750,-0.007246,0.036536,0.002712
751,-0.007067,0.035639,0.002646
752,-0.006897,0.034785,0.002583
753,-0.006736,0.033973,0.002523
754,-0.006582,0.033201,0.002466
755,-0.006436,0.032466,0.002412
756,-0.006297,0.031767,0.002361
757,-0.006164,0.031102,0.002312
758,-0.006038,0.030470,0.002265
759,-0.005919,0.029868,0.002221
760,-0.007250,0.036560,0.002709
761,-0.007071,0.035662,0.002643
762,-0.006901,0.034808,0.002580
763,-0.006740,0.033996,0.002520
764,-0.006586,0.033223,0.002463
765,-0.006440,0.032488,0.002409
766,-0.006300,0.031788,0.002358
767,-0.006168,0.031123,0.002309
768,-0.006042,0.030490,0.002263
769,-0.005922,0.029888,0.002218
770,-0.007254,0.036572,0.002706
771,-0.007075,0.035674,0.002640
772,-0.006905,0.034820,0.002577
773,-0.006744,0.034008,0.002518
774,-0.006590,0.033235,0.002461
