step,m_k0,m_k1,m_k2
287,-0.028333,0.000412,-0.007795
288,-0.027674,0.000402,-0.007614
289,-0.027048,0.000393,-0.007442
290,-0.034205,0.000493,-0.009412
291,-0.033271,0.000480,-0.009155
292,-0.032382,0.000467,-0.008911
293,-0.031536,0.000454,-0.008678
294,-0.030732,0.000443,-0.008457
295,-0.029967,0.000432,-0.008247
296,-0.029239,0.000421,-0.008047
297,-0.028547,0.000411,-0.007857
298,-0.027888,0.000401,-0.007676
299,-0.027262,0.000392,-0.007504
300,-0.034210,-0.000798,-0.010202
301,-0.033285,-0.000752,-0.009911
302,-0.032405,-0.000708,-0.009634
303,-0.031568,-0.000666,-0.009371
304,-0.030772,-0.000625,-0.009120
305,-0.030014,-0.000587,-0.008882
306,-0.029294,-0.000551,-0.008656
307,-0.028608,-0.000517,-0.008440
308,-0.027956,-0.000484,-0.008235
309,-0.027336,-0.000453,-0.008040
310,-0.034703,0.000457,-0.009547
311,-0.033764,0.000443,-0.009291
312,-0.032870,0.000429,-0.009047
313,-0.032020,0.000416,-0.008815
314,-0.031211,0.000404,-0.008594
315,-0.030442,0.000392,-0.008384
316,-0.029711,0.000381,-0.008184
317,-0.029015,0.000370,-0.007994
318,-0.028353,0.000360,-0.007814
319,-0.027723,0.000350,-0.007642
320,-0.034907,0.000442,-0.009504
321,-0.033967,0.000428,-0.009252
322,-0.033073,0.000416,-0.009012
323,-0.032222,0.000404,-0.008784
324,-0.031413,0.000392,-0.008567
325,-0.030643,0.000381,-0.008360
326,-0.029911,0.000371,-0.008164
327,-0.029215,0.000361,-0.007977
328,-0.028553,0.000351,-0.007799
329,-0.027922,0.000342,-0.007630
330,-0.035085,0.000444,-0.009529
331,-0.034145,0.000431,-0.009278
332,-0.033251,0.000418,-0.009039
333,-0.032401,0.000406,-0.008811
334,-0.031592,0.000395,-0.008595
335,-0.030822,0.000384,-0.008389
336,-0.030090,0.000374,-0.008193
337,-0.029394,0.000364,-0.008007
338,-0.028732,0.000355,-0.007830
339,-0.028102,0.000346,-0.007661
340,-0.035236,0.000352,-0.009620
341,-0.034298,0.000343,-0.009366
342,-0.033405,0.000335,-0.009125
343,-0.032555,0.000327,-0.008895
344,-0.031747,0.000320,-0.008677
345,-0.030978,0.000313,-0.008469
346,-0.030247,0.000306,-0.008271
347,-0.029552,0.000299,-0.008083
348,-0.028890,0.000293,-0.007904
349,-0.028261,0.000287,-0.007734
350,-0.035395,0.000356,-0.009676
351,-0.034457,0.000347,-0.009421
352,-0.033564,0.000338,-0.009179
353,-0.032715,0.000330,-0.008948
354,-0.031907,0.000323,-0.008729
355,-0.031138,0.000316,-0.008521
356,-0.030407,0.000309,-0.008323
357,-0.029712,0.000302,-0.008134
358,-0.029050,0.000296,-0.007955
359,-0.028421,0.000290,-0.007784
360,-0.035549,0.000424,-0.009716
361,-0.034610,0.000412,-0.009462
362,-0.033718,0.000401,-0.009219
363,-0.032868,0.000390,-0.008989
364,-0.032061,0.000380,-0.008770
365,-0.031292,0.000370,-0.008561
366,-0.030561,0.000360,-0.008363
367,-0.029866,0.000351,-0.008174
368,-0.029204,0.000343,-0.007995
369,-0.028575,0.000335,-0.007824
370,-0.035665,0.000320,-0.009819
371,-0.034728,0.000313,-0.009561
372,-0.033836,0.000307,-0.009316
373,-0.032988,0.000300,-0.009083
374,-0.032182,0.000294,-0.008861
375,-0.031415,0.000288,-0.008650
376,-0.030685,0.000283,-0.008449
377,-0.029990,0.000278,-0.008258
378,-0.029330,0.000273,-0.008076
379,-0.028702,0.000268,-0.007904
380,-0.035812,0.000404,-0.009845
381,-0.034875,0.000393,-0.009588
382,-0.033983,0.000382,-0.009343
383,-0.033134,0.000372,-0.009110
384,-0.032328,0.000363,-0.008889
385,-0.031560,0.000354,-0.008678
386,-0.030830,0.000345,-0.008478
387,-0.030135,0.000337,-0.008287
388,-0.029475,0.000330,-0.008106
389,-0.028846,0.000322,-0.007934
390,-0.035954,0.000485,-0.009864
391,-0.035016,0.000470,-0.009607
392,-0.034124,0.000456,-0.009364
393,-0.033275,0.000443,-0.009131
394,-0.032468,0.000430,-0.008911
395,-0.031700,0.000418,-0.008701
396,-0.030969,0.000407,-0.008501
397,-0.030275,0.000396,-0.008311
398,-0.029613,0.000386,-0.008130
399,-0.028985,0.000376,-0.007958
400,-0.036077,0.000465,-0.009907
401,-0.035139,0.000452,-0.009650
402,-0.034247,0.000439,-0.009406
403,-0.033398,0.000427,-0.009173
404,-0.032591,0.000415,-0.008952
405,-0.031823,0.000404,-0.008742
406,-0.031093,0.000394,-0.008542
407,-0.030398,0.000384,-0.008351
408,-0.029737,0.000374,-0.008170
409,-0.029108,0.000365,-0.007998
410,-0.036184,0.000447,-0.009960
411,-0.035247,0.000434,-0.009702
412,-0.034355,0.000423,-0.009457
413,-0.033507,0.000411,-0.009223
414,-0.032700,0.000401,-0.009001
415,-0.031933,0.000390,-0.008790
416,-0.031203,0.000381,-0.008589
417,-0.030508,0.000372,-0.008398
418,-0.029848,0.000363,-0.008216
419,-0.029220,0.000355,-0.008043
420,-0.036302,0.000495,-0.009978
421,-0.035365,0.000480,-0.009720
422,-0.034473,0.000467,-0.009476
423,-0.033624,0.000453,-0.009243
424,-0.032817,0.000441,-0.009021
425,-0.032050,0.000429,-0.008811
426,-0.031320,0.000418,-0.008610
427,-0.030625,0.000407,-0.008419
428,-0.029964,0.000397,-0.008238
429,-0.029336,0.000387,-0.008066
430,-0.036410,0.000500,-0.010010
431,-0.035473,0.000486,-0.009752
432,-0.034581,0.000472,-0.009507
433,-0.033732,0.000459,-0.009274
434,-0.032925,0.000446,-0.009052
435,-0.032158,0.000434,-0.008842
436,-0.031427,0.000423,-0.008641
437,-0.030733,0.000412,-0.008450
438,-0.030072,0.000402,-0.008269
439,-0.029444,0.000392,-0.008096
440,-0.036519,0.000513,-0.010030
441,-0.035581,0.000498,-0.009773
442,-0.034689,0.000484,-0.009529
443,-0.033840,0.000470,-0.009296
444,-0.033033,0.000457,-0.009075
445,-0.032265,0.000445,-0.008864
446,-0.031534,0.000434,-0.008664
447,-0.030839,0.000423,-0.008473
448,-0.030179,0.000412,-0.008292
449,-0.029550,0.000402,-0.008120
450,-0.036617,0.000508,-0.010057
451,-0.035679,0.000494,-0.009800
452,-0.034787,0.000480,-0.009555
453,-0.033938,0.000467,-0.009322
454,-0.033131,0.000455,-0.009101
455,-0.032363,0.000443,-0.008890
456,-0.031633,0.000432,-0.008690
457,-0.030938,0.000421,-0.008499
458,-0.030277,0.000411,-0.008318
459,-0.029648,0.000401,-0.008146
460,-0.036711,0.000521,-0.010077
461,-0.035773,0.000507,-0.009820
462,-0.034881,0.000492,-0.009576
463,-0.034032,0.000479,-0.009343
464,-0.033225,0.000466,-0.009122
465,-0.032457,0.000454,-0.008911
466,-0.031726,0.000442,-0.008711
467,-0.031031,0.000431,-0.008521
468,-0.030370,0.000421,-0.008340
469,-0.029742,0.000411,-0.008167
470,-0.036786,0.000466,-0.010130
471,-0.035848,0.000454,-0.009871
472,-0.034957,0.000443,-0.009625
473,-0.034108,0.000432,-0.009392
474,-0.033301,0.000421,-0.009169
475,-0.032534,0.000411,-0.008958
476,-0.031804,0.000402,-0.008757
477,-0.031109,0.000393,-0.008565
478,-0.030449,0.000384,-0.008383
479,-0.029820,0.000376,-0.008210
480,-0.036884,0.000527,-0.010125
481,-0.035946,0.000513,-0.009868
482,-0.035054,0.000498,-0.009623
483,-0.034205,0.000485,-0.009391
484,-0.033397,0.000472,-0.009170
485,-0.032629,0.000460,-0.008959
486,-0.031899,0.000448,-0.008759
487,-0.031204,0.000437,-0.008568
488,-0.030543,0.000427,-0.008387
489,-0.029914,0.000417,-0.008215
490,-0.036961,0.000532,-0.010149
491,-0.036023,0.000517,-0.009891
492,-0.035131,0.000503,-0.009647
493,-0.034282,0.000490,-0.009414
494,-0.033474,0.000477,-0.009193
495,-0.032706,0.000465,-0.008982
496,-0.031976,0.000453,-0.008782
497,-0.031281,0.000442,-0.008591
498,-0.030620,0.000431,-0.008410
499,-0.029991,0.000421,-0.008238
500,-0.037040,0.000535,-0.010166
501,-0.036102,0.000520,-0.009909
502,-0.035209,0.000506,-0.009664
503,-0.034360,0.000493,-0.009432
504,-0.033553,0.000480,-0.009210
505,-0.032785,0.000468,-0.009000
506,-0.032054,0.000456,-0.008800
507,-0.031359,0.000445,-0.008609
508,-0.030698,0.000435,-0.008428
509,-0.030069,0.000425,-0.008256
510,-0.037107,0.000522,-0.010192
511,-0.036169,0.000508,-0.009935
512,-0.035277,0.000495,-0.009690
513,-0.034428,0.000482,-0.009457
514,-0.033621,0.000470,-0.009236
515,-0.032853,0.000458,-0.009025
516,-0.032122,0.000447,-0.008824
517,-0.031427,0.000437,-0.008634
518,-0.030766,0.000427,-0.008452
519,-0.030138,0.000417,-0.008280
520,-0.037177,0.000543,-0.010205
521,-0.036239,0.000528,-0.009948
522,-0.035346,0.000514,-0.009703
523,-0.034498,0.000500,-0.009471
524,-0.033690,0.000487,-0.009249
525,-0.032922,0.000475,-0.009039
526,-0.032192,0.000463,-0.008838
527,-0.031497,0.000452,-0.008648
528,-0.030836,0.000442,-0.008467
529,-0.030207,0.000432,-0.008294
530,-0.037247,0.000545,-0.010219
531,-0.036308,0.000530,-0.009962
532,-0.035416,0.000516,-0.009717
533,-0.034567,0.000503,-0.009484
534,-0.033759,0.000490,-0.009263
535,-0.032991,0.000478,-0.009053
536,-0.032260,0.000466,-0.008853
537,-0.031565,0.000455,-0.008662
538,-0.030904,0.000445,-0.008481
539,-0.030275,0.000435,-0.008309
540,-0.037310,0.000547,-0.010230
541,-0.036372,0.000533,-0.009973
542,-0.035479,0.000519,-0.009729
543,-0.034630,0.000505,-0.009496
544,-0.033822,0.000492,-0.009275
545,-0.033054,0.000480,-0.009065
546,-0.032323,0.000469,-0.008865
547,-0.031628,0.000458,-0.008675
548,-0.030967,0.000447,-0.008494
549,-0.030338,0.000437,-0.008322
550,-0.037372,0.000550,-0.010241
551,-0.036434,0.000535,-0.009984
552,-0.035541,0.000521,-0.009740
553,-0.034692,0.000508,-0.009508
554,-0.033884,0.000495,-0.009287
555,-0.033115,0.000483,-0.009077
556,-0.032384,0.000471,-0.008877
557,-0.031689,0.000460,-0.008687
558,-0.031028,0.000450,-0.008506
559,-0.030399,0.000440,-0.008334
560,-0.037431,0.000550,-0.010245
561,-0.036492,0.000535,-0.009989
562,-0.035600,0.000521,-0.009745
563,-0.034750,0.000508,-0.009514
564,-0.033942,0.000495,-0.009293
565,-0.033174,0.000483,-0.009084
566,-0.032443,0.000472,-0.008884
567,-0.031747,0.000461,-0.008694
568,-0.031086,0.000451,-0.008514
569,-0.030456,0.000441,-0.008342
570,-0.037483,0.000552,-0.010263
571,-0.036544,0.000538,-0.010006
572,-0.035651,0.000524,-0.009763
573,-0.034802,0.000510,-0.009531
574,-0.033994,0.000498,-0.009310
575,-0.033226,0.000486,-0.009100
576,-0.032495,0.000474,-0.008900
577,-0.031799,0.000464,-0.008710
578,-0.031138,0.000453,-0.008530
579,-0.030509,0.000443,-0.008358
580,-0.037531,0.000555,-0.010275
581,-0.036593,0.000540,-0.010019
582,-0.035700,0.000526,-0.009775
583,-0.034851,0.000513,-0.009543
584,-0.034043,0.000500,-0.009322
585,-0.033275,0.000488,-0.009113
586,-0.032544,0.000477,-0.008913
587,-0.031848,0.000466,-0.008723
588,-0.031187,0.000456,-0.008542
589,-0.030558,0.000446,-0.008370
590,-0.037580,0.000539,-0.010288
591,-0.036642,0.000526,-0.010031
592,-0.035749,0.000512,-0.009787
593,-0.034899,0.000500,-0.009555
594,-0.034092,0.000488,-0.009335
595,-0.033323,0.000477,-0.009125
596,-0.032592,0.000466,-0.008925
597,-0.031897,0.000456,-0.008735
598,-0.031235,0.000446,-0.008555
599,-0.030606,0.000437,-0.008383
600,-0.037298,-0.001176,-0.011327
601,-0.036375,-0.001110,-0.011023
602,-0.035496,-0.001048,-0.010734
603,-0.034661,-0.000988,-0.010458
604,-0.033866,-0.000931,-0.010197
605,-0.033110,-0.000877,-0.009948
606,-0.032391,-0.000826,-0.009711
607,-0.031707,-0.000777,-0.009485
608,-0.031056,-0.000731,-0.009271
609,-0.030437,-0.000687,-0.009067
610,-0.037717,0.000480,-0.010378
611,-0.036775,0.000465,-0.010121
612,-0.035879,0.000451,-0.009876
613,-0.035028,0.000438,-0.009643
614,-0.034217,0.000426,-0.009421
615,-0.033446,0.000414,-0.009211
616,-0.032713,0.000403,-0.009010
617,-0.032016,0.000392,-0.008820
618,-0.031352,0.000382,-0.008638
619,-0.030721,0.000372,-0.008466
620,-0.037767,0.000456,-0.010270
621,-0.036825,0.000442,-0.010018
622,-0.035930,0.000430,-0.009779
623,-0.035077,0.000418,-0.009551
624,-0.034267,0.000407,-0.009334
625,-0.033496,0.000396,-0.009128
626,-0.032762,0.000386,-0.008931
627,-0.032065,0.000376,-0.008745
628,-0.031401,0.000367,-0.008567
629,-0.030770,0.000358,-0.008398
630,-0.037821,0.000452,-0.010241
631,-0.036878,0.000439,-0.009991
632,-0.035982,0.000427,-0.009752
633,-0.035129,0.000415,-0.009526
634,-0.034318,0.000404,-0.009310
635,-0.033547,0.000394,-0.009105
636,-0.032813,0.000384,-0.008910
637,-0.032115,0.000374,-0.008724
638,-0.031451,0.000365,-0.008548
639,-0.030819,0.000357,-0.008380
640,-0.037862,0.000449,-0.010228
641,-0.036920,0.000437,-0.009979
642,-0.036024,0.000425,-0.009741
643,-0.035171,0.000413,-0.009515
644,-0.034360,0.000403,-0.009300
645,-0.033589,0.000392,-0.009095
646,-0.032855,0.000383,-0.008901
647,-0.032157,0.000373,-0.008716
648,-0.031493,0.000365,-0.008540
649,-0.030861,0.000356,-0.008372
650,-0.037891,0.000371,-0.010257
651,-0.036949,0.000363,-0.010006
652,-0.036053,0.000354,-0.009767
653,-0.035201,0.000346,-0.009540
654,-0.034390,0.000339,-0.009324
655,-0.033619,0.000332,-0.009118
656,-0.032886,0.000325,-0.008923
657,-0.032188,0.000318,-0.008737
658,-0.031524,0.000312,-0.008560
659,-0.030893,0.000306,-0.008392
660,-0.037943,0.000393,-0.010252
661,-0.037000,0.000384,-0.010002
662,-0.036103,0.000374,-0.009763
663,-0.035251,0.000366,-0.009536
664,-0.034439,0.000357,-0.009320
665,-0.033668,0.000349,-0.009115
666,-0.032934,0.000341,-0.008920
667,-0.032235,0.000334,-0.008734
668,-0.031571,0.000327,-0.008557
669,-0.030940,0.000321,-0.008389
670,-0.038000,0.000452,-0.010220
671,-0.037056,0.000440,-0.009971
672,-0.036159,0.000428,-0.009734
673,-0.035305,0.000417,-0.009508
674,-0.034493,0.000406,-0.009294
675,-0.033720,0.000396,-0.009090
676,-0.032986,0.000386,-0.008896
677,-0.032287,0.000377,-0.008711
678,-0.031622,0.000368,-0.008535
679,-0.030989,0.000359,-0.008368
680,-0.038049,0.000452,-0.010208
681,-0.037105,0.000439,-0.009959
682,-0.036206,0.000427,-0.009722
683,-0.035352,0.000416,-0.009498
684,-0.034539,0.000406,-0.009283
685,-0.033766,0.000396,-0.009080
686,-0.033031,0.000386,-0.008886
687,-0.032332,0.000377,-0.008702
688,-0.031666,0.000368,-0.008527
689,-0.031033,0.000360,-0.008360
690,-0.038083,0.000451,-0.010204
691,-0.037138,0.000438,-0.009955
692,-0.036240,0.000427,-0.009719
693,-0.035386,0.000416,-0.009494
694,-0.034573,0.000405,-0.009280
695,-0.033800,0.000395,-0.009077
696,-0.033065,0.000386,-0.008883
697,-0.032365,0.000377,-0.008699
698,-0.031700,0.000368,-0.008524
699,-0.031067,0.000360,-0.008357
700,-0.038105,0.000417,-0.010214
701,-0.037161,0.000406,-0.009965
702,-0.036263,0.000396,-0.009728
703,-0.035410,0.000387,-0.009503
704,-0.034597,0.000378,-0.009288
705,-0.033825,0.000369,-0.009084
706,-0.033090,0.000361,-0.008891
707,-0.032390,0.000353,-0.008706
708,-0.031725,0.000346,-0.008531
709,-0.031093,0.000339,-0.008364
710,-0.038119,0.000444,-0.010219
711,-0.037176,0.000433,-0.009970
712,-0.036279,0.000422,-0.009733
713,-0.035426,0.000411,-0.009508
714,-0.034614,0.000401,-0.009293
715,-0.033842,0.000391,-0.009089
716,-0.033108,0.000382,-0.008895
717,-0.032409,0.000373,-0.008710
718,-0.031744,0.000365,-0.008534
719,-0.031112,0.000357,-0.008367
720,-0.038135,0.000381,-0.010248
721,-0.037192,0.000372,-0.009998
722,-0.036296,0.000364,-0.009759
723,-0.035443,0.000356,-0.009532
724,-0.034632,0.000348,-0.009317
725,-0.033860,0.000341,-0.009112
726,-0.033126,0.000334,-0.008916
727,-0.032428,0.000328,-0.008731
728,-0.031764,0.000322,-0.008554
729,-0.031132,0.000316,-0.008386
730,-0.038169,0.000451,-0.010236
731,-0.037226,0.000439,-0.009986
732,-0.036329,0.000427,-0.009748
