gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
113,0.020331,0.019854,0.022331,7462.0
114,0.020842,0.019854,0.024241,7528.6
115,0.020502,0.019854,0.023584,7594.9
116,0.020732,0.019854,0.023192,7661.3
117,0.021020,0.019854,0.022485,7727.4
118,0.020452,0.019854,0.022684,7793.8
119,0.020875,0.019854,0.022509,7860.4
120,0.020426,0.019854,0.022731,7926.9
121,0.021175,0.019854,0.022859,7993.6
122,0.020877,0.019854,0.022922,8060.1
123,0.020936,0.019854,0.022459,8126.2
124,0.020154,0.019854,0.023152,8192.5
125,0.021416,0.019854,0.022949,8258.8
126,0.020910,0.019854,0.023255,8325.1
127,0.020939,0.019854,0.022948,8391.1
128,0.020596,0.019854,0.022628,8457.0
129,0.020911,0.019854,0.022581,8522.8
130,0.020957,0.019854,0.022402,8588.6
131,0.020188,0.019854,0.022610,8654.2
132,0.020931,0.019854,0.023502,8720.1
133,0.020470,0.019854,0.022726,8786.0
134,0.020226,0.019854,0.022485,8851.6
135,0.020672,0.019854,0.022486,8917.3
136,0.020641,0.019854,0.023117,8983.2
137,0.020980,0.019854,0.022608,9048.9
138,0.020706,0.019854,0.022422,9110.9
139,0.020164,0.019854,0.022820,9177.0
140,0.020632,0.019854,0.022370,9243.6
141,0.020485,0.019854,0.022634,9309.3
142,0.020365,0.019854,0.022656,9375.2
143,0.020946,0.019854,0.022570,9437.1
144,0.020483,0.019854,0.022259,9505.6
145,0.020637,0.019854,0.022676,9571.5
146,0.020753,0.019854,0.022618,9637.3
147,0.020521,0.019854,0.023036,9699.5
148,0.020401,0.019854,0.022470,9767.1
149,0.020246,0.019854,0.022924,9832.6
150,0.020404,0.019854,0.022759,9897.4
151,0.020595,0.019854,0.024063,9962.5
152,0.020269,0.019854,0.022825,10027.3
153,0.020571,0.019854,0.023172,10092.4
154,0.020781,0.019854,0.022453,10157.3
155,0.020568,0.019854,0.022309,10222.3
156,0.020980,0.019854,0.024292,10288.0
157,0.020514,0.019854,0.022338,10353.1
158,0.021313,0.019854,0.022735,10418.4
159,0.020535,0.019854,0.022675,10489.0
160,0.020487,0.019854,0.023571,10554.8
161,0.020514,0.019854,0.022372,10620.3
162,0.021041,0.019854,0.022645,10685.9
163,0.020458,0.019854,0.022887,10751.5
164,0.021174,0.019854,0.022374,10817.1
165,0.020568,0.019854,0.023085,10882.9
166,0.020897,0.019854,0.022809,10948.6
167,0.021076,0.019854,0.022742,11014.2
168,0.020750,0.019854,0.024381,11080.3
169,0.020623,0.019854,0.022516,11145.8
170,0.020266,0.019854,0.023504,11211.7
171,0.021037,0.019854,0.023422,11277.3
172,0.020961,0.019854,0.022599,11342.7
173,0.020737,0.019854,0.023184,11408.1
174,0.020640,0.019854,0.022491,11473.4
175,0.020927,0.019854,0.022491,11538.7
176,0.020744,0.019854,0.022439,11604.1
177,0.021095,0.019854,0.022858,11669.8
178,0.020311,0.019854,0.023735,11735.8
179,0.020890,0.019854,0.023495,11801.7
180,0.020798,0.019854,0.023089,11867.6
181,0.020167,0.019854,0.022722,11933.4
182,0.020829,0.019854,0.023939,11999.3
183,0.021073,0.019854,0.023264,12064.9
184,0.020580,0.019854,0.022872,12130.4
185,0.020941,0.019854,0.022406,12195.6
186,0.020837,0.019854,0.022748,12261.2
187,0.020507,0.019854,0.024929,12327.3
188,0.020806,0.019854,0.022810,12392.8
189,0.020305,0.019854,0.024403,12458.5
190,0.020460,0.019854,0.025701,12524.5
191,0.020767,0.019854,0.022377,12589.8
192,0.020354,0.019854,0.023405,12655.5
193,0.020305,0.019854,0.023907,12721.1
194,0.020754,0.019854,0.022757,12786.6
195,0.020746,0.019854,0.022763,12852.2
196,0.020535,0.019854,0.023122,12917.9
197,0.020775,0.019854,0.022539,12983.4
198,0.020510,0.019854,0.024320,13049.9
199,0.020703,0.019854,0.023343,13115.6
200,0.020912,0.019854,0.023417,13181.7
201,0.020712,0.019854,0.022920,13247.7
202,0.020759,0.019854,0.024710,13313.9
203,0.020951,0.019854,0.024003,13380.2
204,0.020642,0.019854,0.023376,13446.0
205,0.020180,0.019854,0.024602,13512.7
206,0.021181,0.019854,0.024972,13579.1
207,0.020784,0.019854,0.023714,13645.2
208,0.021277,0.019854,0.023681,13711.1
209,0.020155,0.019854,0.023915,13777.2
210,0.020763,0.019854,0.024105,13843.3
211,0.021168,0.019854,0.023084,13909.1
212,0.020108,0.019854,0.023754,13974.9
213,0.020457,0.019854,0.024052,14041.2
214,0.020523,0.019854,0.023753,14107.4
215,0.020521,0.019854,0.023428,14173.4
216,0.021029,0.019854,0.024893,14240.0
217,0.021052,0.019854,0.024249,14306.0
218,0.020853,0.019854,0.024733,14372.3
219,0.020360,0.019854,0.025295,14438.5
220,0.021135,0.019854,0.022719,14504.1
221,0.020730,0.019854,0.024420,14570.4
222,0.020738,0.019854,0.022874,14636.0
223,0.020593,0.019854,0.024206,14701.7
224,0.020689,0.019854,0.023430,14767.4
225,0.020625,0.019854,0.025383,14833.3
226,0.021021,0.019854,0.026331,14899.9
227,0.020854,0.019854,0.030418,14967.0
228,0.020598,0.019854,0.025435,15032.8
229,0.021008,0.019854,0.024031,15098.8
230,0.020710,0.019854,0.024210,15164.6
231,0.021022,0.019854,0.022722,15230.2
232,0.020474,0.019854,0.024870,15296.5
233,0.020912,0.019854,0.026682,15363.4
234,0.020321,0.019854,0.026589,15430.3
235,0.020671,0.019854,0.024965,15497.0
236,0.021431,0.019854,0.024022,15563.0
237,0.020119,0.019854,0.026787,15629.4
238,0.020933,0.019854,0.023486,15695.4
239,0.020731,0.019854,0.025607,15762.0
240,0.021030,0.019854,0.022698,15827.6
241,0.020345,0.019854,0.026075,15894.2
242,0.021112,0.019854,0.024813,15960.8
243,0.020858,0.019854,0.023456,16026.5
244,0.020794,0.019854,0.024077,16092.6
245,0.019822,0.019822,0.023102,16158.3
246,0.020905,0.019822,0.026310,16224.8
247,0.020875,0.019822,0.023949,16290.7
248,0.021367,0.019822,0.023226,16356.4
249,0.020665,0.019822,0.024637,16422.3
250,0.021167,0.019822,0.025680,16488.4
251,0.020435,0.019822,0.026008,16554.8
252,0.021129,0.019822,0.027066,16621.4
253,0.020905,0.019822,0.026721,16687.6
254,0.020753,0.019822,0.024664,16753.8
255,0.020463,0.019822,0.031613,16820.6
256,0.020891,0.019822,0.028271,16887.3
257,0.020801,0.019822,0.024999,16953.5
258,0.020254,0.019822,0.025213,17019.4
259,0.021336,0.019822,0.026321,17085.5
260,0.021008,0.019822,0.029396,17152.4
261,0.020604,0.019822,0.027514,17218.8
262,0.020202,0.019822,0.026768,17285.3
263,0.020814,0.019822,0.024217,17351.1
264,0.021131,0.019822,0.023799,17417.1
265,0.020349,0.019822,0.023545,17483.0
266,0.020614,0.019822,0.023122,17548.5
267,0.020630,0.019822,0.025174,17614.3
268,0.020597,0.019822,0.025353,17678.7
269,0.020475,0.019822,0.026817,17741.0
270,0.020727,0.019822,0.026007,17803.5
271,0.020964,0.019822,0.025591,17865.6
272,0.020891,0.019822,0.023764,17927.4
273,0.020907,0.019822,0.023232,17989.3
274,0.020473,0.019822,0.024823,18051.5
275,0.020348,0.019822,0.026395,18113.8
276,0.021247,0.019822,0.023639,18175.1
277,0.020921,0.019822,0.023276,18236.2
278,0.020510,0.019822,0.028006,18298.5
279,0.021470,0.019822,0.023824,18359.7
280,0.020809,0.019822,0.028356,18422.1
281,0.020989,0.019822,0.023807,18483.2
282,0.020825,0.019822,0.027230,18545.5
283,0.020933,0.019822,0.024056,18606.7
284,0.021129,0.019822,0.024279,18668.2
285,0.020157,0.019822,0.024081,18729.3
286,0.021155,0.019822,0.025116,18790.6
287,0.021173,0.019822,0.026397,18849.5
288,0.020697,0.019822,0.022920,18907.8
289,0.021207,0.019822,0.024159,18966.5
290,0.020715,0.019822,0.025224,19025.6
291,0.020831,0.019822,0.025050,19085.0
292,0.020187,0.019822,0.024753,19146.4
293,0.020573,0.019822,0.024331,19207.9
294,0.020710,0.019822,0.025740,19269.5
295,0.020472,0.019822,0.024684,19330.7
296,0.020771,0.019822,0.025628,19392.2
297,0.020096,0.019822,0.024891,19453.3
298,0.020332,0.019822,0.024460,19514.9
299,0.020993,0.019822,0.023391,19576.0
