step,m_k0,m_k1,m_k2
85,-0.016602,-0.000772,0.023213
86,-0.016053,-0.000746,0.022445
87,-0.015531,-0.000722,0.021715
88,-0.015034,-0.000699,0.021020
89,-0.014561,-0.000677,0.020360
90,-0.020255,-0.000941,0.028320
91,-0.019550,-0.000908,0.027334
92,-0.018879,-0.000877,0.026397
93,-0.018241,-0.000847,0.025505
94,-0.017635,-0.000819,0.024657
95,-0.017057,-0.000792,0.023850
96,-0.016508,-0.000767,0.023082
97,-0.015986,-0.000743,0.022352
98,-0.015489,-0.000719,0.021657
99,-0.015016,-0.000698,0.020996
100,-0.020680,-0.000963,0.028926
101,-0.019976,-0.000930,0.027941
102,-0.019305,-0.000899,0.027003
103,-0.018668,-0.000869,0.026111
104,-0.018061,-0.000841,0.025263
105,-0.017484,-0.000814,0.024456
106,-0.016935,-0.000789,0.023688
107,-0.016413,-0.000764,0.022958
108,-0.015917,-0.000741,0.022263
109,-0.015444,-0.000719,0.021602
110,-0.021091,-0.000982,0.029501
111,-0.020386,-0.000950,0.028515
112,-0.019716,-0.000918,0.027578
113,-0.019078,-0.000889,0.026686
114,-0.018472,-0.000860,0.025837
115,-0.017895,-0.000833,0.025030
116,-0.017346,-0.000808,0.024263
117,-0.016824,-0.000784,0.023532
118,-0.016327,-0.000760,0.022838
119,-0.015855,-0.000738,0.022177
120,-0.021482,-0.001001,0.030047
121,-0.020777,-0.000968,0.029062
122,-0.020107,-0.000937,0.028124
123,-0.019469,-0.000907,0.027232
124,-0.018863,-0.000879,0.026384
125,-0.018286,-0.000852,0.025577
126,-0.017737,-0.000826,0.024809
127,-0.017215,-0.000802,0.024079
128,-0.016718,-0.000779,0.023384
129,-0.016246,-0.000757,0.022723
130,-0.021853,-0.001018,0.030566
131,-0.021148,-0.000986,0.029581
132,-0.020478,-0.000954,0.028643
133,-0.019840,-0.000925,0.027751
134,-0.019234,-0.000896,0.026903
135,-0.018657,-0.000869,0.026095
136,-0.018108,-0.000844,0.025328
137,-0.017586,-0.000819,0.024598
138,-0.017089,-0.000796,0.023903
139,-0.016617,-0.000774,0.023242
140,-0.022206,-0.001035,0.031060
141,-0.021502,-0.001003,0.030074
142,-0.020831,-0.000971,0.029136
143,-0.020194,-0.000942,0.028244
144,-0.019587,-0.000913,0.027396
145,-0.019010,-0.000886,0.026589
146,-0.018461,-0.000861,0.025821
147,-0.017939,-0.000836,0.025091
148,-0.017442,-0.000813,0.024396
149,-0.016970,-0.000791,0.023735
150,-0.023226,-0.000884,0.031376
151,-0.022489,-0.000859,0.030397
152,-0.021789,-0.000835,0.029466
153,-0.021122,-0.000812,0.028581
154,-0.020488,-0.000790,0.027738
155,-0.019885,-0.000770,0.026937
156,-0.019312,-0.000750,0.026175
157,-0.018766,-0.000732,0.025450
158,-0.018247,-0.000714,0.024760
159,-0.017753,-0.000697,0.024104
160,-0.022915,-0.001057,0.031972
161,-0.022209,-0.001024,0.030986
162,-0.021537,-0.000993,0.030048
163,-0.020899,-0.000964,0.029156
164,-0.020291,-0.000935,0.028307
165,-0.019713,-0.000908,0.027500
166,-0.019163,-0.000883,0.026732
167,-0.018640,-0.000858,0.026001
168,-0.018143,-0.000835,0.025306
169,-0.017670,-0.000813,0.024645
170,-0.023269,-0.001090,0.032423
171,-0.022561,-0.001056,0.031435
172,-0.021887,-0.001024,0.030496
173,-0.021246,-0.000994,0.029603
174,-0.020636,-0.000965,0.028753
175,-0.020056,-0.000937,0.027945
176,-0.019505,-0.000911,0.027176
177,-0.018980,-0.000886,0.026444
178,-0.018481,-0.000862,0.025749
179,-0.018006,-0.000840,0.025087
180,-0.023574,-0.001109,0.032834
181,-0.022865,-0.001075,0.031846
182,-0.022190,-0.001043,0.030907
183,-0.021548,-0.001012,0.030013
184,-0.020938,-0.000983,0.029163
185,-0.020358,-0.000955,0.028354
186,-0.019805,-0.000929,0.027585
187,-0.019280,-0.000904,0.026853
188,-0.018780,-0.000880,0.026157
189,-0.018305,-0.000857,0.025495
190,-0.023933,-0.001103,0.033205
191,-0.023220,-0.001070,0.032217
192,-0.022542,-0.001038,0.031279
193,-0.021896,-0.001009,0.030385
194,-0.021283,-0.000980,0.029536
195,-0.020699,-0.000953,0.028728
196,-0.020144,-0.000928,0.027959
197,-0.019616,-0.000903,0.027228
198,-0.019113,-0.000880,0.026532
199,-0.018635,-0.000858,0.025870
200,-0.024113,-0.001136,0.033581
201,-0.023404,-0.001102,0.032593
202,-0.022729,-0.001069,0.031654
203,-0.022088,-0.001039,0.030760
204,-0.021478,-0.001010,0.029910
205,-0.020897,-0.000982,0.029101
206,-0.020345,-0.000955,0.028332
207,-0.019820,-0.000930,0.027600
208,-0.019320,-0.000906,0.026904
209,-0.018845,-0.000884,0.026242
210,-0.024372,-0.001151,0.033933
211,-0.023662,-0.001117,0.032945
212,-0.022988,-0.001085,0.032006
213,-0.022346,-0.001054,0.031112
214,-0.021735,-0.001025,0.030261
215,-0.021154,-0.000997,0.029452
216,-0.020601,-0.000970,0.028683
217,-0.020076,-0.000945,0.027951
218,-0.019576,-0.000921,0.027255
219,-0.019100,-0.000898,0.026593
220,-0.024632,-0.001158,0.034261
221,-0.023922,-0.001124,0.033273
222,-0.023246,-0.001092,0.032333
223,-0.022602,-0.001062,0.031439
224,-0.021991,-0.001033,0.030589
225,-0.021409,-0.001005,0.029780
226,-0.020856,-0.000979,0.029011
227,-0.020329,-0.000954,0.028279
228,-0.019828,-0.000930,0.027583
229,-0.019352,-0.000907,0.026920
230,-0.024834,-0.001173,0.034577
231,-0.024125,-0.001139,0.033589
232,-0.023450,-0.001107,0.032649
233,-0.022808,-0.001076,0.031755
234,-0.022197,-0.001047,0.030904
235,-0.021616,-0.001019,0.030096
236,-0.021063,-0.000993,0.029326
237,-0.020538,-0.000968,0.028594
238,-0.020038,-0.000944,0.027898
239,-0.019562,-0.000921,0.027235
240,-0.025057,-0.001186,0.034880
241,-0.024347,-0.001152,0.033891
242,-0.023672,-0.001119,0.032951
243,-0.023029,-0.001089,0.032057
244,-0.022418,-0.001059,0.031206
245,-0.021837,-0.001031,0.030397
246,-0.021284,-0.001005,0.029627
247,-0.020758,-0.000980,0.028895
248,-0.020257,-0.000956,0.028199
249,-0.019782,-0.000933,0.027536
250,-0.025265,-0.001196,0.035165
251,-0.024554,-0.001162,0.034176
252,-0.023879,-0.001130,0.033236
253,-0.023236,-0.001099,0.032342
254,-0.022625,-0.001070,0.031491
255,-0.022043,-0.001042,0.030682
256,-0.021490,-0.001015,0.029912
257,-0.020964,-0.000990,0.029180
258,-0.020464,-0.000966,0.028483
259,-0.019988,-0.000943,0.027821
260,-0.025501,-0.001195,0.035424
261,-0.024789,-0.001162,0.034436
262,-0.024111,-0.001130,0.033496
263,-0.023467,-0.001100,0.032602
264,-0.022854,-0.001071,0.031752
265,-0.022271,-0.001043,0.030943
266,-0.021716,-0.001017,0.030173
267,-0.021188,-0.000992,0.029441
268,-0.020687,-0.000969,0.028745
269,-0.020209,-0.000946,0.028083
270,-0.025678,-0.001203,0.035680
271,-0.024966,-0.001169,0.034692
272,-0.024289,-0.001138,0.033752
273,-0.023645,-0.001107,0.032858
274,-0.023032,-0.001078,0.032008
275,-0.022449,-0.001051,0.031199
276,-0.021895,-0.001025,0.030429
277,-0.021368,-0.001000,0.029697
278,-0.020866,-0.000977,0.029001
279,-0.020389,-0.000954,0.028339
280,-0.025820,-0.001216,0.035926
281,-0.025110,-0.001182,0.034938
282,-0.024434,-0.001150,0.033998
283,-0.023792,-0.001120,0.033104
284,-0.023180,-0.001091,0.032253
285,-0.022599,-0.001063,0.031444
286,-0.022046,-0.001037,0.030674
287,-0.021519,-0.001012,0.029942
288,-0.021019,-0.000988,0.029246
289,-0.020543,-0.000966,0.028583
290,-0.025988,-0.001229,0.036161
291,-0.025277,-0.001195,0.035173
292,-0.024601,-0.001163,0.034232
293,-0.023959,-0.001132,0.033338
294,-0.023347,-0.001103,0.032487
295,-0.022766,-0.001076,0.031678
296,-0.022212,-0.001049,0.030908
297,-0.021686,-0.001024,0.030176
298,-0.021185,-0.001000,0.029479
299,-0.020709,-0.000977,0.028816
300,-0.027411,-0.000921,0.036096
301,-0.026642,-0.000902,0.035121
302,-0.025910,-0.000884,0.034193
303,-0.025214,-0.000866,0.033311
304,-0.024552,-0.000850,0.032471
305,-0.023923,-0.000834,0.031673
306,-0.023324,-0.000819,0.030913
307,-0.022754,-0.000805,0.030190
308,-0.022212,-0.000791,0.029503
309,-0.021696,-0.000778,0.028849
310,-0.026404,-0.001218,0.036588
311,-0.025691,-0.001184,0.035599
312,-0.025013,-0.001153,0.034658
313,-0.024368,-0.001123,0.033763
314,-0.023755,-0.001094,0.032912
315,-0.023171,-0.001067,0.032102
316,-0.022616,-0.001041,0.031332
317,-0.022088,-0.001016,0.030599
318,-0.021586,-0.000993,0.029902
319,-0.021108,-0.000970,0.029239
320,-0.026615,-0.001257,0.036827
321,-0.025899,-0.001223,0.035836
322,-0.025218,-0.001190,0.034893
323,-0.024570,-0.001158,0.033996
324,-0.023953,-0.001128,0.033144
325,-0.023367,-0.001100,0.032332
326,-0.022810,-0.001072,0.031560
327,-0.022279,-0.001047,0.030826
328,-0.021774,-0.001022,0.030128
329,-0.021294,-0.000999,0.029464
330,-0.026749,-0.001266,0.037018
331,-0.026034,-0.001231,0.036027
332,-0.025353,-0.001198,0.035084
333,-0.024705,-0.001166,0.034187
334,-0.024089,-0.001137,0.033334
335,-0.023502,-0.001108,0.032523
336,-0.022945,-0.001081,0.031751
337,-0.022414,-0.001055,0.031017
338,-0.021910,-0.001031,0.030319
339,-0.021430,-0.001007,0.029654
340,-0.026996,-0.001240,0.037162
341,-0.026274,-0.001207,0.036173
342,-0.025588,-0.001175,0.035232
343,-0.024936,-0.001145,0.034337
344,-0.024315,-0.001116,0.033485
345,-0.023724,-0.001089,0.032675
346,-0.023163,-0.001063,0.031905
347,-0.022628,-0.001039,0.031172
348,-0.022120,-0.001015,0.030475
349,-0.021636,-0.000993,0.029812
350,-0.027107,-0.001232,0.037315
351,-0.026387,-0.001200,0.036327
352,-0.025702,-0.001169,0.035386
353,-0.025050,-0.001139,0.034492
354,-0.024430,-0.001111,0.033641
355,-0.023840,-0.001085,0.032832
356,-0.023279,-0.001059,0.032062
357,-0.022745,-0.001035,0.031330
358,-0.022237,-0.001012,0.030633
359,-0.021754,-0.000990,0.029971
360,-0.027135,-0.001242,0.037473
361,-0.026419,-0.001209,0.036485
362,-0.025738,-0.001178,0.035545
363,-0.025090,-0.001148,0.034650
364,-0.024474,-0.001120,0.033800
365,-0.023887,-0.001093,0.032991
366,-0.023330,-0.001067,0.032221
367,-0.022799,-0.001043,0.031489
368,-0.022294,-0.001020,0.030792
369,-0.021814,-0.000998,0.030130
370,-0.027226,-0.001242,0.037620
371,-0.026511,-0.001210,0.036632
372,-0.025831,-0.001179,0.035692
373,-0.025184,-0.001149,0.034798
374,-0.024568,-0.001121,0.033948
375,-0.023983,-0.001094,0.033139
376,-0.023426,-0.001069,0.032369
377,-0.022896,-0.001045,0.031637
378,-0.022392,-0.001022,0.030941
379,-0.021913,-0.001000,0.030279
380,-0.027247,-0.001260,0.037776
381,-0.026536,-0.001227,0.036787
382,-0.025859,-0.001195,0.035847
383,-0.025216,-0.001165,0.034952
384,-0.024604,-0.001137,0.034102
385,-0.024021,-0.001109,0.033292
386,-0.023467,-0.001084,0.032522
387,-0.022941,-0.001059,0.031790
388,-0.022439,-0.001036,0.031093
389,-0.021963,-0.001013,0.030431
390,-0.027342,-0.001265,0.037913
391,-0.026631,-0.001232,0.036925
392,-0.025954,-0.001201,0.035984
393,-0.025311,-0.001171,0.035090
394,-0.024699,-0.001142,0.034239
395,-0.024116,-0.001115,0.033430
396,-0.023563,-0.001089,0.032660
397,-0.023036,-0.001064,0.031928
398,-0.022535,-0.001041,0.031231
399,-0.022058,-0.001019,0.030568
400,-0.027454,-0.001264,0.038039
401,-0.026742,-0.001232,0.037051
402,-0.026065,-0.001200,0.036111
403,-0.025420,-0.001170,0.035216
404,-0.024807,-0.001142,0.034366
405,-0.024224,-0.001115,0.033557
406,-0.023670,-0.001089,0.032787
407,-0.023142,-0.001065,0.032055
408,-0.022640,-0.001042,0.031358
409,-0.022163,-0.001020,0.030696
410,-0.027510,-0.001273,0.038164
411,-0.026799,-0.001240,0.037175
412,-0.026123,-0.001208,0.036235
413,-0.025480,-0.001178,0.035341
414,-0.024869,-0.001150,0.034491
415,-0.024287,-0.001122,0.033681
416,-0.023733,-0.001097,0.032912
417,-0.023207,-0.001072,0.032180
418,-0.022706,-0.001049,0.031483
419,-0.022230,-0.001027,0.030821
420,-0.027592,-0.001279,0.038282
421,-0.026881,-0.001246,0.037293
422,-0.026205,-0.001214,0.036353
423,-0.025562,-0.001184,0.035459
424,-0.024951,-0.001156,0.034608
425,-0.024369,-0.001128,0.033799
426,-0.023815,-0.001103,0.033030
427,-0.023289,-0.001078,0.032298
428,-0.022788,-0.001055,0.031601
429,-0.022311,-0.001032,0.030939
430,-0.027674,-0.001284,0.038396
431,-0.026963,-0.001251,0.037408
432,-0.026287,-0.001219,0.036467
433,-0.025644,-0.001189,0.035573
434,-0.025032,-0.001161,0.034722
435,-0.024450,-0.001134,0.033913
436,-0.023896,-0.001108,0.033143
437,-0.023369,-0.001083,0.032411
438,-0.022868,-0.001060,0.031715
439,-0.022392,-0.001037,0.031052
440,-0.027839,-0.001266,0.038484
441,-0.027123,-0.001233,0.037496
442,-0.026443,-0.001203,0.036557
443,-0.025796,-0.001174,0.035663
444,-0.025181,-0.001146,0.034813
445,-0.024595,-0.001119,0.034005
446,-0.024038,-0.001094,0.033236
447,-0.023508,-0.001071,0.032504
448,-0.023004,-0.001048,0.031808
449,-0.022525,-0.001026,0.031147
450,-0.027822,-0.001280,0.038592
451,-0.027111,-0.001248,0.037604
452,-0.026435,-0.001216,0.036664
453,-0.025792,-0.001187,0.035770
454,-0.025180,-0.001159,0.034920
455,-0.024598,-0.001132,0.034111
456,-0.024044,-0.001106,0.033342
457,-0.023517,-0.001082,0.032610
458,-0.023016,-0.001059,0.031914
459,-0.022540,-0.001037,0.031252
460,-0.027871,-0.001288,0.038689
461,-0.027161,-0.001255,0.037701
462,-0.026485,-0.001224,0.036762
463,-0.025843,-0.001194,0.035868
464,-0.025231,-0.001165,0.035017
465,-0.024650,-0.001138,0.034209
466,-0.024097,-0.001113,0.033439
467,-0.023571,-0.001088,0.032707
468,-0.023071,-0.001065,0.032011
469,-0.022595,-0.001043,0.031349
470,-0.027937,-0.001292,0.038781
471,-0.027227,-0.001259,0.037793
472,-0.026551,-0.001227,0.036854
473,-0.025908,-0.001197,0.035960
474,-0.025297,-0.001169,0.035109
475,-0.024716,-0.001142,0.034301
476,-0.024162,-0.001116,0.033531
477,-0.023636,-0.001092,0.032799
478,-0.023136,-0.001069,0.032103
479,-0.022660,-0.001047,0.031441
480,-0.028014,-0.001291,0.038866
481,-0.027303,-0.001258,0.037878
482,-0.026627,-0.001227,0.036938
483,-0.025983,-0.001197,0.036044
484,-0.025371,-0.001169,0.035194
485,-0.024789,-0.001142,0.034385
486,-0.024235,-0.001117,0.033616
487,-0.023708,-0.001092,0.032884
488,-0.023207,-0.001069,0.032188
489,-0.022731,-0.001047,0.031526
490,-0.028062,-0.001294,0.038949
491,-0.027351,-0.001262,0.037961
492,-0.026675,-0.001230,0.037021
493,-0.026032,-0.001201,0.036127
494,-0.025421,-0.001172,0.035277
495,-0.024839,-0.001145,0.034468
496,-0.024285,-0.001120,0.033699
497,-0.023759,-0.001096,0.032967
498,-0.023258,-0.001072,0.032271
499,-0.022782,-0.001050,0.031609
500,-0.028130,-0.001293,0.039023
501,-0.027419,-0.001260,0.038035
502,-0.026742,-0.001229,0.037096
503,-0.026099,-0.001199,0.036202
504,-0.025487,-0.001171,0.035352
505,-0.024904,-0.001145,0.034543
506,-0.024350,-0.001119,0.033774
507,-0.023823,-0.001095,0.033042
508,-0.023322,-0.001072,0.032346
509,-0.022845,-0.001050,0.031684
510,-0.028173,-0.001295,0.039097
511,-0.027462,-0.001263,0.038110
512,-0.026786,-0.001231,0.037170
513,-0.026142,-0.001202,0.036276
514,-0.025531,-0.001174,0.035426
515,-0.024949,-0.001147,0.034618
516,-0.024395,-0.001122,0.033848
517,-0.023868,-0.001097,0.033117
518,-0.023367,-0.001074,0.032421
519,-0.022891,-0.001053,0.031759
520,-0.028223,-0.001296,0.039168
521,-0.027512,-0.001264,0.038180
522,-0.026836,-0.001233,0.037241
523,-0.026192,-0.001203,0.036347
524,-0.025581,-0.001175,0.035497
525,-0.024998,-0.001148,0.034688
526,-0.024445,-0.001123,0.033919
527,-0.023918,-0.001099,0.033187
528,-0.023417,-0.001076,0.032491
529,-0.022941,-0.001054,0.031829
530,-0.028256,-0.001299,0.039234
531,-0.027546,-0.001266,0.038247
532,-0.026870,-0.001235,0.037307
533,-0.026228,-0.001206,0.036413
534,-0.025616,-0.001178,0.035563
535,-0.025035,-0.001151,0.034755
536,-0.024482,-0.001126,0.033985
537,-0.023955,-0.001101,0.033254
538,-0.023455,-0.001078,0.032558
539,-0.022979,-0.001057,0.031895
540,-0.028291,-0.001304,0.039299
541,-0.027581,-0.001271,0.038311
542,-0.026906,-0.001240,0.037371
543,-0.026264,-0.001210,0.036477
544,-0.025653,-0.001182,0.035627
545,-0.025071,-0.001155,0.034819
546,-0.024519,-0.001129,0.034049
547,-0.023993,-0.001105,0.033318
548,-0.023492,-0.001082,0.032622
549,-0.023017,-0.001060,0.031959
550,-0.028366,-0.001298,0.039354
551,-0.027655,-0.001265,0.038366
552,-0.026978,-0.001235,0.037427
553,-0.026334,-0.001205,0.036533
554,-0.025722,-0.001177,0.035684
555,-0.025139,-0.001151,0.034875
556,-0.024585,-0.001126,0.034106
557,-0.024058,-0.001102,0.033374
558,-0.023557,-0.001079,0.032679
559,-0.023080,-0.001057,0.032017
560,-0.028392,-0.001299,0.039409
561,-0.027681,-0.001267,0.038422
562,-0.027005,-0.001236,0.037483
563,-0.026362,-0.001206,0.036589
564,-0.025750,-0.001179,0.035739
565,-0.025168,-0.001152,0.034931
566,-0.024614,-0.001127,0.034162
567,-0.024088,-0.001103,0.033430
568,-0.023587,-0.001080,0.032735
569,-0.023111,-0.001058,0.032073
570,-0.028403,-0.001305,0.039467
571,-0.027694,-0.001272,0.038479
572,-0.027019,-0.001241,0.037540
573,-0.026377,-0.001212,0.036646
574,-0.025766,-0.001183,0.035796
575,-0.025185,-0.001157,0.034987
576,-0.024632,-0.001131,0.034218
577,-0.024107,-0.001107,0.033487
578,-0.023607,-0.001084,0.032791
579,-0.023131,-0.001063,0.032129
580,-0.028438,-0.001306,0.039518
581,-0.027728,-0.001274,0.038530
582,-0.027053,-0.001243,0.037591
583,-0.026411,-0.001213,0.036697
584,-0.025800,-0.001185,0.035847
585,-0.025219,-0.001158,0.035039
586,-0.024667,-0.001133,0.034270
587,-0.024141,-0.001109,0.033538
588,-0.023641,-0.001086,0.032842
589,-0.023166,-0.001064,0.032180
590,-0.028469,-0.001308,0.039566
591,-0.027760,-0.001275,0.038579
592,-0.027085,-0.001244,0.037639
593,-0.026443,-0.001214,0.036746
594,-0.025832,-0.001186,0.035896
595,-0.025251,-0.001160,0.035087
596,-0.024699,-0.001134,0.034318
597,-0.024173,-0.001110,0.033587
598,-0.023673,-0.001087,0.032891
599,-0.023198,-0.001066,0.032229
600,-0.030091,-0.000907,0.039205
601,-0.029308,-0.000893,0.038236
602,-0.028563,-0.000880,0.037315
603,-0.027854,-0.000867,0.036439
604,-0.027179,-0.000855,0.035605
605,-0.026538,-0.000844,0.034812
606,-0.025928,-0.000833,0.034058
607,-0.025348,-0.000823,0.033340
608,-0.024796,-0.000813,0.032657
609,-0.024271,-0.000804,0.032008
610,-0.028585,-0.001269,0.039616
611,-0.027876,-0.001237,0.038630
612,-0.027202,-0.001207,0.037691
613,-0.026561,-0.001179,0.036799
614,-0.025951,-0.001152,0.035950
615,-0.025371,-0.001126,0.035142
616,-0.024819,-0.001101,0.034374
617,-0.024294,-0.001078,0.033643
618,-0.023795,-0.001056,0.032948
619,-0.023319,-0.001035,0.032287
620,-0.028689,-0.001301,0.039706
621,-0.027977,-0.001268,0.038717
622,-0.027299,-0.001236,0.037777
623,-0.026654,-0.001207,0.036882
624,-0.026041,-0.001178,0.036031
625,-0.025458,-0.001151,0.035221
626,-0.024903,-0.001126,0.034451
627,-0.024375,-0.001101,0.033719
628,-0.023873,-0.001078,0.033022
629,-0.023396,-0.001056,0.032360
630,-0.028753,-0.001317,0.039767
631,-0.028039,-0.001284,0.038777
632,-0.027360,-0.001252,0.037836
633,-0.026714,-0.001221,0.036941
634,-0.026099,-0.001192,0.036089
635,-0.025514,-0.001165,0.035279
636,-0.024958,-0.001139,0.034508
637,-0.024429,-0.001114,0.033775
638,-0.023926,-0.001090,0.033078
639,-0.023447,-0.001068,0.032414
640,-0.028799,-0.001324,0.039820
641,-0.028084,-0.001291,0.038830
642,-0.027404,-0.001259,0.037888
643,-0.026757,-0.001228,0.036992
644,-0.026142,-0.001199,0.036140
645,-0.025556,-0.001171,0.035329
646,-0.024999,-0.001145,0.034558
647,-0.024470,-0.001120,0.033825
648,-0.023966,-0.001096,0.033127
649,-0.023486,-0.001074,0.032463
650,-0.028835,-0.001329,0.039864
651,-0.028119,-0.001295,0.038874
652,-0.027438,-0.001263,0.037932
653,-0.026791,-0.001233,0.037036
654,-0.026175,-0.001203,0.036183
655,-0.025589,-0.001176,0.035372
656,-0.025032,-0.001149,0.034601
657,-0.024502,-0.001124,0.033867
658,-0.023998,-0.001100,0.033169
659,-0.023518,-0.001078,0.032505
660,-0.028874,-0.001339,0.039909
661,-0.028158,-0.001305,0.038918
662,-0.027477,-0.001272,0.037976
663,-0.026829,-0.001242,0.037079
664,-0.026213,-0.001212,0.036226
665,-0.025626,-0.001184,0.035415
666,-0.025069,-0.001158,0.034644
667,-0.024538,-0.001132,0.033910
668,-0.024033,-0.001108,0.033212
669,-0.023553,-0.001085,0.032548
670,-0.028913,-0.001339,0.039942
671,-0.028196,-0.001305,0.038952
672,-0.027514,-0.001272,0.038009
673,-0.026866,-0.001241,0.037113
674,-0.026249,-0.001212,0.036260
675,-0.025662,-0.001184,0.035449
676,-0.025104,-0.001158,0.034678
677,-0.024573,-0.001133,0.033944
678,-0.024067,-0.001109,0.033246
679,-0.023587,-0.001086,0.032582
680,-0.028991,-0.001326,0.039963
681,-0.028272,-0.001292,0.038973
682,-0.027588,-0.001261,0.038031
683,-0.026937,-0.001231,0.037135
684,-0.026318,-0.001202,0.036283
685,-0.025729,-0.001175,0.035473
686,-0.025168,-0.001149,0.034702
687,-0.024636,-0.001124,0.033968
688,-0.024129,-0.001101,0.033271
689,-0.023647,-0.001078,0.032607
690,-0.028954,-0.001334,0.039998
691,-0.028238,-0.001301,0.039008
692,-0.027556,-0.001269,0.038066
693,-0.026908,-0.001239,0.037170
694,-0.026292,-0.001210,0.036318
695,-0.025705,-0.001182,0.035507
696,-0.025147,-0.001156,0.034736
697,-0.024616,-0.001131,0.034003
698,-0.024111,-0.001107,0.033305
699,-0.023631,-0.001085,0.032641
700,-0.029038,-0.001318,0.040014
701,-0.028319,-0.001285,0.039024
702,-0.027635,-0.001254,0.038083
703,-0.026984,-0.001225,0.037188
704,-0.026365,-0.001197,0.036336
705,-0.025776,-0.001170,0.035526
706,-0.025216,-0.001144,0.034756
707,-0.024683,-0.001120,0.034023
708,-0.024176,-0.001097,0.033325
709,-0.023694,-0.001075,0.032662
710,-0.028957,-0.001335,0.040053
711,-0.028243,-0.001302,0.039063
712,-0.027563,-0.001270,0.038121
713,-0.026916,-0.001240,0.037226
714,-0.026301,-0.001211,0.036373
715,-0.025717,-0.001184,0.035563
716,-0.025160,-0.001157,0.034792
717,-0.024631,-0.001133,0.034059
718,-0.024127,-0.001109,0.033361
719,-0.023648,-0.001087,0.032697
720,-0.028984,-0.001331,0.040069
721,-0.028269,-0.001298,0.039079
722,-0.027589,-0.001266,0.038138
723,-0.026942,-0.001236,0.037243
724,-0.026327,-0.001208,0.036391
725,-0.025742,-0.001181,0.035581
726,-0.025185,-0.001155,0.034810
727,-0.024655,-0.001130,0.034077
728,-0.024151,-0.001107,0.033380
729,-0.023672,-0.001085,0.032717
730,-0.028981,-0.001335,0.040094
731,-0.028267,-0.001301,0.039105
732,-0.027587,-0.001270,0.038163
733,-0.026941,-0.001240,0.037268
734,-0.026327,-0.001211,0.036417
