step,m_k0,m_k1,m_k2
219,0.019344,-0.000023,-0.023476
220,0.024936,-0.000038,-0.030234
221,0.024217,-0.000037,-0.029362
222,0.023534,-0.000036,-0.028534
223,0.022883,-0.000035,-0.027745
224,0.022265,-0.000034,-0.026996
225,0.021677,-0.000033,-0.026282
226,0.021117,-0.000032,-0.025604
227,0.020585,-0.000031,-0.024958
228,0.020078,-0.000030,-0.024345
229,0.019596,-0.000030,-0.023761
230,0.025119,-0.000023,-0.030522
231,0.024403,-0.000022,-0.029651
232,0.023721,-0.000022,-0.028821
233,0.023073,-0.000021,-0.028032
234,0.022456,-0.000021,-0.027282
235,0.021869,-0.000021,-0.026568
236,0.021311,-0.000020,-0.025889
237,0.020780,-0.000020,-0.025243
238,0.020275,-0.000020,-0.024629
239,0.019795,-0.000019,-0.024045
240,0.025349,-0.000029,-0.030778
241,0.024632,-0.000029,-0.029907
242,0.023950,-0.000028,-0.029078
243,0.023301,-0.000027,-0.028289
244,0.022683,-0.000027,-0.027539
245,0.022096,-0.000026,-0.026825
246,0.021537,-0.000025,-0.026146
247,0.021006,-0.000025,-0.025501
248,0.020500,-0.000024,-0.024887
249,0.020019,-0.000024,-0.024302
250,0.025537,-0.000022,-0.031031
251,0.024821,-0.000022,-0.030159
252,0.024139,-0.000021,-0.029330
253,0.023491,-0.000021,-0.028541
254,0.022874,-0.000021,-0.027791
255,0.022287,-0.000020,-0.027077
256,0.021729,-0.000020,-0.026398
257,0.021198,-0.000020,-0.025752
258,0.020693,-0.000019,-0.025138
259,0.020212,-0.000019,-0.024554
260,0.025729,-0.000023,-0.031267
261,0.025012,-0.000023,-0.030395
262,0.024331,-0.000022,-0.029566
263,0.023682,-0.000022,-0.028777
264,0.023065,-0.000021,-0.028027
265,0.022479,-0.000021,-0.027313
266,0.021920,-0.000021,-0.026634
267,0.021390,-0.000020,-0.025988
268,0.020885,-0.000020,-0.025374
269,0.020404,-0.000020,-0.024789
270,0.025911,-0.000023,-0.031492
271,0.025194,-0.000022,-0.030620
272,0.024512,-0.000022,-0.029791
273,0.023864,-0.000021,-0.029002
274,0.023247,-0.000021,-0.028252
275,0.022661,-0.000020,-0.027538
276,0.022103,-0.000020,-0.026859
277,0.021572,-0.000020,-0.026213
278,0.021067,-0.000019,-0.025599
279,0.020586,-0.000019,-0.025014
280,0.026101,-0.000029,-0.031699
281,0.025384,-0.000028,-0.030827
282,0.024702,-0.000027,-0.029998
283,0.024052,-0.000027,-0.029210
284,0.023435,-0.000026,-0.028460
285,0.022848,-0.000025,-0.027746
286,0.022289,-0.000025,-0.027067
287,0.021758,-0.000024,-0.026422
288,0.021252,-0.000024,-0.025807
289,0.020771,-0.000023,-0.025223
290,0.026257,-0.000025,-0.031903
291,0.025540,-0.000025,-0.031032
292,0.024858,-0.000024,-0.030203
293,0.024209,-0.000024,-0.029414
294,0.023592,-0.000023,-0.028664
295,0.023005,-0.000023,-0.027950
296,0.022447,-0.000022,-0.027271
297,0.021916,-0.000022,-0.026625
298,0.021411,-0.000021,-0.026011
299,0.020930,-0.000021,-0.025427
300,0.027437,-0.000390,-0.031586
301,0.026672,-0.000372,-0.030738
302,0.025945,-0.000356,-0.029932
303,0.025254,-0.000340,-0.029164
304,0.024596,-0.000325,-0.028434
305,0.023970,-0.000310,-0.027740
306,0.023375,-0.000297,-0.027080
307,0.022808,-0.000284,-0.026451
308,0.022270,-0.000271,-0.025854
309,0.021757,-0.000260,-0.025285
310,0.026646,-0.000019,-0.032220
311,0.025928,-0.000019,-0.031350
312,0.025244,-0.000020,-0.030522
313,0.024594,-0.000020,-0.029735
314,0.023975,-0.000020,-0.028986
315,0.023387,-0.000021,-0.028274
316,0.022827,-0.000021,-0.027596
317,0.022295,-0.000022,-0.026952
318,0.021789,-0.000022,-0.026339
319,0.021307,-0.000022,-0.025755
320,0.026753,-0.000020,-0.032431
321,0.026036,-0.000020,-0.031559
322,0.025354,-0.000020,-0.030730
323,0.024706,-0.000021,-0.029941
324,0.024088,-0.000021,-0.029190
325,0.023501,-0.000021,-0.028477
326,0.022943,-0.000022,-0.027798
327,0.022412,-0.000022,-0.027152
328,0.021907,-0.000022,-0.026538
329,0.021426,-0.000022,-0.025953
330,0.026874,-0.000023,-0.032614
331,0.026158,-0.000023,-0.031741
332,0.025476,-0.000023,-0.030911
333,0.024828,-0.000023,-0.030122
334,0.024211,-0.000024,-0.029371
335,0.023625,-0.000024,-0.028656
336,0.023067,-0.000024,-0.027977
337,0.022536,-0.000024,-0.027330
338,0.022031,-0.000024,-0.026715
339,0.021551,-0.000024,-0.026130
340,0.026990,-0.000025,-0.032777
341,0.026274,-0.000025,-0.031905
342,0.025593,-0.000025,-0.031074
343,0.024945,-0.000025,-0.030285
344,0.024329,-0.000025,-0.029533
345,0.023743,-0.000025,-0.028819
346,0.023185,-0.000025,-0.028139
347,0.022655,-0.000025,-0.027492
348,0.022150,-0.000025,-0.026877
349,0.021670,-0.000025,-0.026292
350,0.027150,-0.000043,-0.032909
351,0.026432,-0.000042,-0.032037
352,0.025749,-0.000041,-0.031208
353,0.025099,-0.000041,-0.030419
354,0.024481,-0.000040,-0.029668
355,0.023894,-0.000039,-0.028955
356,0.023335,-0.000038,-0.028275
357,0.022803,-0.000038,-0.027629
358,0.022297,-0.000037,-0.027015
359,0.021816,-0.000036,-0.026431
360,0.027242,-0.000033,-0.033058
361,0.026525,-0.000033,-0.032186
362,0.025843,-0.000032,-0.031356
363,0.025194,-0.000032,-0.030567
364,0.024577,-0.000031,-0.029816
365,0.023990,-0.000031,-0.029102
366,0.023432,-0.000030,-0.028423
367,0.022901,-0.000030,-0.027776
368,0.022396,-0.000030,-0.027162
369,0.021915,-0.000029,-0.026577
370,0.027356,-0.000036,-0.033187
371,0.026639,-0.000035,-0.032315
372,0.025957,-0.000035,-0.031486
373,0.025308,-0.000034,-0.030697
374,0.024691,-0.000033,-0.029946
375,0.024103,-0.000033,-0.029232
376,0.023545,-0.000032,-0.028553
377,0.023014,-0.000032,-0.027907
378,0.022508,-0.000031,-0.027293
379,0.022027,-0.000031,-0.026708
380,0.027482,-0.000045,-0.033306
381,0.026764,-0.000044,-0.032434
382,0.026080,-0.000043,-0.031606
383,0.025431,-0.000042,-0.030817
384,0.024812,-0.000041,-0.030067
385,0.024224,-0.000040,-0.029353
386,0.023665,-0.000039,-0.028675
387,0.023133,-0.000038,-0.028029
388,0.022627,-0.000038,-0.027415
389,0.022145,-0.000037,-0.026831
390,0.027552,-0.000032,-0.033437
391,0.026835,-0.000032,-0.032565
392,0.026153,-0.000031,-0.031735
393,0.025504,-0.000031,-0.030946
394,0.024887,-0.000030,-0.030196
395,0.024300,-0.000030,-0.029482
396,0.023742,-0.000030,-0.028803
397,0.023211,-0.000029,-0.028157
398,0.022705,-0.000029,-0.027543
399,0.022225,-0.000029,-0.026958
400,0.027666,-0.000041,-0.033543
401,0.026948,-0.000040,-0.032672
402,0.026266,-0.000039,-0.031843
403,0.025616,-0.000038,-0.031054
404,0.024998,-0.000038,-0.030304
405,0.024410,-0.000037,-0.029591
406,0.023851,-0.000036,-0.028912
407,0.023319,-0.000035,-0.028266
408,0.022813,-0.000035,-0.027652
409,0.022332,-0.000034,-0.027068
410,0.027751,-0.000040,-0.033654
411,0.027033,-0.000040,-0.032782
412,0.026350,-0.000039,-0.031953
413,0.025701,-0.000038,-0.031165
414,0.025083,-0.000037,-0.030415
415,0.024496,-0.000036,-0.029701
416,0.023937,-0.000036,-0.029022
417,0.023405,-0.000035,-0.028377
418,0.022899,-0.000034,-0.027763
419,0.022418,-0.000034,-0.027178
420,0.027832,-0.000038,-0.033757
421,0.027114,-0.000038,-0.032886
422,0.026432,-0.000037,-0.032057
423,0.025782,-0.000036,-0.031268
424,0.025165,-0.000035,-0.030518
425,0.024577,-0.000035,-0.029805
426,0.024018,-0.000034,-0.029126
427,0.023487,-0.000033,-0.028480
428,0.022981,-0.000033,-0.027866
429,0.022500,-0.000032,-0.027282
430,0.027896,-0.000032,-0.033861
431,0.027179,-0.000032,-0.032990
432,0.026497,-0.000031,-0.032160
433,0.025849,-0.000031,-0.031372
434,0.025231,-0.000030,-0.030621
435,0.024645,-0.000030,-0.029908
436,0.024086,-0.000029,-0.029229
437,0.023555,-0.000029,-0.028583
438,0.023050,-0.000029,-0.027969
439,0.022569,-0.000028,-0.027384
440,0.027964,-0.000029,-0.033960
441,0.027247,-0.000029,-0.033088
442,0.026566,-0.000029,-0.032259
443,0.025918,-0.000028,-0.031470
444,0.025301,-0.000028,-0.030719
445,0.024714,-0.000027,-0.030005
446,0.024156,-0.000027,-0.029326
447,0.023625,-0.000027,-0.028680
448,0.023120,-0.000026,-0.028066
449,0.022640,-0.000026,-0.027482
450,0.028052,-0.000036,-0.034042
451,0.027335,-0.000036,-0.033170
452,0.026652,-0.000035,-0.032341
453,0.026003,-0.000034,-0.031553
454,0.025386,-0.000033,-0.030803
455,0.024799,-0.000033,-0.030089
456,0.024240,-0.000032,-0.029410
457,0.023708,-0.000032,-0.028765
458,0.023203,-0.000031,-0.028150
459,0.022722,-0.000030,-0.027566
460,0.028109,-0.000032,-0.034133
461,0.027392,-0.000031,-0.033261
462,0.026711,-0.000031,-0.032432
463,0.026062,-0.000030,-0.031643
464,0.025445,-0.000030,-0.030892
465,0.024858,-0.000029,-0.030179
466,0.024300,-0.000029,-0.029500
467,0.023769,-0.000028,-0.028854
468,0.023264,-0.000028,-0.028239
469,0.022783,-0.000027,-0.027655
470,0.028175,-0.000031,-0.034212
471,0.027458,-0.000030,-0.033340
472,0.026776,-0.000030,-0.032511
473,0.026127,-0.000029,-0.031722
474,0.025510,-0.000029,-0.030972
475,0.024923,-0.000028,-0.030258
476,0.024365,-0.000028,-0.029579
477,0.023834,-0.000027,-0.028934
478,0.023329,-0.000027,-0.028319
479,0.022848,-0.000027,-0.027735
480,0.028230,-0.000029,-0.034290
481,0.027514,-0.000028,-0.033418
482,0.026832,-0.000028,-0.032589
483,0.026184,-0.000027,-0.031800
484,0.025567,-0.000027,-0.031050
485,0.024980,-0.000027,-0.030336
486,0.024422,-0.000026,-0.029657
487,0.023891,-0.000026,-0.029011
488,0.023386,-0.000025,-0.028397
489,0.022906,-0.000025,-0.027812
490,0.028288,-0.000028,-0.034363
491,0.027571,-0.000028,-0.033491
492,0.026890,-0.000028,-0.032662
493,0.026241,-0.000027,-0.031873
494,0.025625,-0.000027,-0.031123
495,0.025038,-0.000026,-0.030409
496,0.024480,-0.000026,-0.029730
497,0.023949,-0.000026,-0.029084
498,0.023444,-0.000025,-0.028470
499,0.022963,-0.000025,-0.027885
500,0.028349,-0.000030,-0.034430
501,0.027632,-0.000030,-0.033559
502,0.026950,-0.000029,-0.032729
503,0.026301,-0.000029,-0.031941
504,0.025684,-0.000028,-0.031190
505,0.025097,-0.000028,-0.030477
506,0.024539,-0.000027,-0.029798
507,0.024008,-0.000027,-0.029152
508,0.023503,-0.000026,-0.028538
509,0.023022,-0.000026,-0.027953
510,0.028396,-0.000028,-0.034498
511,0.027679,-0.000027,-0.033626
512,0.026998,-0.000027,-0.032797
513,0.026349,-0.000026,-0.032008
514,0.025732,-0.000026,-0.031257
515,0.025146,-0.000026,-0.030544
516,0.024587,-0.000025,-0.029865
517,0.024057,-0.000025,-0.029219
518,0.023552,-0.000025,-0.028605
519,0.023071,-0.000024,-0.028020
520,0.028457,-0.000032,-0.034557
521,0.027739,-0.000031,-0.033685
522,0.027057,-0.000031,-0.032856
523,0.026408,-0.000030,-0.032067
524,0.025791,-0.000029,-0.031317
525,0.025204,-0.000029,-0.030604
526,0.024645,-0.000028,-0.029925
527,0.024114,-0.000028,-0.029279
528,0.023609,-0.000027,-0.028665
529,0.023128,-0.000027,-0.028081
530,0.028493,-0.000027,-0.034620
531,0.027777,-0.000027,-0.033748
532,0.027095,-0.000026,-0.032919
533,0.026446,-0.000026,-0.032130
534,0.025830,-0.000026,-0.031380
535,0.025243,-0.000025,-0.030666
536,0.024685,-0.000025,-0.029987
537,0.024154,-0.000024,-0.029341
538,0.023649,-0.000024,-0.028727
539,0.023169,-0.000024,-0.028142
540,0.028549,-0.000032,-0.034673
541,0.027832,-0.000031,-0.033801
542,0.027150,-0.000030,-0.032972
543,0.026501,-0.000030,-0.032184
544,0.025884,-0.000029,-0.031433
545,0.025296,-0.000028,-0.030720
546,0.024738,-0.000028,-0.030041
547,0.024207,-0.000027,-0.029395
548,0.023701,-0.000027,-0.028781
549,0.023221,-0.000026,-0.028197
550,0.028581,-0.000027,-0.034730
551,0.027864,-0.000027,-0.033858
552,0.027183,-0.000026,-0.033029
553,0.026534,-0.000026,-0.032240
554,0.025918,-0.000025,-0.031490
555,0.025331,-0.000025,-0.030776
556,0.024773,-0.000024,-0.030097
557,0.024242,-0.000024,-0.029451
558,0.023737,-0.000024,-0.028837
559,0.023256,-0.000023,-0.028253
560,0.028627,-0.000029,-0.034780
561,0.027910,-0.000029,-0.033908
562,0.027228,-0.000028,-0.033079
563,0.026579,-0.000027,-0.032290
564,0.025962,-0.000027,-0.031540
565,0.025375,-0.000026,-0.030826
566,0.024817,-0.000026,-0.030147
567,0.024286,-0.000025,-0.029501
568,0.023781,-0.000025,-0.028887
569,0.023300,-0.000025,-0.028303
570,0.028660,-0.000027,-0.034829
571,0.027943,-0.000026,-0.033958
572,0.027262,-0.000026,-0.033128
573,0.026613,-0.000025,-0.032339
574,0.025997,-0.000025,-0.031589
575,0.025410,-0.000024,-0.030875
576,0.024852,-0.000024,-0.030196
577,0.024321,-0.000024,-0.029551
578,0.023816,-0.000023,-0.028936
579,0.023335,-0.000023,-0.028352
580,0.028696,-0.000026,-0.034875
581,0.027980,-0.000026,-0.034003
582,0.027298,-0.000025,-0.033174
583,0.026650,-0.000025,-0.032385
584,0.026033,-0.000024,-0.031635
585,0.025446,-0.000024,-0.030921
586,0.024888,-0.000023,-0.030242
587,0.024357,-0.000023,-0.029596
588,0.023852,-0.000023,-0.028982
589,0.023372,-0.000022,-0.028398
590,0.028747,-0.000033,-0.034914
591,0.028030,-0.000032,-0.034042
592,0.027347,-0.000031,-0.033213
593,0.026698,-0.000031,-0.032425
594,0.026081,-0.000030,-0.031675
595,0.025493,-0.000029,-0.030961
596,0.024935,-0.000029,-0.030282
597,0.024403,-0.000028,-0.029637
598,0.023898,-0.000027,-0.029023
599,0.023417,-0.000027,-0.028438
600,0.030108,-0.000501,-0.034271
601,0.029329,-0.000479,-0.033431
602,0.028587,-0.000457,-0.032632
603,0.027883,-0.000437,-0.031872
604,0.027212,-0.000417,-0.031149
605,0.026574,-0.000399,-0.030462
606,0.025968,-0.000381,-0.029808
607,0.025390,-0.000365,-0.029186
608,0.024842,-0.000349,-0.028594
609,0.024319,-0.000334,-0.028031
610,0.028905,-0.000021,-0.034924
611,0.028186,-0.000022,-0.034054
612,0.027502,-0.000023,-0.033227
613,0.026852,-0.000023,-0.032440
614,0.026233,-0.000024,-0.031692
615,0.025645,-0.000025,-0.030980
616,0.025085,-0.000025,-0.030302
617,0.024552,-0.000026,-0.029658
618,0.024045,-0.000026,-0.029045
619,0.023564,-0.000027,-0.028462
620,0.028892,-0.000025,-0.035009
621,0.028175,-0.000026,-0.034137
622,0.027493,-0.000026,-0.033307
623,0.026844,-0.000027,-0.032518
624,0.026227,-0.000027,-0.031768
625,0.025640,-0.000027,-0.031054
626,0.025082,-0.000028,-0.030375
627,0.024551,-0.000028,-0.029729
628,0.024045,-0.000028,-0.029115
629,0.023565,-0.000028,-0.028530
630,0.028912,-0.000025,-0.035055
631,0.028195,-0.000026,-0.034182
632,0.027513,-0.000026,-0.033353
633,0.026865,-0.000026,-0.032563
634,0.026248,-0.000026,-0.031812
635,0.025661,-0.000027,-0.031098
636,0.025103,-0.000027,-0.030419
637,0.024572,-0.000027,-0.029773
638,0.024067,-0.000027,-0.029158
639,0.023587,-0.000027,-0.028573
640,0.028933,-0.000019,-0.035093
641,0.028216,-0.000020,-0.034221
642,0.027535,-0.000020,-0.033391
643,0.026886,-0.000021,-0.032602
644,0.026270,-0.000021,-0.031851
645,0.025683,-0.000021,-0.031136
646,0.025125,-0.000022,-0.030457
647,0.024594,-0.000022,-0.029811
648,0.024089,-0.000022,-0.029196
649,0.023609,-0.000023,-0.028611
650,0.029022,-0.000040,-0.035100
651,0.028302,-0.000039,-0.034229
652,0.027618,-0.000038,-0.033401
653,0.026966,-0.000038,-0.032612
654,0.026347,-0.000038,-0.031862
655,0.025758,-0.000037,-0.031149
656,0.025197,-0.000037,-0.030471
657,0.024664,-0.000036,-0.029825
658,0.024157,-0.000036,-0.029211
659,0.023675,-0.000036,-0.028627
660,0.029021,-0.000025,-0.035140
661,0.028303,-0.000025,-0.034268
662,0.027620,-0.000025,-0.033439
663,0.026969,-0.000025,-0.032651
664,0.026351,-0.000025,-0.031900
665,0.025763,-0.000026,-0.031187
666,0.025203,-0.000026,-0.030508
667,0.024671,-0.000026,-0.029862
668,0.024165,-0.000026,-0.029248
669,0.023683,-0.000026,-0.028664
670,0.029030,-0.000017,-0.035178
671,0.028312,-0.000017,-0.034306
672,0.027629,-0.000017,-0.033477
673,0.026979,-0.000018,-0.032688
674,0.026362,-0.000018,-0.031937
675,0.025774,-0.000019,-0.031223
676,0.025215,-0.000019,-0.030544
677,0.024683,-0.000019,-0.029898
678,0.024177,-0.000019,-0.029284
679,0.023696,-0.000020,-0.028699
680,0.029039,-0.000003,-0.035212
681,0.028321,-0.000004,-0.034340
682,0.027639,-0.000005,-0.033510
683,0.026990,-0.000006,-0.032721
684,0.026373,-0.000007,-0.031971
685,0.025785,-0.000007,-0.031256
686,0.025227,-0.000008,-0.030577
687,0.024695,-0.000009,-0.029931
688,0.024190,-0.000010,-0.029316
689,0.023709,-0.000010,-0.028732
690,0.029087,-0.000009,-0.035228
691,0.028368,-0.000010,-0.034357
692,0.027685,-0.000011,-0.033528
693,0.027034,-0.000011,-0.032739
694,0.026416,-0.000012,-0.031989
695,0.025827,-0.000012,-0.031275
696,0.025268,-0.000012,-0.030596
697,0.024735,-0.000013,-0.029950
698,0.024229,-0.000013,-0.029336
699,0.023747,-0.000014,-0.028752
700,0.029116,-0.000010,-0.035246
701,0.028397,-0.000010,-0.034375
702,0.027712,-0.000011,-0.033546
703,0.027062,-0.000011,-0.032758
704,0.026443,-0.000012,-0.032008
705,0.025854,-0.000012,-0.031295
706,0.025294,-0.000013,-0.030616
707,0.024761,-0.000013,-0.029971
708,0.024255,-0.000013,-0.029357
709,0.023772,-0.000014,-0.028773
710,0.029147,-0.000014,-0.035267
711,0.028427,-0.000014,-0.034396
712,0.027743,-0.000014,-0.033567
713,0.027091,-0.000014,-0.032779
714,0.026472,-0.000015,-0.032029
715,0.025883,-0.000015,-0.031316
716,0.025322,-0.000015,-0.030637
717,0.024789,-0.000015,-0.029992
718,0.024282,-0.000015,-0.029378
719,0.023799,-0.000015,-0.028794
720,0.029155,-0.000004,-0.035292
721,0.028435,-0.000004,-0.034421
722,0.027751,-0.000005,-0.033592
723,0.027101,-0.000006,-0.032804
724,0.026482,-0.000006,-0.032054
725,0.025893,-0.000007,-0.031341
726,0.025333,-0.000007,-0.030662
727,0.024800,-0.000008,-0.030017
728,0.024293,-0.000008,-0.029403
729,0.023811,-0.000009,-0.028819
730,0.029147,0.000011,-0.035326
731,0.028429,0.000010,-0.034454
732,0.027746,0.000009,-0.033625
733,0.027096,0.000007,-0.032836
734,0.026478,0.000006,-0.032086
