gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
0,0.022671,0.022671,0.027666,38.0
1,0.022993,0.022671,0.025412,68.4
2,0.021915,0.021915,0.024984,98.4
3,0.022790,0.021915,0.025144,128.4
4,0.022266,0.021915,0.024915,158.4
5,0.022853,0.021915,0.024867,188.4
6,0.022490,0.021915,0.025580,218.4
7,0.022634,0.021915,0.024682,248.4
8,0.021411,0.021411,0.024665,278.4
9,0.022251,0.021411,0.024583,308.4
10,0.022796,0.021411,0.024813,338.4
11,0.021381,0.021381,0.024552,368.4
12,0.021452,0.021381,0.024651,398.4
13,0.022302,0.021381,0.024362,428.3
14,0.022526,0.021381,0.024522,458.3
15,0.022022,0.021381,0.024780,488.3
16,0.022679,0.021381,0.024629,518.3
17,0.022218,0.021381,0.024762,548.3
18,0.022658,0.021381,0.024753,578.3
19,0.021994,0.021381,0.025396,608.3
20,0.022938,0.021381,0.024710,638.3
21,0.021967,0.021381,0.024756,668.2
22,0.022979,0.021381,0.024779,698.2
23,0.022642,0.021381,0.024670,728.2
24,0.022744,0.021381,0.024817,758.2
25,0.022105,0.021381,0.025232,788.2
26,0.022890,0.021381,0.024820,818.2
27,0.022464,0.021381,0.024507,848.2
28,0.021349,0.021349,0.024427,878.2
29,0.022837,0.021349,0.024772,908.2
30,0.022194,0.021349,0.024620,938.2
31,0.022595,0.021349,0.024530,968.2
32,0.022225,0.021349,0.024494,998.1
33,0.022205,0.021349,0.024598,1028.1
34,0.021598,0.021349,0.024837,1058.1
35,0.021733,0.021349,0.024741,1088.1
36,0.020686,0.020686,0.024569,1118.1
37,0.021957,0.020686,0.024608,1148.1
38,0.021245,0.020686,0.024579,1178.1
39,0.022059,0.020686,0.024290,1208.1
40,0.021954,0.020686,0.024640,1238.0
41,0.022972,0.020686,0.024747,1268.0
42,0.023119,0.020686,0.024743,1298.0
43,0.022290,0.020686,0.024638,1328.0
44,0.021957,0.020686,0.024895,1358.0
45,0.022112,0.020686,0.024668,1388.0
46,0.021949,0.020686,0.024822,1418.0
47,0.022233,0.020686,0.024579,1448.0
48,0.021579,0.020686,0.024906,1478.0
49,0.021883,0.020686,0.025797,1508.0
50,0.022376,0.020686,0.024785,1537.9
51,0.022224,0.020686,0.024580,1567.9
52,0.022160,0.020686,0.024678,1597.9
53,0.021252,0.020686,0.024406,1627.9
54,0.021973,0.020686,0.026628,1657.9
55,0.022548,0.020686,0.024924,1687.9
56,0.021117,0.020686,0.024609,1717.9
57,0.022322,0.020686,0.024676,1747.9
58,0.021959,0.020686,0.024817,1777.8
59,0.021901,0.020686,0.024590,1807.8
60,0.022183,0.020686,0.024824,1837.8
61,0.022827,0.020686,0.024560,1867.8
62,0.022548,0.020686,0.024669,1897.8
63,0.021634,0.020686,0.024841,1927.8
64,0.022004,0.020686,0.024660,1957.8
65,0.021502,0.020686,0.024811,1987.8
66,0.021823,0.020686,0.024843,2017.8
67,0.023007,0.020686,0.024945,2047.8
68,0.022294,0.020686,0.024695,2077.7
69,0.022841,0.020686,0.025035,2107.7
70,0.022602,0.020686,0.025442,2137.7
71,0.022391,0.020686,0.024674,2167.7
72,0.022286,0.020686,0.024769,2197.7
73,0.021844,0.020686,0.024698,2227.7
74,0.021894,0.020686,0.025089,2257.7
75,0.021327,0.020686,0.024928,2287.7
76,0.022570,0.020686,0.024450,2317.6
77,0.022571,0.020686,0.024751,2347.6
78,0.022924,0.020686,0.027028,2377.6
79,0.022251,0.020686,0.024667,2407.6
80,0.021950,0.020686,0.024856,2437.6
81,0.022790,0.020686,0.024889,2467.6
82,0.022883,0.020686,0.024862,2497.6
83,0.021614,0.020686,0.024894,2527.6
84,0.021227,0.020686,0.024740,2557.6
85,0.022854,0.020686,0.025180,2587.6
86,0.022080,0.020686,0.025022,2617.5
87,0.019857,0.019857,0.025192,2647.5
88,0.022307,0.019857,0.024720,2677.5
89,0.022588,0.019857,0.024666,2707.5
90,0.021871,0.019857,0.024559,2737.5
91,0.022511,0.019857,0.024624,2767.5
92,0.022792,0.019857,0.024629,2797.5
93,0.022811,0.019857,0.024828,2827.5
94,0.022286,0.019857,0.024906,2857.4
95,0.022161,0.019857,0.024916,2887.4
96,0.022003,0.019857,0.024531,2917.4
97,0.022371,0.019857,0.024983,2947.4
98,0.021081,0.019857,0.024882,2977.4
99,0.021754,0.019857,0.024782,3007.4
100,0.022240,0.019857,0.024731,3037.4
101,0.021092,0.019857,0.024582,3067.4
102,0.021524,0.019857,0.024777,3097.4
103,0.022416,0.019857,0.024725,3127.4
104,0.022444,0.019857,0.024660,3157.4
105,0.021920,0.019857,0.024592,3187.4
