step,m_k0,m_k1,m_k2
773,0.045610,0.004877,-0.019887
774,0.044571,0.004767,-0.019435
775,0.043583,0.004662,-0.019004
776,0.042644,0.004562,-0.018595
777,0.041750,0.004467,-0.018205
778,0.040899,0.004377,-0.017834
779,0.040090,0.004291,-0.017482
780,0.049079,0.005242,-0.021398
781,0.047872,0.005114,-0.020872
782,0.046724,0.004992,-0.020372
783,0.045632,0.004876,-0.019896
784,0.044593,0.004766,-0.019443
785,0.043605,0.004661,-0.019013
786,0.042666,0.004561,-0.018603
787,0.041772,0.004466,-0.018214
788,0.040921,0.004376,-0.017843
789,0.040112,0.004290,-0.017490
790,0.049099,0.005240,-0.021406
791,0.047893,0.005112,-0.020880
792,0.046745,0.004990,-0.020380
793,0.045653,0.004875,-0.019904
794,0.044614,0.004764,-0.019451
795,0.043626,0.004660,-0.019021
796,0.042686,0.004560,-0.018611
797,0.041792,0.004465,-0.018222
798,0.040942,0.004375,-0.017851
799,0.040133,0.004289,-0.017499
800,0.049119,0.005239,-0.021414
801,0.047912,0.005111,-0.020888
802,0.046765,0.004989,-0.020388
803,0.045673,0.004874,-0.019912
804,0.044634,0.004764,-0.019459
805,0.043646,0.004659,-0.019029
806,0.042706,0.004559,-0.018619
807,0.041812,0.004464,-0.018229
808,0.040962,0.004374,-0.017859
809,0.040153,0.004288,-0.017506
810,0.049135,0.005237,-0.021421
811,0.047929,0.005109,-0.020895
812,0.046781,0.004987,-0.020394
813,0.045689,0.004872,-0.019919
814,0.044650,0.004762,-0.019466
815,0.043662,0.004657,-0.019036
816,0.042723,0.004557,-0.018626
817,0.041829,0.004463,-0.018236
818,0.040978,0.004373,-0.017866
819,0.040169,0.004287,-0.017513
820,0.049150,0.005237,-0.021428
821,0.047943,0.005110,-0.020902
822,0.046796,0.004988,-0.020402
823,0.045704,0.004872,-0.019926
824,0.044666,0.004762,-0.019473
825,0.043678,0.004658,-0.019043
826,0.042738,0.004558,-0.018633
827,0.041844,0.004463,-0.018244
828,0.040994,0.004373,-0.017873
829,0.040185,0.004288,-0.017520
830,0.049166,0.005241,-0.021434
831,0.047960,0.005113,-0.020909
832,0.046812,0.004991,-0.020408
833,0.045720,0.004875,-0.019933
834,0.044682,0.004765,-0.019480
835,0.043694,0.004660,-0.019050
836,0.042754,0.004560,-0.018640
837,0.041860,0.004466,-0.018250
838,0.041010,0.004376,-0.017880
839,0.040201,0.004290,-0.017527
840,0.049181,0.005238,-0.021441
841,0.047975,0.005110,-0.020915
842,0.046827,0.004989,-0.020415
843,0.045735,0.004873,-0.019939
844,0.044697,0.004763,-0.019486
845,0.043709,0.004658,-0.019056
846,0.042770,0.004559,-0.018646
847,0.041876,0.004464,-0.018257
848,0.041025,0.004374,-0.017886
849,0.040217,0.004288,-0.017534
850,0.049195,0.005233,-0.021445
851,0.047989,0.005105,-0.020919
852,0.046841,0.004984,-0.020419
853,0.045750,0.004868,-0.019944
854,0.044711,0.004759,-0.019491
855,0.043723,0.004654,-0.019061
856,0.042784,0.004555,-0.018651
857,0.041890,0.004460,-0.018262
858,0.041040,0.004370,-0.017891
859,0.040231,0.004285,-0.017539
860,0.049219,0.005234,-0.021456
861,0.048012,0.005107,-0.020930
862,0.046864,0.004985,-0.020429
863,0.045772,0.004870,-0.019953
864,0.044733,0.004760,-0.019501
865,0.043745,0.004655,-0.019070
866,0.042805,0.004556,-0.018660
867,0.041911,0.004461,-0.018271
868,0.041060,0.004371,-0.017900
869,0.040251,0.004286,-0.017548
870,0.049223,0.005231,-0.021457
871,0.048016,0.005104,-0.020931
872,0.046869,0.004982,-0.020431
873,0.045777,0.004867,-0.019955
874,0.044739,0.004757,-0.019503
875,0.043751,0.004653,-0.019072
876,0.042811,0.004554,-0.018663
877,0.041917,0.004459,-0.018273
878,0.041067,0.004369,-0.017903
879,0.040258,0.004284,-0.017550
880,0.049235,0.005230,-0.021462
881,0.048029,0.005103,-0.020936
882,0.046881,0.004982,-0.020436
883,0.045790,0.004866,-0.019960
884,0.044751,0.004757,-0.019508
885,0.043763,0.004652,-0.019077
886,0.042824,0.004553,-0.018668
887,0.041930,0.004459,-0.018278
888,0.041080,0.004369,-0.017908
889,0.040271,0.004283,-0.017555
890,0.049244,0.005227,-0.021465
891,0.048038,0.005100,-0.020940
892,0.046890,0.004979,-0.020440
893,0.045799,0.004864,-0.019964
894,0.044761,0.004754,-0.019511
895,0.043773,0.004650,-0.019081
896,0.042833,0.004551,-0.018672
897,0.041940,0.004456,-0.018282
898,0.041090,0.004367,-0.017912
899,0.040281,0.004281,-0.017559
900,0.051135,0.005709,-0.022239
901,0.049842,0.005560,-0.021678
902,0.048611,0.005417,-0.021144
903,0.047441,0.005282,-0.020636
904,0.046327,0.005153,-0.020153
905,0.045268,0.005030,-0.019693
906,0.044261,0.004914,-0.019256
907,0.043302,0.004803,-0.018840
908,0.042391,0.004697,-0.018444
909,0.041523,0.004597,-0.018068
910,0.049469,0.005301,-0.021540
911,0.048257,0.005172,-0.021013
912,0.047104,0.005048,-0.020511
913,0.046008,0.004931,-0.020034
914,0.044965,0.004819,-0.019581
915,0.043973,0.004713,-0.019149
916,0.043029,0.004612,-0.018739
917,0.042131,0.004515,-0.018348
918,0.041277,0.004424,-0.017977
919,0.040465,0.004337,-0.017623
920,0.049418,0.005213,-0.021517
921,0.048209,0.005088,-0.020991
922,0.047059,0.004968,-0.020491
923,0.045965,0.004855,-0.020015
924,0.044925,0.004746,-0.019562
925,0.043935,0.004644,-0.019132
926,0.042994,0.004546,-0.018722
927,0.042098,0.004453,-0.018333
928,0.041246,0.004364,-0.017962
929,0.040436,0.004280,-0.017609
930,0.049397,0.005158,-0.021502
931,0.048190,0.005034,-0.020977
932,0.047041,0.004917,-0.020477
933,0.045948,0.004806,-0.020002
934,0.044909,0.004700,-0.019550
935,0.043920,0.004599,-0.019120
936,0.042980,0.004503,-0.018711
937,0.042085,0.004412,-0.018322
938,0.041234,0.004325,-0.017952
939,0.040425,0.004242,-0.017600
940,0.049399,0.005148,-0.021501
941,0.048192,0.005025,-0.020976
942,0.047043,0.004908,-0.020477
943,0.045951,0.004797,-0.020002
944,0.044912,0.004691,-0.019550
945,0.043923,0.004590,-0.019120
946,0.042983,0.004495,-0.018712
947,0.042088,0.004403,-0.018323
948,0.041238,0.004317,-0.017953
949,0.040428,0.004234,-0.017601
950,0.049457,0.005156,-0.021525
951,0.048247,0.005033,-0.020999
952,0.047096,0.004915,-0.020499
953,0.046002,0.004803,-0.020023
954,0.044960,0.004697,-0.019570
955,0.043970,0.004596,-0.019139
956,0.043028,0.004499,-0.018730
957,0.042131,0.004408,-0.018340
958,0.041279,0.004321,-0.017969
959,0.040468,0.004238,-0.017617
960,0.049415,0.005140,-0.021506
961,0.048207,0.005017,-0.020981
962,0.047059,0.004900,-0.020482
963,0.045966,0.004789,-0.020006
964,0.044927,0.004683,-0.019555
965,0.043938,0.004582,-0.019125
966,0.042998,0.004486,-0.018716
967,0.042103,0.004395,-0.018327
968,0.041252,0.004308,-0.017957
969,0.040443,0.004226,-0.017605
970,0.049428,0.005136,-0.021511
971,0.048220,0.005013,-0.020986
972,0.047071,0.004896,-0.020487
973,0.045978,0.004785,-0.020011
974,0.044939,0.004679,-0.019559
975,0.043950,0.004578,-0.019129
976,0.043009,0.004482,-0.018720
977,0.042114,0.004391,-0.018331
978,0.041263,0.004304,-0.017961
979,0.040454,0.004222,-0.017609
980,0.049425,0.005128,-0.021508
981,0.048217,0.005005,-0.020983
982,0.047069,0.004889,-0.020484
983,0.045976,0.004777,-0.020009
984,0.044937,0.004671,-0.019557
985,0.043948,0.004571,-0.019127
986,0.043008,0.004475,-0.018718
987,0.042114,0.004384,-0.018329
988,0.041263,0.004297,-0.017959
989,0.040453,0.004215,-0.017607
990,0.049452,0.005128,-0.021518
991,0.048244,0.005005,-0.020993
992,0.047094,0.004888,-0.020493
993,0.046001,0.004776,-0.020018
994,0.044960,0.004670,-0.019565
995,0.043971,0.004570,-0.019135
996,0.043030,0.004474,-0.018726
997,0.042134,0.004383,-0.018337
998,0.041283,0.004296,-0.017967
999,0.040473,0.004213,-0.017614
1000,0.049436,0.005116,-0.021510
1001,0.048229,0.004993,-0.020985
1002,0.047080,0.004876,-0.020485
1003,0.045988,0.004765,-0.020010
1004,0.044948,0.004659,-0.019559
1005,0.043960,0.004559,-0.019129
1006,0.043019,0.004463,-0.018720
1007,0.042125,0.004372,-0.018331
1008,0.041274,0.004286,-0.017961
1009,0.040464,0.004204,-0.017609
1010,0.049506,0.005130,-0.021540
1011,0.048296,0.005007,-0.021014
1012,0.047144,0.004889,-0.020513
1013,0.046049,0.004777,-0.020037
1014,0.045007,0.004671,-0.019584
1015,0.044016,0.004570,-0.019153
1016,0.043073,0.004473,-0.018743
1017,0.042176,0.004382,-0.018353
1018,0.041323,0.004295,-0.017982
1019,0.040511,0.004212,-0.017629
1020,0.049472,0.005124,-0.021525
1021,0.048264,0.005001,-0.021000
1022,0.047114,0.004883,-0.020500
1023,0.046020,0.004772,-0.020024
1024,0.044980,0.004665,-0.019572
1025,0.043990,0.004564,-0.019142
1026,0.043049,0.004468,-0.018732
1027,0.042154,0.004377,-0.018343
1028,0.041302,0.004290,-0.017973
1029,0.040492,0.004207,-0.017620
1030,0.049536,0.005137,-0.021553
1031,0.048324,0.005012,-0.021026
1032,0.047172,0.004894,-0.020525
1033,0.046076,0.004782,-0.020048
1034,0.045033,0.004675,-0.019595
1035,0.044041,0.004573,-0.019164
1036,0.043098,0.004477,-0.018753
1037,0.042200,0.004385,-0.018363
1038,0.041347,0.004297,-0.017992
1039,0.040535,0.004214,-0.017639
1040,0.049500,0.005135,-0.021536
1041,0.048291,0.005011,-0.021011
1042,0.047141,0.004893,-0.020510
1043,0.046046,0.004780,-0.020035
1044,0.045005,0.004673,-0.019582
1045,0.044015,0.004572,-0.019151
1046,0.043073,0.004475,-0.018742
1047,0.042177,0.004383,-0.018352
1048,0.041325,0.004295,-0.017982
1049,0.040514,0.004212,-0.017629
1050,0.050417,0.005372,-0.021921
1051,0.049165,0.005236,-0.021377
1052,0.047974,0.005108,-0.020860
1053,0.046842,0.004985,-0.020368
1054,0.045764,0.004869,-0.019900
1055,0.044739,0.004758,-0.019455
1056,0.043765,0.004653,-0.019032
1057,0.042837,0.004552,-0.018629
1058,0.041955,0.004457,-0.018246
1059,0.041116,0.004366,-0.017881
1060,0.049559,0.005171,-0.021559
1061,0.048350,0.005045,-0.021033
1062,0.047199,0.004926,-0.020533
1063,0.046104,0.004812,-0.020057
1064,0.045063,0.004704,-0.019604
1065,0.044072,0.004601,-0.019174
1066,0.043130,0.004503,-0.018764
1067,0.042234,0.004410,-0.018374
1068,0.041381,0.004322,-0.018004
1069,0.040570,0.004238,-0.017651
1070,0.049542,0.005146,-0.021551
1071,0.048333,0.005022,-0.021025
1072,0.047183,0.004903,-0.020525
1073,0.046089,0.004791,-0.020050
1074,0.045049,0.004683,-0.019597
1075,0.044059,0.004581,-0.019167
1076,0.043117,0.004485,-0.018758
1077,0.042222,0.004392,-0.018368
1078,0.041370,0.004305,-0.017998
1079,0.040560,0.004221,-0.017646
1080,0.049532,0.005129,-0.021546
1081,0.048323,0.005006,-0.021020
1082,0.047174,0.004888,-0.020521
1083,0.046081,0.004776,-0.020045
1084,0.045041,0.004669,-0.019593
1085,0.044051,0.004568,-0.019163
1086,0.043110,0.004472,-0.018754
1087,0.042215,0.004380,-0.018365
1088,0.041364,0.004293,-0.017994
1089,0.040554,0.004210,-0.017642
1090,0.049530,0.005116,-0.021543
1091,0.048322,0.004992,-0.021018
1092,0.047173,0.004875,-0.020518
1093,0.046080,0.004764,-0.020043
1094,0.045040,0.004658,-0.019591
1095,0.044050,0.004557,-0.019161
1096,0.043109,0.004461,-0.018752
1097,0.042214,0.004369,-0.018363
1098,0.041363,0.004282,-0.017993
1099,0.040553,0.004200,-0.017641
1100,0.049531,0.005105,-0.021542
1101,0.048323,0.004982,-0.021016
1102,0.047173,0.004865,-0.020517
1103,0.046080,0.004754,-0.020042
1104,0.045040,0.004648,-0.019590
1105,0.044051,0.004547,-0.019160
1106,0.043110,0.004452,-0.018751
1107,0.042215,0.004361,-0.018362
1108,0.041363,0.004274,-0.017992
1109,0.040554,0.004192,-0.017640
1110,0.049577,0.005107,-0.021560
1111,0.048367,0.004984,-0.021033
1112,0.047216,0.004866,-0.020533
1113,0.046120,0.004755,-0.020057
1114,0.045079,0.004649,-0.019604
1115,0.044088,0.004548,-0.019174
1116,0.043145,0.004452,-0.018764
1117,0.042249,0.004361,-0.018374
1118,0.041396,0.004274,-0.018004
1119,0.040584,0.004192,-0.017651
1120,0.049540,0.005082,-0.021540
1121,0.048331,0.004960,-0.021015
1122,0.047182,0.004844,-0.020515
1123,0.046088,0.004733,-0.020040
1124,0.045048,0.004628,-0.019588
1125,0.044059,0.004528,-0.019158
1126,0.043118,0.004433,-0.018749
1127,0.042222,0.004343,-0.018360
1128,0.041371,0.004257,-0.017990
1129,0.040561,0.004175,-0.017638
1130,0.049540,0.005065,-0.021537
1131,0.048332,0.004944,-0.021012
1132,0.047183,0.004828,-0.020513
1133,0.046089,0.004718,-0.020038
1134,0.045049,0.004614,-0.019586
1135,0.044060,0.004514,-0.019156
1136,0.043118,0.004420,-0.018747
1137,0.042223,0.004329,-0.018358
1138,0.041372,0.004244,-0.017988
1139,0.040561,0.004162,-0.017637
1140,0.049550,0.005064,-0.021539
1141,0.048341,0.004942,-0.021014
1142,0.047191,0.004826,-0.020515
1143,0.046097,0.004716,-0.020040
1144,0.045057,0.004612,-0.019588
1145,0.044067,0.004512,-0.019158
1146,0.043126,0.004417,-0.018749
1147,0.042230,0.004327,-0.018360
1148,0.041378,0.004241,-0.017990
1149,0.040568,0.004160,-0.017638
1150,0.049540,0.005043,-0.021533
1151,0.048332,0.004922,-0.021008
1152,0.047183,0.004807,-0.020509
1153,0.046089,0.004698,-0.020034
1154,0.045049,0.004594,-0.019583
1155,0.044060,0.004495,-0.019153
1156,0.043119,0.004401,-0.018744
1157,0.042224,0.004311,-0.018355
1158,0.041372,0.004226,-0.017986
1159,0.040562,0.004145,-0.017634
1160,0.049538,0.005029,-0.021530
1161,0.048330,0.004909,-0.021005
1162,0.047180,0.004794,-0.020506
1163,0.046087,0.004685,-0.020031
1164,0.045047,0.004582,-0.019580
1165,0.044058,0.004483,-0.019150
1166,0.043117,0.004389,-0.018741
1167,0.042222,0.004300,-0.018353
1168,0.041370,0.004215,-0.017983
1169,0.040561,0.004135,-0.017631
1170,0.049539,0.005025,-0.021529
1171,0.048331,0.004904,-0.021004
1172,0.047182,0.004790,-0.020505
1173,0.046089,0.004681,-0.020031
1174,0.045049,0.004577,-0.019579
1175,0.044059,0.004479,-0.019149
1176,0.043118,0.004385,-0.018741
1177,0.042223,0.004296,-0.018352
1178,0.041372,0.004211,-0.017982
1179,0.040562,0.004130,-0.017631
1180,0.049541,0.005016,-0.021527
1181,0.048332,0.004896,-0.021003
1182,0.047183,0.004781,-0.020504
1183,0.046090,0.004673,-0.020029
1184,0.045050,0.004569,-0.019577
1185,0.044060,0.004471,-0.019148
1186,0.043119,0.004377,-0.018739
1187,0.042224,0.004288,-0.018351
1188,0.041373,0.004203,-0.017981
1189,0.040563,0.004123,-0.017629
1190,0.049560,0.005009,-0.021534
1191,0.048350,0.004889,-0.021009
1192,0.047200,0.004775,-0.020510
1193,0.046106,0.004666,-0.020035
1194,0.045065,0.004563,-0.019583
1195,0.044075,0.004464,-0.019153
1196,0.043134,0.004371,-0.018744
1197,0.042238,0.004282,-0.018356
1198,0.041386,0.004197,-0.017986
1199,0.040575,0.004117,-0.017634
1200,0.050042,0.005153,-0.021743
1201,0.048810,0.005026,-0.021208
1202,0.047639,0.004906,-0.020699
1203,0.046524,0.004791,-0.020216
1204,0.045464,0.004681,-0.019755
1205,0.044456,0.004577,-0.019318
1206,0.043497,0.004479,-0.018901
1207,0.042585,0.004384,-0.018505
1208,0.041717,0.004295,-0.018128
1209,0.040891,0.004210,-0.017770
1210,0.049589,0.005052,-0.021548
1211,0.048379,0.004930,-0.021023
1212,0.047229,0.004814,-0.020524
1213,0.046135,0.004703,-0.020048
1214,0.045094,0.004598,-0.019596
1215,0.044103,0.004498,-0.019166
1216,0.043162,0.004403,-0.018757
1217,0.042266,0.004312,-0.018368
1218,0.041413,0.004226,-0.017998
1219,0.040603,0.004144,-0.017646
1220,0.049584,0.005026,-0.021543
1221,0.048375,0.004905,-0.021018
1222,0.047225,0.004790,-0.020518
1223,0.046131,0.004680,-0.020043
1224,0.045090,0.004576,-0.019591
1225,0.044100,0.004477,-0.019161
1226,0.043158,0.004383,-0.018753
1227,0.042262,0.004293,-0.018364
1228,0.041410,0.004208,-0.017994
1229,0.040600,0.004127,-0.017642
1230,0.049576,0.004995,-0.021534
1231,0.048367,0.004875,-0.021009
1232,0.047217,0.004761,-0.020510
1233,0.046123,0.004653,-0.020036
1234,0.045083,0.004550,-0.019584
1235,0.044093,0.004452,-0.019155
1236,0.043152,0.004358,-0.018746
1237,0.042257,0.004270,-0.018357
1238,0.041405,0.004185,-0.017988
1239,0.040594,0.004105,-0.017636
1240,0.049571,0.004974,-0.021529
1241,0.048363,0.004855,-0.021004
1242,0.047213,0.004742,-0.020506
1243,0.046119,0.004635,-0.020031
1244,0.045079,0.004532,-0.019580
1245,0.044090,0.004435,-0.019150
1246,0.043148,0.004342,-0.018742
1247,0.042253,0.004254,-0.018353
1248,0.041401,0.004170,-0.017984
1249,0.040591,0.004090,-0.017632
1250,0.049583,0.004972,-0.021534
1251,0.048374,0.004853,-0.021009
1252,0.047223,0.004740,-0.020510
1253,0.046129,0.004632,-0.020035
1254,0.045089,0.004529,-0.019584
1255,0.044099,0.004432,-0.019154
1256,0.043157,0.004339,-0.018745
1257,0.042261,0.004251,-0.018357
1258,0.041409,0.004167,-0.017987
1259,0.040599,0.004087,-0.017635
1260,0.049577,0.004971,-0.021532
1261,0.048368,0.004852,-0.021007
1262,0.047218,0.004738,-0.020508
1263,0.046124,0.004630,-0.020033
1264,0.045084,0.004528,-0.019582
1265,0.044094,0.004430,-0.019152
1266,0.043153,0.004337,-0.018744
1267,0.042257,0.004249,-0.018355
1268,0.041405,0.004165,-0.017985
1269,0.040595,0.004085,-0.017633
1270,0.049566,0.004951,-0.021524
1271,0.048358,0.004832,-0.021000
1272,0.047208,0.004720,-0.020501
1273,0.046115,0.004612,-0.020026
1274,0.045075,0.004510,-0.019575
1275,0.044086,0.004413,-0.019146
1276,0.043145,0.004321,-0.018737
1277,0.042249,0.004233,-0.018349
1278,0.041398,0.004150,-0.017980
1279,0.040588,0.004070,-0.017628
1280,0.049570,0.004939,-0.021522
1281,0.048362,0.004821,-0.020998
1282,0.047212,0.004709,-0.020499
1283,0.046119,0.004602,-0.020024
1284,0.045078,0.004500,-0.019573
1285,0.044089,0.004403,-0.019144
1286,0.043148,0.004311,-0.018736
1287,0.042252,0.004224,-0.018347
1288,0.041401,0.004140,-0.017978
1289,0.040590,0.004061,-0.017626
1290,0.049566,0.004933,-0.021520
1291,0.048358,0.004815,-0.020996
1292,0.047208,0.004703,-0.020497
1293,0.046115,0.004596,-0.020023
1294,0.045075,0.004494,-0.019571
1295,0.044085,0.004398,-0.019142
1296,0.043144,0.004306,-0.018734
1297,0.042249,0.004218,-0.018346
1298,0.041397,0.004135,-0.017976
1299,0.040587,0.004056,-0.017625
1300,0.049578,0.004927,-0.021524
1301,0.048369,0.004809,-0.021000
1302,0.047219,0.004697,-0.020501
1303,0.046125,0.004590,-0.020026
1304,0.045084,0.004488,-0.019575
1305,0.044094,0.004392,-0.019146
1306,0.043153,0.004300,-0.018737
1307,0.042257,0.004212,-0.018348
1308,0.041405,0.004129,-0.017979
1309,0.040595,0.004050,-0.017627
1310,0.049565,0.004914,-0.021516
1311,0.048356,0.004796,-0.020992
1312,0.047207,0.004684,-0.020493
1313,0.046114,0.004578,-0.020019
1314,0.045074,0.004477,-0.019568
1315,0.044084,0.004380,-0.019139
1316,0.043143,0.004289,-0.018730
1317,0.042248,0.004202,-0.018342
1318,0.041396,0.004119,-0.017973
1319,0.040586,0.004040,-0.017621
1320,0.049563,0.004905,-0.021514
1321,0.048354,0.004787,-0.020989
1322,0.047205,0.004676,-0.020491
1323,0.046112,0.004569,-0.020017
1324,0.045072,0.004468,-0.019566
1325,0.044082,0.004372,-0.019137
1326,0.043141,0.004281,-0.018728
1327,0.042246,0.004194,-0.018340
1328,0.041395,0.004111,-0.017971
1329,0.040585,0.004032,-0.017620
1330,0.049557,0.004891,-0.021509
1331,0.048349,0.004774,-0.020986
1332,0.047200,0.004662,-0.020487
1333,0.046107,0.004557,-0.020013
1334,0.045067,0.004456,-0.019562
1335,0.044078,0.004360,-0.019133
1336,0.043137,0.004269,-0.018725
1337,0.042242,0.004182,-0.018337
1338,0.041391,0.004100,-0.017968
1339,0.040581,0.004022,-0.017617
1340,0.049560,0.004884,-0.021510
1341,0.048351,0.004767,-0.020986
1342,0.047202,0.004656,-0.020487
1343,0.046109,0.004550,-0.020013
1344,0.045069,0.004450,-0.019562
1345,0.044080,0.004354,-0.019133
1346,0.043139,0.004263,-0.018725
1347,0.042244,0.004177,-0.018337
1348,0.041392,0.004094,-0.017968
1349,0.040582,0.004016,-0.017616
1350,0.049847,0.004965,-0.021633
1351,0.048625,0.004844,-0.021103
1352,0.047463,0.004729,-0.020600
1353,0.046358,0.004620,-0.020120
1354,0.045306,0.004516,-0.019664
1355,0.044306,0.004417,-0.019230
1356,0.043355,0.004322,-0.018818
1357,0.042450,0.004233,-0.018425
1358,0.041589,0.004148,-0.018052
1359,0.040770,0.004067,-0.017697
1360,0.049582,0.004896,-0.021518
1361,0.048373,0.004779,-0.020993
1362,0.047223,0.004667,-0.020495
1363,0.046130,0.004560,-0.020020
1364,0.045089,0.004459,-0.019569
1365,0.044100,0.004363,-0.019140
1366,0.043158,0.004271,-0.018732
1367,0.042263,0.004184,-0.018343
1368,0.041411,0.004101,-0.017974
1369,0.040601,0.004022,-0.017623
1370,0.049577,0.004880,-0.021513
1371,0.048368,0.004763,-0.020989
1372,0.047219,0.004651,-0.020490
1373,0.046125,0.004545,-0.020016
1374,0.045085,0.004445,-0.019565
1375,0.044096,0.004349,-0.019136
1376,0.043154,0.004258,-0.018728
1377,0.042259,0.004171,-0.018340
1378,0.041407,0.004088,-0.017970
1379,0.040597,0.004010,-0.017619
1380,0.049570,0.004857,-0.021507
1381,0.048362,0.004741,-0.020983
1382,0.047213,0.004630,-0.020485
1383,0.046120,0.004525,-0.020011
1384,0.045080,0.004425,-0.019560
1385,0.044090,0.004330,-0.019131
1386,0.043149,0.004240,-0.018723
1387,0.042254,0.004154,-0.018335
1388,0.041403,0.004072,-0.017966
1389,0.040593,0.003994,-0.017615
1390,0.049564,0.004843,-0.021502
1391,0.048356,0.004727,-0.020979
1392,0.047207,0.004617,-0.020481
1393,0.046114,0.004512,-0.020007
1394,0.045074,0.004413,-0.019556
1395,0.044085,0.004318,-0.019127
1396,0.043144,0.004228,-0.018719
1397,0.042249,0.004142,-0.018332
1398,0.041398,0.004061,-0.017962
1399,0.040588,0.003983,-0.017611
1400,0.049597,0.004847,-0.021517
1401,0.048388,0.004731,-0.020992
1402,0.047237,0.004620,-0.020494
1403,0.046143,0.004515,-0.020019
1404,0.045102,0.004415,-0.019568
1405,0.044111,0.004320,-0.019138
1406,0.043169,0.004230,-0.018730
1407,0.042273,0.004144,-0.018341
1408,0.041421,0.004062,-0.017972
1409,0.040610,0.003984,-0.017620
1410,0.049608,0.004848,-0.021522
1411,0.048398,0.004731,-0.020997
1412,0.047246,0.004621,-0.020498
1413,0.046152,0.004515,-0.020023
1414,0.045110,0.004415,-0.019572
1415,0.044119,0.004320,-0.019142
1416,0.043177,0.004229,-0.018733
1417,0.042280,0.004143,-0.018345
1418,0.041428,0.004061,-0.017975
1419,0.040617,0.003983,-0.017623
1420,0.049573,0.004842,-0.021507
1421,0.048364,0.004725,-0.020983
1422,0.047215,0.004615,-0.020485
1423,0.046121,0.004510,-0.020011
1424,0.045081,0.004410,-0.019560
1425,0.044092,0.004314,-0.019131
1426,0.043151,0.004224,-0.018723
1427,0.042255,0.004138,-0.018334
1428,0.041404,0.004056,-0.017965
1429,0.040594,0.003978,-0.017614
1430,0.049568,0.004839,-0.021505
1431,0.048359,0.004723,-0.020981
1432,0.047210,0.004612,-0.020483
1433,0.046117,0.004507,-0.020009
1434,0.045077,0.004407,-0.019558
1435,0.044088,0.004312,-0.019129
1436,0.043147,0.004221,-0.018721
1437,0.042252,0.004135,-0.018332
1438,0.041400,0.004053,-0.017963
1439,0.040590,0.003975,-0.017612
1440,0.049566,0.004832,-0.021502
1441,0.048358,0.004716,-0.020978
1442,0.047209,0.004606,-0.020480
1443,0.046115,0.004500,-0.020006
1444,0.045075,0.004400,-0.019555
1445,0.044086,0.004305,-0.019126
1446,0.043145,0.004215,-0.018718
1447,0.042250,0.004129,-0.018330
1448,0.041399,0.004047,-0.017961
1449,0.040589,0.003969,-0.017610
1450,0.049578,0.004833,-0.021507
1451,0.048369,0.004716,-0.020983
1452,0.047219,0.004606,-0.020484
1453,0.046126,0.004500,-0.020010
1454,0.045085,0.004400,-0.019559
1455,0.044096,0.004305,-0.019130
1456,0.043154,0.004214,-0.018722
1457,0.042259,0.004128,-0.018333
1458,0.041407,0.004046,-0.017964
1459,0.040597,0.003968,-0.017613
1460,0.049563,0.004824,-0.021500
1461,0.048355,0.004708,-0.020976
1462,0.047206,0.004598,-0.020478
1463,0.046113,0.004492,-0.020004
1464,0.045073,0.004393,-0.019553
1465,0.044084,0.004298,-0.019124
1466,0.043143,0.004207,-0.018716
1467,0.042248,0.004121,-0.018328
1468,0.041397,0.004039,-0.017959
1469,0.040587,0.003961,-0.017608
1470,0.049566,0.004821,-0.021499
1471,0.048357,0.004705,-0.020975
1472,0.047208,0.004594,-0.020477
1473,0.046115,0.004489,-0.020003
1474,0.045075,0.004389,-0.019552
1475,0.044086,0.004294,-0.019123
1476,0.043145,0.004204,-0.018715
1477,0.042249,0.004118,-0.018327
1478,0.041398,0.004036,-0.017958
1479,0.040588,0.003958,-0.017607
1480,0.049564,0.004814,-0.021497
1481,0.048356,0.004698,-0.020973
1482,0.047207,0.004588,-0.020475
1483,0.046113,0.004483,-0.020001
1484,0.045073,0.004383,-0.019550
1485,0.044084,0.004288,-0.019121
1486,0.043143,0.004198,-0.018713
1487,0.042248,0.004112,-0.018325
1488,0.041397,0.004031,-0.017956
1489,0.040587,0.003953,-0.017605
1490,0.049563,0.004809,-0.021495
1491,0.048354,0.004693,-0.020971
1492,0.047205,0.004583,-0.020473
1493,0.046112,0.004478,-0.019999
1494,0.045072,0.004378,-0.019548
1495,0.044083,0.004284,-0.019120
1496,0.043142,0.004193,-0.018712
1497,0.042247,0.004108,-0.018324
1498,0.041395,0.004026,-0.017955
1499,0.040585,0.003948,-0.017604
1500,0.050132,0.005031,-0.021759
1501,0.048898,0.004905,-0.021223
1502,0.047723,0.004785,-0.020713
1503,0.046606,0.004671,-0.020228
1504,0.045543,0.004562,-0.019767
1505,0.044532,0.004458,-0.019328
1506,0.043571,0.004360,-0.018910
1507,0.042656,0.004267,-0.018513
1508,0.041786,0.004178,-0.018136
1509,0.040958,0.004093,-0.017776
1510,0.049583,0.004871,-0.021516
1511,0.048375,0.004753,-0.020992
1512,0.047226,0.004640,-0.020493
1513,0.046133,0.004533,-0.020019
1514,0.045093,0.004431,-0.019568
1515,0.044104,0.004334,-0.019138
1516,0.043163,0.004242,-0.018730
1517,0.042269,0.004154,-0.018342
1518,0.041417,0.004070,-0.017972
1519,0.040607,0.003991,-0.017621
