gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
92,0.022264,0.020628,0.024683,2735.9
93,0.021819,0.020628,0.024515,2765.3
94,0.022290,0.020628,0.024427,2794.6
95,0.021421,0.020628,0.024266,2823.9
96,0.021037,0.020628,0.024390,2853.3
97,0.022528,0.020628,0.024470,2882.6
98,0.022810,0.020628,0.024395,2911.9
99,0.022487,0.020628,0.024390,2941.2
100,0.022321,0.020628,0.024448,2970.6
101,0.021794,0.020628,0.024713,2999.9
102,0.022781,0.020628,0.024697,3029.2
103,0.021918,0.020628,0.024648,3058.6
104,0.021300,0.020628,0.024404,3087.9
105,0.022020,0.020628,0.024304,3117.2
106,0.021551,0.020628,0.024496,3146.5
107,0.021875,0.020628,0.024454,3175.9
108,0.022265,0.020628,0.024706,3205.2
109,0.022182,0.020628,0.024363,3234.5
110,0.021915,0.020628,0.024670,3263.9
111,0.022089,0.020628,0.024562,3293.2
112,0.022346,0.020628,0.024674,3322.5
113,0.022815,0.020628,0.024699,3351.9
114,0.022241,0.020628,0.024399,3381.2
115,0.022158,0.020628,0.024688,3410.5
116,0.020979,0.020628,0.024636,3439.8
117,0.021512,0.020628,0.024599,3469.2
118,0.019896,0.019896,0.024535,3498.5
119,0.021410,0.019896,0.024505,3527.8
120,0.022532,0.019896,0.024600,3557.1
121,0.022141,0.019896,0.024377,3586.5
122,0.022354,0.019896,0.024546,3615.8
123,0.021285,0.019896,0.024302,3645.1
124,0.022049,0.019896,0.024508,3674.5
125,0.022038,0.019896,0.024481,3703.8
126,0.022293,0.019896,0.024496,3733.1
127,0.021559,0.019896,0.024438,3762.4
128,0.021782,0.019896,0.024556,3791.8
129,0.022745,0.019896,0.024614,3821.1
130,0.022636,0.019896,0.024537,3850.4
131,0.021996,0.019896,0.024476,3879.8
132,0.021849,0.019896,0.024355,3909.1
133,0.021256,0.019896,0.024638,3938.4
134,0.021000,0.019896,0.024398,3967.8
135,0.022217,0.019896,0.024410,3997.1
136,0.021134,0.019896,0.024489,4026.4
137,0.022775,0.019896,0.024486,4055.7
138,0.021533,0.019896,0.024506,4085.1
139,0.021649,0.019896,0.024493,4114.4
140,0.021169,0.019896,0.024802,4143.7
141,0.020900,0.019896,0.024359,4173.1
142,0.022034,0.019896,0.024683,4202.4
143,0.021976,0.019896,0.024814,4231.7
144,0.021000,0.019896,0.024513,4261.0
145,0.021702,0.019896,0.024564,4290.4
146,0.022268,0.019896,0.024619,4319.7
147,0.021882,0.019896,0.024642,4349.1
148,0.022891,0.019896,0.024670,4378.4
149,0.022191,0.019896,0.024609,4407.7
150,0.022243,0.019896,0.024479,4437.1
151,0.021550,0.019896,0.025898,4466.4
152,0.021801,0.019896,0.024551,4495.7
153,0.022732,0.019896,0.024628,4525.0
154,0.022223,0.019896,0.024560,4554.4
155,0.022598,0.019896,0.024776,4583.7
156,0.021775,0.019896,0.024314,4613.0
157,0.021898,0.019896,0.024588,4642.3
158,0.021164,0.019896,0.024434,4671.7
159,0.022450,0.019896,0.024600,4701.0
160,0.022589,0.019896,0.024754,4730.3
161,0.022025,0.019896,0.024526,4759.6
162,0.022456,0.019896,0.024614,4789.0
163,0.021655,0.019896,0.024562,4818.3
164,0.022288,0.019896,0.024613,4847.6
165,0.022643,0.019896,0.024689,4877.0
166,0.022517,0.019896,0.024690,4906.3
167,0.022076,0.019896,0.024615,4935.6
168,0.022077,0.019896,0.024614,4965.0
169,0.021689,0.019896,0.024716,4994.3
170,0.022157,0.019896,0.024638,5023.6
171,0.023004,0.019896,0.024667,5052.9
172,0.022366,0.019896,0.024376,5082.3
173,0.022272,0.019896,0.024534,5111.6
174,0.022737,0.019896,0.024699,5140.9
175,0.022269,0.019896,0.024488,5170.3
176,0.021745,0.019896,0.024641,5199.6
177,0.022143,0.019896,0.024458,5228.9
178,0.022669,0.019896,0.024713,5258.2
179,0.021771,0.019896,0.024478,5287.6
180,0.022641,0.019896,0.024653,5316.9
181,0.021768,0.019896,0.024582,5346.2
182,0.021817,0.019896,0.025422,5375.5
183,0.022419,0.019896,0.024871,5404.9
184,0.022283,0.019896,0.024473,5434.2
185,0.022377,0.019896,0.024668,5463.6
186,0.021368,0.019896,0.024462,5492.9
187,0.022352,0.019896,0.024497,5522.2
188,0.022208,0.019896,0.024690,5551.5
189,0.022282,0.019896,0.024716,5580.9
190,0.022360,0.019896,0.024550,5610.2
191,0.022385,0.019896,0.024414,5639.5
192,0.021863,0.019896,0.024771,5668.8
193,0.022836,0.019896,0.024682,5698.2
194,0.022393,0.019896,0.024793,5727.5
195,0.022614,0.019896,0.024558,5756.8
196,0.022228,0.019896,0.024794,5786.2
197,0.022301,0.019896,0.024808,5815.5
198,0.022139,0.019896,0.024796,5844.8
199,0.021964,0.019896,0.024748,5874.1
200,0.022581,0.019896,0.024676,5903.5
201,0.021466,0.019896,0.024610,5932.8
202,0.022458,0.019896,0.024550,5962.2
203,0.021806,0.019896,0.024637,5991.5
204,0.022176,0.019896,0.024525,6020.8
205,0.022166,0.019896,0.024554,6050.1
206,0.022518,0.019896,0.024400,6079.5
207,0.021931,0.019896,0.024570,6108.8
208,0.021746,0.019896,0.024527,6138.1
209,0.021536,0.019896,0.024512,6167.4
210,0.022228,0.019896,0.024431,6196.8
211,0.022597,0.019896,0.024475,6226.1
212,0.021383,0.019896,0.024455,6255.4
213,0.022812,0.019896,0.024581,6284.8
214,0.021478,0.019896,0.024553,6314.1
215,0.022135,0.019896,0.024457,6343.4
216,0.022333,0.019896,0.024464,6372.7
217,0.022388,0.019896,0.024552,6402.0
218,0.022038,0.019896,0.024479,6431.4
219,0.022917,0.019896,0.024515,6460.7
220,0.021216,0.019896,0.024509,6490.0
221,0.020924,0.019896,0.024746,6519.4
222,0.022719,0.019896,0.024601,6548.7
223,0.022082,0.019896,0.024509,6578.0
224,0.020331,0.019896,0.024336,6607.3
225,0.022038,0.019896,0.024372,6636.7
226,0.021448,0.019896,0.024601,6666.0
227,0.022413,0.019896,0.024536,6695.3
228,0.020935,0.019896,0.024554,6724.6
229,0.021672,0.019896,0.024730,6753.9
230,0.021399,0.019896,0.024336,6783.3
231,0.022084,0.019896,0.024598,6812.6
232,0.022533,0.019896,0.024738,6841.9
233,0.022387,0.019896,0.024660,6871.2
234,0.022185,0.019896,0.024411,6900.6
235,0.021796,0.019896,0.024375,6929.9
236,0.021800,0.019896,0.024754,6959.2
237,0.021756,0.019896,0.024554,6988.5
238,0.021876,0.019896,0.024582,7017.9
239,0.022711,0.019896,0.024636,7047.2
240,0.022584,0.019896,0.024564,7076.5
241,0.021843,0.019896,0.024513,7105.9
242,0.022238,0.019896,0.024557,7135.2
243,0.022138,0.019896,0.024442,7164.5
244,0.022447,0.019896,0.024465,7193.8
245,0.022359,0.019896,0.024431,7223.2
246,0.021488,0.019896,0.024413,7252.5
247,0.021230,0.019896,0.024410,7281.8
248,0.022350,0.019896,0.024740,7311.2
249,0.022188,0.019896,0.024375,7340.5
250,0.022155,0.019896,0.024686,7369.8
251,0.020306,0.019896,0.024270,7399.2
252,0.021750,0.019896,0.024461,7428.5
253,0.021072,0.019896,0.024409,7457.8
254,0.022882,0.019896,0.024612,7487.1
255,0.022442,0.019896,0.024121,7516.5
256,0.021923,0.019896,0.024327,7545.8
257,0.022195,0.019896,0.024632,7575.1
258,0.022541,0.019896,0.024425,7604.5
259,0.022300,0.019896,0.024459,7633.8
260,0.021963,0.019896,0.024425,7663.2
261,0.022379,0.019896,0.024295,7692.5
262,0.021943,0.019896,0.024619,7721.8
263,0.021851,0.019896,0.024445,7751.1
264,0.021703,0.019896,0.024518,7780.5
265,0.022145,0.019896,0.024403,7809.8
266,0.022212,0.019896,0.024570,7839.1
267,0.022284,0.019896,0.024245,7868.4
268,0.022416,0.019896,0.024444,7897.7
269,0.021294,0.019896,0.024679,7927.1
270,0.022045,0.019896,0.024406,7956.4
271,0.022126,0.019896,0.024504,7985.7
272,0.021688,0.019896,0.024633,8015.1
273,0.021027,0.019896,0.024477,8044.4
274,0.022554,0.019896,0.024666,8073.7
275,0.021960,0.019896,0.024624,8103.0
276,0.022410,0.019896,0.024457,8132.4
277,0.022082,0.019896,0.024466,8161.7
278,0.021587,0.019896,0.024484,8191.1
279,0.022497,0.019896,0.024572,8220.4
280,0.021413,0.019896,0.024402,8249.8
281,0.022323,0.019896,0.024574,8279.1
282,0.021576,0.019896,0.024291,8308.4
283,0.022947,0.019896,0.024584,8337.8
284,0.021955,0.019896,0.024649,8367.1
285,0.022872,0.019896,0.024670,8396.4
286,0.022106,0.019896,0.024533,8425.7
287,0.021829,0.019896,0.024351,8455.1
288,0.021752,0.019896,0.024523,8484.4
289,0.023008,0.019896,0.024536,8513.7
290,0.022322,0.019896,0.024418,8543.1
291,0.021752,0.019896,0.024305,8572.4
292,0.021470,0.019896,0.024089,8601.7
293,0.022027,0.019896,0.024409,8631.1
294,0.020981,0.019896,0.024366,8660.4
295,0.021275,0.019896,0.024491,8689.7
296,0.021023,0.019896,0.024475,8719.1
297,0.021945,0.019896,0.024337,8748.4
298,0.022620,0.019896,0.024738,8777.7
299,0.021661,0.019896,0.024434,8807.0
