gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
48,0.019104,0.016159,0.023755,1446.5
49,0.019255,0.016159,0.024164,1475.9
50,0.019235,0.016159,0.023677,1505.2
51,0.020182,0.016159,0.023944,1534.5
52,0.018310,0.016159,0.023829,1563.9
53,0.017157,0.016159,0.023524,1593.2
54,0.018088,0.016159,0.023388,1622.5
55,0.019151,0.016159,0.024011,1651.9
56,0.017911,0.016159,0.024342,1681.2
57,0.019611,0.016159,0.024933,1710.6
58,0.018657,0.016159,0.023773,1739.9
59,0.020338,0.016159,0.023777,1769.3
60,0.016470,0.016159,0.023475,1798.6
61,0.018126,0.016159,0.024216,1828.0
62,0.018351,0.016159,0.024121,1857.3
63,0.019144,0.016159,0.023632,1886.6
64,0.019609,0.016159,0.024583,1916.0
65,0.016110,0.016110,0.024018,1945.3
66,0.018871,0.016110,0.023561,1974.7
67,0.018980,0.016110,0.023608,2004.0
68,0.019609,0.016110,0.023645,2033.3
69,0.019906,0.016110,0.023597,2062.7
70,0.018747,0.016110,0.023483,2092.0
71,0.018954,0.016110,0.023833,2121.4
72,0.019444,0.016110,0.023360,2150.7
73,0.018454,0.016110,0.023788,2180.0
74,0.018112,0.016110,0.023856,2209.4
75,0.020093,0.016110,0.023789,2238.7
76,0.017295,0.016110,0.024640,2268.1
77,0.019940,0.016110,0.024742,2297.4
78,0.018802,0.016110,0.025551,2326.7
79,0.019683,0.016110,0.024195,2356.1
80,0.020433,0.016110,0.025555,2385.4
81,0.018939,0.016110,0.023698,2414.8
82,0.020387,0.016110,0.024252,2444.1
83,0.018917,0.016110,0.025773,2473.4
84,0.019724,0.016110,0.023620,2502.8
85,0.017680,0.016110,0.023331,2532.1
86,0.016890,0.016110,0.023216,2561.4
87,0.018515,0.016110,0.023324,2590.8
88,0.019992,0.016110,0.023443,2621.1
89,0.019423,0.016110,0.023441,2650.4
90,0.019697,0.016110,0.026102,2679.7
91,0.018488,0.016110,0.023966,2709.1
92,0.020544,0.016110,0.024562,2738.4
93,0.019565,0.016110,0.025063,2767.8
94,0.015423,0.015423,0.023945,2797.1
95,0.019991,0.015423,0.025086,2826.5
96,0.018648,0.015423,0.024188,2855.8
97,0.019423,0.015423,0.023294,2885.2
98,0.019409,0.015423,0.023914,2914.5
99,0.019709,0.015423,0.023593,2943.8
100,0.017358,0.015423,0.023573,2973.2
101,0.018645,0.015423,0.023796,3002.5
102,0.018651,0.015423,0.023726,3031.9
103,0.019098,0.015423,0.023622,3061.2
104,0.017695,0.015423,0.023412,3090.5
105,0.018577,0.015423,0.023623,3119.9
106,0.018985,0.015423,0.023282,3149.2
107,0.017177,0.015423,0.023643,3178.6
108,0.017866,0.015423,0.023605,3207.9
109,0.018996,0.015423,0.023805,3237.2
110,0.016807,0.015423,0.023111,3266.6
111,0.018410,0.015423,0.023392,3295.9
112,0.018294,0.015423,0.023386,3325.3
113,0.018484,0.015423,0.023560,3354.6
114,0.020592,0.015423,0.023673,3384.0
115,0.017606,0.015423,0.023279,3413.3
116,0.019894,0.015423,0.023916,3442.6
117,0.019554,0.015423,0.023669,3472.0
118,0.017399,0.015423,0.023525,3501.3
119,0.017688,0.015423,0.023478,3530.6
120,0.018263,0.015423,0.023269,3560.0
121,0.019258,0.015423,0.023470,3589.3
122,0.018508,0.015423,0.023319,3618.6
123,0.018036,0.015423,0.023627,3648.0
124,0.018385,0.015423,0.023697,3677.3
125,0.018504,0.015423,0.023358,3706.6
126,0.019140,0.015423,0.023787,3736.0
127,0.019187,0.015423,0.023453,3765.3
128,0.017073,0.015423,0.023730,3794.6
129,0.017604,0.015423,0.023560,3823.9
130,0.019230,0.015423,0.023689,3853.3
131,0.018379,0.015423,0.023461,3882.6
132,0.018100,0.015423,0.023306,3912.0
133,0.018845,0.015423,0.023501,3941.3
134,0.018992,0.015423,0.023842,3970.6
135,0.018751,0.015423,0.023923,3999.9
136,0.019401,0.015423,0.024081,4029.3
137,0.019282,0.015423,0.024052,4058.6
138,0.018191,0.015423,0.023306,4087.9
139,0.020478,0.015423,0.025019,4117.2
140,0.019241,0.015423,0.023451,4146.6
141,0.018638,0.015423,0.023743,4175.9
142,0.018947,0.015423,0.023736,4205.2
143,0.017690,0.015423,0.023169,4234.5
144,0.018873,0.015423,0.023789,4263.9
145,0.019311,0.015423,0.023532,4293.2
146,0.019374,0.015423,0.024022,4322.5
147,0.017081,0.015423,0.024009,4351.8
148,0.018144,0.015423,0.023656,4381.2
149,0.019830,0.015423,0.023627,4410.5
150,0.020103,0.015423,0.023473,4439.8
151,0.019763,0.015423,0.024102,4469.1
152,0.018219,0.015423,0.024058,4498.5
153,0.019508,0.015423,0.025174,4527.8
154,0.019351,0.015423,0.023898,4557.1
155,0.018477,0.015423,0.024520,4586.4
156,0.017958,0.015423,0.023470,4615.8
157,0.018078,0.015423,0.023643,4645.1
158,0.019156,0.015423,0.023349,4674.4
159,0.019236,0.015423,0.023167,4703.7
160,0.019064,0.015423,0.023699,4733.0
161,0.019282,0.015423,0.023705,4762.4
162,0.019086,0.015423,0.023173,4791.7
163,0.019638,0.015423,0.023308,4821.0
164,0.019083,0.015423,0.023876,4850.3
165,0.017598,0.015423,0.023583,4879.6
166,0.017831,0.015423,0.023374,4909.0
167,0.019609,0.015423,0.023527,4938.3
168,0.019038,0.015423,0.023973,4967.6
169,0.019400,0.015423,0.023811,4997.0
170,0.018864,0.015423,0.023286,5026.3
171,0.019261,0.015423,0.023394,5055.6
172,0.018782,0.015423,0.023883,5084.9
173,0.018238,0.015423,0.023723,5114.3
174,0.019920,0.015423,0.023868,5143.6
175,0.018818,0.015423,0.023724,5172.9
176,0.017907,0.015423,0.023822,5202.2
177,0.019569,0.015423,0.023452,5231.5
178,0.016904,0.015423,0.024381,5260.9
179,0.020218,0.015423,0.023835,5290.2
180,0.019112,0.015423,0.023518,5319.5
181,0.019773,0.015423,0.023689,5348.8
182,0.018813,0.015423,0.024171,5378.2
183,0.016924,0.015423,0.023467,5407.5
184,0.018538,0.015423,0.024332,5436.8
185,0.017793,0.015423,0.023796,5466.1
186,0.020746,0.015423,0.023907,5495.5
187,0.018202,0.015423,0.023392,5524.8
188,0.017481,0.015423,0.023474,5554.1
189,0.018909,0.015423,0.023721,5583.5
190,0.018828,0.015423,0.023817,5612.8
191,0.018220,0.015423,0.023699,5642.1
192,0.018407,0.015423,0.023218,5671.4
193,0.019759,0.015423,0.023959,5700.7
194,0.019613,0.015423,0.026640,5730.1
195,0.019546,0.015423,0.026194,5759.4
196,0.019028,0.015423,0.025052,5788.7
197,0.017015,0.015423,0.023455,5818.0
198,0.020511,0.015423,0.023884,5847.4
199,0.018840,0.015423,0.025064,5876.7
200,0.017986,0.015423,0.025632,5906.0
201,0.019069,0.015423,0.024067,5935.3
202,0.019393,0.015423,0.024104,5964.7
203,0.018563,0.015423,0.024262,5994.0
204,0.018647,0.015423,0.024413,6023.3
205,0.017126,0.015423,0.023489,6052.7
206,0.018413,0.015423,0.024018,6082.0
207,0.019416,0.015423,0.025251,6111.3
208,0.020211,0.015423,0.023500,6140.6
209,0.019544,0.015423,0.025051,6170.0
210,0.017867,0.015423,0.023978,6199.3
211,0.020360,0.015423,0.023595,6228.6
212,0.018790,0.015423,0.023915,6257.9
213,0.019009,0.015423,0.025419,6287.3
214,0.018531,0.015423,0.025237,6316.6
215,0.018377,0.015423,0.023660,6345.9
216,0.019640,0.015423,0.023788,6375.2
217,0.020056,0.015423,0.024840,6404.6
218,0.020697,0.015423,0.023754,6433.9
219,0.019401,0.015423,0.024867,6463.2
220,0.018686,0.015423,0.023105,6492.5
221,0.019683,0.015423,0.024259,6521.9
222,0.018599,0.015423,0.024746,6551.2
223,0.019079,0.015423,0.026937,6580.5
224,0.018553,0.015423,0.025042,6609.9
225,0.020474,0.015423,0.026001,6639.2
226,0.019899,0.015423,0.023763,6668.5
227,0.018704,0.015423,0.024516,6697.8
228,0.018481,0.015423,0.025096,6727.2
229,0.018345,0.015423,0.027618,6756.5
230,0.017171,0.015423,0.027216,6785.8
231,0.019118,0.015423,0.024325,6815.1
232,0.018058,0.015423,0.023582,6844.5
233,0.016754,0.015423,0.023624,6873.8
234,0.018435,0.015423,0.023918,6903.1
235,0.020180,0.015423,0.025635,6932.5
236,0.018595,0.015423,0.023632,6961.8
237,0.019849,0.015423,0.023885,6991.1
238,0.019334,0.015423,0.024399,7020.4
239,0.018698,0.015423,0.023684,7049.8
240,0.019437,0.015423,0.023670,7079.1
241,0.017567,0.015423,0.023543,7108.5
242,0.018960,0.015423,0.023475,7137.8
243,0.019037,0.015423,0.024575,7167.1
244,0.018012,0.015423,0.023686,7196.5
245,0.018890,0.015423,0.023424,7225.8
246,0.017522,0.015423,0.023289,7255.1
247,0.018663,0.015423,0.024473,7284.4
248,0.019685,0.015423,0.023867,7313.8
249,0.018889,0.015423,0.023759,7343.1
250,0.016652,0.015423,0.023861,7372.4
251,0.019343,0.015423,0.025416,7401.7
252,0.019301,0.015423,0.024343,7431.1
253,0.019413,0.015423,0.023688,7460.4
254,0.019046,0.015423,0.023185,7489.7
255,0.018805,0.015423,0.023678,7519.0
256,0.019438,0.015423,0.023851,7548.4
257,0.019879,0.015423,0.023837,7577.7
258,0.019149,0.015423,0.024002,7607.0
259,0.019682,0.015423,0.023797,7636.4
260,0.020412,0.015423,0.024880,7665.7
261,0.019411,0.015423,0.023647,7695.0
262,0.017513,0.015423,0.023753,7724.4
263,0.018869,0.015423,0.023646,7753.7
264,0.020316,0.015423,0.023813,7783.0
265,0.019494,0.015423,0.023878,7812.3
266,0.019671,0.015423,0.023682,7841.7
267,0.020312,0.015423,0.023892,7871.0
268,0.018775,0.015423,0.023796,7900.3
269,0.020216,0.015423,0.023629,7929.6
270,0.019327,0.015423,0.023653,7959.0
271,0.015593,0.015423,0.023385,7988.3
272,0.019563,0.015423,0.023685,8017.6
273,0.017942,0.015423,0.023542,8047.0
274,0.018910,0.015423,0.023656,8076.3
275,0.019633,0.015423,0.023595,8105.6
276,0.018689,0.015423,0.023662,8134.9
277,0.019310,0.015423,0.023652,8164.3
278,0.017485,0.015423,0.023214,8193.6
279,0.018932,0.015423,0.023605,8223.0
280,0.018630,0.015423,0.023764,8252.3
281,0.020233,0.015423,0.023698,8281.6
282,0.017635,0.015423,0.023615,8310.9
283,0.019309,0.015423,0.023958,8340.3
284,0.019450,0.015423,0.024299,8369.6
285,0.019170,0.015423,0.024077,8398.9
286,0.019242,0.015423,0.023625,8428.2
287,0.019161,0.015423,0.024135,8457.6
288,0.019279,0.015423,0.025217,8486.9
289,0.018032,0.015423,0.024488,8516.2
290,0.020055,0.015423,0.024215,8545.5
291,0.019847,0.015423,0.023705,8574.9
292,0.019073,0.015423,0.023777,8604.2
293,0.019305,0.015423,0.023953,8633.5
294,0.018949,0.015423,0.024960,8662.9
295,0.019710,0.015423,0.023889,8692.2
296,0.018297,0.015423,0.023698,8721.6
297,0.018222,0.015423,0.023302,8750.9
298,0.017940,0.015423,0.023829,8780.2
299,0.019538,0.015423,0.024125,8809.5
