step,m_k0,m_k1,m_k2
152,0.006515,0.028329,-0.018233
153,0.006318,0.027474,-0.017688
154,0.006131,0.026661,-0.017169
155,0.005954,0.025887,-0.016675
156,0.005784,0.025152,-0.016205
157,0.005624,0.024452,-0.015759
158,0.005470,0.023786,-0.015334
159,0.005325,0.023152,-0.014929
160,0.007032,0.030529,-0.019928
161,0.006815,0.029587,-0.019313
162,0.006609,0.028691,-0.018728
163,0.006413,0.027840,-0.018172
164,0.006226,0.027029,-0.017643
165,0.006048,0.026258,-0.017140
166,0.005879,0.025525,-0.016661
167,0.005718,0.024828,-0.016205
168,0.005565,0.024164,-0.015772
169,0.005420,0.023533,-0.015360
170,0.007119,0.030906,-0.020217
171,0.006902,0.029966,-0.019601
172,0.006696,0.029072,-0.019016
173,0.006500,0.028221,-0.018458
174,0.006313,0.027412,-0.017928
175,0.006136,0.026642,-0.017424
176,0.005967,0.025909,-0.016944
177,0.005807,0.025213,-0.016488
178,0.005654,0.024550,-0.016054
179,0.005509,0.023920,-0.015641
180,0.007206,0.031285,-0.020471
181,0.006989,0.030344,-0.019855
182,0.006783,0.029450,-0.019269
183,0.006587,0.028600,-0.018711
184,0.006400,0.027790,-0.018181
185,0.006223,0.027021,-0.017677
186,0.006054,0.026289,-0.017197
187,0.005894,0.025592,-0.016741
188,0.005741,0.024930,-0.016307
189,0.005596,0.024300,-0.015894
190,0.007286,0.031647,-0.020680
191,0.007069,0.030707,-0.020066
192,0.006863,0.029813,-0.019481
193,0.006667,0.028962,-0.018925
194,0.006481,0.028153,-0.018396
195,0.006304,0.027383,-0.017893
196,0.006135,0.026651,-0.017414
197,0.005975,0.025955,-0.016959
198,0.005823,0.025292,-0.016526
199,0.005678,0.024662,-0.016114
200,0.007365,0.031994,-0.020892
201,0.007148,0.031054,-0.020278
202,0.006942,0.030160,-0.019694
203,0.006747,0.029309,-0.019139
204,0.006560,0.028500,-0.018610
205,0.006383,0.027730,-0.018108
206,0.006215,0.026998,-0.017629
207,0.006054,0.026302,-0.017175
208,0.005902,0.025639,-0.016742
209,0.005757,0.025009,-0.016331
210,0.007441,0.032320,-0.021135
211,0.007225,0.031380,-0.020520
212,0.007019,0.030486,-0.019935
213,0.006823,0.029635,-0.019378
214,0.006637,0.028826,-0.018849
215,0.006460,0.028057,-0.018345
216,0.006291,0.027325,-0.017866
217,0.006131,0.026628,-0.017410
218,0.005978,0.025966,-0.016976
219,0.005833,0.025336,-0.016564
220,0.007512,0.032631,-0.021341
221,0.007296,0.031691,-0.020726
222,0.007090,0.030797,-0.020140
223,0.006894,0.029946,-0.019584
224,0.006708,0.029137,-0.019054
225,0.006531,0.028367,-0.018550
226,0.006362,0.027635,-0.018071
227,0.006202,0.026939,-0.017615
228,0.006049,0.026276,-0.017182
229,0.005904,0.025646,-0.016769
230,0.007580,0.032927,-0.021529
231,0.007364,0.031987,-0.020914
232,0.007158,0.031093,-0.020329
233,0.006962,0.030242,-0.019773
234,0.006776,0.029433,-0.019244
235,0.006599,0.028663,-0.018740
236,0.006430,0.027931,-0.018261
237,0.006270,0.027235,-0.017805
238,0.006117,0.026573,-0.017372
239,0.005972,0.025942,-0.016960
240,0.007645,0.033209,-0.021704
241,0.007428,0.032269,-0.021090
242,0.007222,0.031375,-0.020505
243,0.007027,0.030524,-0.019949
244,0.006840,0.029715,-0.019420
245,0.006663,0.028946,-0.018917
246,0.006495,0.028213,-0.018438
247,0.006334,0.027517,-0.017983
248,0.006182,0.026855,-0.017550
249,0.006037,0.026224,-0.017138
250,0.007707,0.033476,-0.021888
251,0.007490,0.032536,-0.021273
252,0.007284,0.031642,-0.020688
253,0.007088,0.030791,-0.020132
254,0.006902,0.029982,-0.019602
255,0.006725,0.029212,-0.019099
256,0.006556,0.028480,-0.018620
257,0.006396,0.027784,-0.018164
258,0.006244,0.027121,-0.017731
259,0.006099,0.026491,-0.017319
260,0.007766,0.033732,-0.022054
261,0.007549,0.032792,-0.021439
262,0.007343,0.031897,-0.020854
263,0.007147,0.031047,-0.020298
264,0.006961,0.030237,-0.019768
265,0.006784,0.029468,-0.019265
266,0.006615,0.028735,-0.018786
267,0.006455,0.028039,-0.018330
268,0.006303,0.027376,-0.017897
269,0.006157,0.026746,-0.017485
270,0.007821,0.033974,-0.022208
271,0.007605,0.033034,-0.021593
272,0.007399,0.032140,-0.021009
273,0.007203,0.031289,-0.020452
274,0.007017,0.030480,-0.019923
275,0.006839,0.029710,-0.019420
276,0.006671,0.028978,-0.018941
277,0.006510,0.028281,-0.018486
278,0.006358,0.027619,-0.018052
279,0.006213,0.026988,-0.017640
280,0.007873,0.034200,-0.022365
281,0.007657,0.033260,-0.021750
282,0.007451,0.032366,-0.021165
283,0.007255,0.031515,-0.020608
284,0.007069,0.030706,-0.020079
285,0.006892,0.029937,-0.019575
286,0.006723,0.029204,-0.019096
287,0.006563,0.028508,-0.018640
288,0.006410,0.027846,-0.018207
289,0.006265,0.027215,-0.017795
290,0.007923,0.034419,-0.022502
291,0.007707,0.033479,-0.021887
292,0.007501,0.032584,-0.021302
293,0.007305,0.031734,-0.020746
294,0.007119,0.030924,-0.020217
295,0.006942,0.030155,-0.019714
296,0.006773,0.029423,-0.019235
297,0.006613,0.028726,-0.018779
298,0.006460,0.028064,-0.018346
299,0.006315,0.027433,-0.017934
300,0.008007,0.034836,-0.022144
301,0.007789,0.033886,-0.021552
302,0.007581,0.032982,-0.020989
303,0.007384,0.032123,-0.020454
304,0.007196,0.031305,-0.019944
305,0.007018,0.030527,-0.019460
306,0.006848,0.029788,-0.018999
307,0.006686,0.029084,-0.018560
308,0.006532,0.028415,-0.018143
309,0.006386,0.027778,-0.017746
310,0.008048,0.034909,-0.022728
311,0.007830,0.033966,-0.022114
312,0.007623,0.033068,-0.021530
313,0.007426,0.032214,-0.020974
314,0.007238,0.031402,-0.020445
315,0.007060,0.030629,-0.019943
316,0.006890,0.029894,-0.019464
317,0.006729,0.029195,-0.019010
318,0.006575,0.028530,-0.018577
319,0.006429,0.027897,-0.018165
320,0.008080,0.035060,-0.022874
321,0.007862,0.034118,-0.022258
322,0.007656,0.033222,-0.021673
323,0.007459,0.032370,-0.021117
324,0.007272,0.031559,-0.020587
325,0.007094,0.030788,-0.020084
326,0.006925,0.030054,-0.019605
327,0.006764,0.029357,-0.019149
328,0.006611,0.028693,-0.018715
329,0.006466,0.028061,-0.018303
330,0.008112,0.035207,-0.023013
331,0.007895,0.034267,-0.022397
332,0.007689,0.033372,-0.021811
333,0.007492,0.032521,-0.021253
334,0.007306,0.031712,-0.020723
335,0.007128,0.030942,-0.020218
336,0.006960,0.030209,-0.019739
337,0.006799,0.029513,-0.019282
338,0.006646,0.028850,-0.018848
339,0.006501,0.028219,-0.018435
340,0.008143,0.035353,-0.023137
341,0.007926,0.034414,-0.022521
342,0.007720,0.033520,-0.021934
343,0.007525,0.032670,-0.021376
344,0.007338,0.031861,-0.020845
345,0.007161,0.031092,-0.020340
346,0.006993,0.030361,-0.019860
347,0.006832,0.029665,-0.019403
348,0.006680,0.029003,-0.018969
349,0.006535,0.028373,-0.018555
350,0.008178,0.035516,-0.023211
351,0.007961,0.034576,-0.022596
352,0.007755,0.033682,-0.022011
353,0.007560,0.032832,-0.021454
354,0.007373,0.032023,-0.020925
355,0.007196,0.031254,-0.020421
356,0.007028,0.030522,-0.019942
357,0.006868,0.029826,-0.019487
358,0.006715,0.029164,-0.019053
359,0.006570,0.028534,-0.018641
360,0.008214,0.035678,-0.023279
361,0.007997,0.034738,-0.022666
362,0.007791,0.033844,-0.022082
363,0.007596,0.032993,-0.021527
364,0.007409,0.032184,-0.020999
365,0.007232,0.031414,-0.020496
366,0.007064,0.030682,-0.020018
367,0.006903,0.029985,-0.019564
368,0.006751,0.029323,-0.019131
369,0.006606,0.028693,-0.018720
370,0.008248,0.035820,-0.023405
371,0.008032,0.034880,-0.022790
372,0.007826,0.033985,-0.022205
373,0.007630,0.033135,-0.021649
374,0.007444,0.032326,-0.021119
375,0.007266,0.031556,-0.020616
376,0.007098,0.030824,-0.020137
377,0.006937,0.030127,-0.019681
378,0.006785,0.029465,-0.019248
379,0.006640,0.028835,-0.018835
380,0.008280,0.035955,-0.023508
381,0.008064,0.035015,-0.022892
382,0.007858,0.034121,-0.022306
383,0.007662,0.033271,-0.021749
384,0.007475,0.032461,-0.021220
385,0.007298,0.031692,-0.020716
386,0.007129,0.030960,-0.020236
387,0.006969,0.030263,-0.019780
388,0.006817,0.029601,-0.019346
389,0.006671,0.028971,-0.018934
390,0.008310,0.036088,-0.023577
391,0.008093,0.035148,-0.022963
392,0.007887,0.034254,-0.022378
393,0.007691,0.033403,-0.021821
394,0.007505,0.032594,-0.021292
395,0.007328,0.031824,-0.020789
396,0.007159,0.031092,-0.020310
397,0.006999,0.030395,-0.019855
398,0.006846,0.029733,-0.019421
399,0.006701,0.029102,-0.019009
400,0.008339,0.036210,-0.023674
401,0.008122,0.035270,-0.023058
402,0.007916,0.034376,-0.022473
403,0.007720,0.033525,-0.021916
404,0.007534,0.032716,-0.021386
405,0.007357,0.031946,-0.020882
406,0.007188,0.031214,-0.020403
407,0.007028,0.030518,-0.019947
408,0.006875,0.029855,-0.019513
409,0.006730,0.029225,-0.019100
410,0.008365,0.036328,-0.023746
411,0.008149,0.035388,-0.023131
412,0.007943,0.034493,-0.022546
413,0.007747,0.033643,-0.021989
414,0.007561,0.032833,-0.021460
415,0.007383,0.032064,-0.020956
416,0.007215,0.031331,-0.020477
417,0.007054,0.030635,-0.020021
418,0.006902,0.029973,-0.019587
419,0.006757,0.029342,-0.019175
420,0.008391,0.036438,-0.023825
421,0.008174,0.035498,-0.023209
422,0.007968,0.034604,-0.022624
423,0.007773,0.033753,-0.022067
424,0.007586,0.032944,-0.021537
425,0.007409,0.032175,-0.021033
426,0.007240,0.031442,-0.020554
427,0.007080,0.030746,-0.020098
428,0.006927,0.030084,-0.019665
429,0.006782,0.029453,-0.019252
430,0.008415,0.036545,-0.023889
431,0.008198,0.035604,-0.023274
432,0.007992,0.034710,-0.022689
433,0.007797,0.033859,-0.022132
434,0.007610,0.033050,-0.021603
435,0.007433,0.032281,-0.021099
436,0.007264,0.031548,-0.020620
437,0.007104,0.030852,-0.020164
438,0.006951,0.030189,-0.019731
439,0.006806,0.029559,-0.019319
440,0.008438,0.036643,-0.023961
441,0.008221,0.035703,-0.023346
442,0.008015,0.034809,-0.022760
443,0.007820,0.033958,-0.022204
444,0.007633,0.033149,-0.021674
445,0.007456,0.032380,-0.021170
446,0.007287,0.031648,-0.020691
447,0.007127,0.030951,-0.020235
448,0.006975,0.030289,-0.019801
449,0.006829,0.029659,-0.019389
450,0.008459,0.036738,-0.024025
451,0.008243,0.035798,-0.023410
452,0.008037,0.034904,-0.022824
453,0.007841,0.034054,-0.022267
454,0.007655,0.033244,-0.021738
455,0.007478,0.032475,-0.021234
456,0.007309,0.031743,-0.020755
457,0.007149,0.031046,-0.020299
458,0.006996,0.030384,-0.019865
459,0.006851,0.029754,-0.019453
460,0.008481,0.036832,-0.024072
461,0.008264,0.035892,-0.023457
462,0.008058,0.034997,-0.022873
463,0.007862,0.034147,-0.022316
464,0.007676,0.033337,-0.021787
465,0.007499,0.032568,-0.021284
466,0.007330,0.031836,-0.020805
467,0.007170,0.031139,-0.020350
468,0.007017,0.030476,-0.019917
469,0.006872,0.029846,-0.019504
470,0.008500,0.036917,-0.024131
471,0.008283,0.035976,-0.023516
472,0.008077,0.035082,-0.022931
473,0.007881,0.034232,-0.022375
474,0.007695,0.033422,-0.021846
475,0.007518,0.032653,-0.021342
476,0.007349,0.031921,-0.020864
477,0.007189,0.031224,-0.020408
478,0.007037,0.030562,-0.019975
479,0.006891,0.029931,-0.019563
480,0.008519,0.036997,-0.024193
481,0.008302,0.036057,-0.023578
482,0.008096,0.035163,-0.022992
483,0.007900,0.034313,-0.022436
484,0.007714,0.033503,-0.021906
485,0.007537,0.032734,-0.021403
486,0.007368,0.032002,-0.020923
487,0.007208,0.031305,-0.020468
488,0.007056,0.030643,-0.020034
489,0.006910,0.030013,-0.019622
490,0.008537,0.037075,-0.024245
491,0.008320,0.036135,-0.023630
492,0.008114,0.035241,-0.023045
493,0.007919,0.034391,-0.022488
494,0.007732,0.033581,-0.021959
495,0.007555,0.032812,-0.021455
496,0.007387,0.032080,-0.020976
497,0.007226,0.031383,-0.020520
498,0.007074,0.030721,-0.020087
499,0.006929,0.030091,-0.019674
500,0.008554,0.037150,-0.024292
501,0.008337,0.036210,-0.023676
502,0.008131,0.035316,-0.023091
503,0.007936,0.034465,-0.022535
504,0.007749,0.033656,-0.022005
505,0.007572,0.032886,-0.021502
506,0.007404,0.032154,-0.021023
507,0.007243,0.031458,-0.020567
508,0.007091,0.030795,-0.020134
509,0.006946,0.030165,-0.019721
510,0.008570,0.037221,-0.024335
511,0.008353,0.036281,-0.023720
512,0.008147,0.035386,-0.023135
513,0.007952,0.034536,-0.022578
514,0.007765,0.033727,-0.022049
515,0.007588,0.032957,-0.021546
516,0.007420,0.032225,-0.021067
517,0.007259,0.031528,-0.020611
518,0.007107,0.030866,-0.020178
519,0.006962,0.030235,-0.019766
520,0.008585,0.037286,-0.024385
521,0.008368,0.036346,-0.023770
522,0.008162,0.035451,-0.023184
523,0.007967,0.034601,-0.022628
524,0.007780,0.033792,-0.022098
525,0.007603,0.033022,-0.021595
526,0.007435,0.032290,-0.021115
527,0.007274,0.031593,-0.020660
528,0.007122,0.030931,-0.020226
529,0.006977,0.030301,-0.019814
530,0.008600,0.037350,-0.024422
531,0.008383,0.036410,-0.023807
532,0.008177,0.035516,-0.023222
533,0.007981,0.034665,-0.022665
534,0.007795,0.033856,-0.022136
535,0.007618,0.033086,-0.021632
536,0.007449,0.032354,-0.021154
537,0.007289,0.031658,-0.020698
538,0.007136,0.030995,-0.020265
539,0.006991,0.030365,-0.019852
540,0.008613,0.037409,-0.024469
541,0.008397,0.036469,-0.023853
542,0.008191,0.035574,-0.023268
543,0.007995,0.034724,-0.022711
544,0.007809,0.033915,-0.022182
545,0.007632,0.033145,-0.021678
546,0.007463,0.032413,-0.021199
547,0.007303,0.031717,-0.020743
548,0.007150,0.031054,-0.020309
549,0.007005,0.030424,-0.019897
550,0.008627,0.037468,-0.024495
551,0.008410,0.036528,-0.023880
552,0.008204,0.035634,-0.023296
553,0.008008,0.034783,-0.022739
554,0.007822,0.033974,-0.022210
555,0.007645,0.033204,-0.021707
556,0.007476,0.032472,-0.021228
557,0.007316,0.031775,-0.020773
558,0.007163,0.031113,-0.020340
559,0.007018,0.030483,-0.019927
560,0.008639,0.037521,-0.024541
561,0.008423,0.036581,-0.023926
562,0.008217,0.035687,-0.023340
563,0.008021,0.034836,-0.022784
564,0.007835,0.034027,-0.022254
565,0.007658,0.033258,-0.021750
566,0.007489,0.032525,-0.021271
567,0.007329,0.031829,-0.020816
568,0.007176,0.031166,-0.020382
569,0.007031,0.030536,-0.019970
570,0.008651,0.037573,-0.024575
571,0.008435,0.036633,-0.023960
572,0.008229,0.035738,-0.023375
573,0.008033,0.034888,-0.022818
574,0.007847,0.034079,-0.022289
575,0.007669,0.033309,-0.021785
576,0.007501,0.032577,-0.021306
577,0.007341,0.031880,-0.020850
578,0.007188,0.031218,-0.020417
579,0.007043,0.030588,-0.020004
580,0.008662,0.037619,-0.024610
581,0.008445,0.036679,-0.023995
582,0.008240,0.035785,-0.023409
583,0.008044,0.034935,-0.022853
584,0.007857,0.034126,-0.022323
585,0.007680,0.033356,-0.021819
586,0.007512,0.032624,-0.021340
587,0.007351,0.031928,-0.020884
588,0.007199,0.031265,-0.020451
589,0.007054,0.030635,-0.020038
590,0.008673,0.037668,-0.024635
591,0.008456,0.036728,-0.024020
592,0.008251,0.035833,-0.023435
593,0.008055,0.034983,-0.022879
594,0.007868,0.034174,-0.022349
595,0.007691,0.033404,-0.021846
596,0.007523,0.032672,-0.021367
597,0.007362,0.031975,-0.020911
598,0.007210,0.031313,-0.020478
599,0.007065,0.030683,-0.020065
600,0.008732,0.038000,-0.023998
601,0.008513,0.037046,-0.023413
602,0.008305,0.036139,-0.022858
603,0.008107,0.035277,-0.022329
604,0.007919,0.034456,-0.021827
605,0.007740,0.033675,-0.021349
606,0.007569,0.032933,-0.020894
607,0.007407,0.032226,-0.020461
608,0.007253,0.031555,-0.020049
609,0.007107,0.030915,-0.019658
610,0.008735,0.037866,-0.024649
611,0.008516,0.036921,-0.024034
612,0.008309,0.036023,-0.023450
613,0.008111,0.035168,-0.022894
614,0.007923,0.034355,-0.022365
615,0.007745,0.033581,-0.021862
616,0.007575,0.032846,-0.021383
617,0.007413,0.032146,-0.020928
618,0.007259,0.031480,-0.020495
619,0.007113,0.030847,-0.020084
620,0.008719,0.037818,-0.024743
621,0.008502,0.036877,-0.024125
622,0.008295,0.035983,-0.023538
623,0.008099,0.035132,-0.022979
624,0.007912,0.034322,-0.022448
625,0.007734,0.033552,-0.021942
626,0.007565,0.032820,-0.021461
627,0.007404,0.032123,-0.021004
628,0.007251,0.031461,-0.020568
629,0.007106,0.030830,-0.020155
630,0.008722,0.037835,-0.024787
631,0.008505,0.036895,-0.024169
632,0.008299,0.036002,-0.023580
633,0.008103,0.035151,-0.023021
634,0.007916,0.034343,-0.022489
635,0.007739,0.033574,-0.021983
636,0.007570,0.032842,-0.021501
637,0.007409,0.032146,-0.021043
638,0.007257,0.031484,-0.020608
639,0.007111,0.030854,-0.020193
640,0.008731,0.037867,-0.024819
641,0.008514,0.036927,-0.024200
642,0.008308,0.036034,-0.023612
643,0.008111,0.035184,-0.023053
644,0.007925,0.034375,-0.022520
645,0.007747,0.033606,-0.022014
646,0.007578,0.032875,-0.021533
647,0.007418,0.032179,-0.021074
648,0.007265,0.031517,-0.020639
649,0.007120,0.030887,-0.020224
650,0.008735,0.037887,-0.024861
651,0.008519,0.036949,-0.024242
652,0.008312,0.036056,-0.023653
653,0.008116,0.035206,-0.023093
654,0.007930,0.034398,-0.022560
655,0.007753,0.033629,-0.022053
656,0.007584,0.032898,-0.021571
657,0.007423,0.032203,-0.021112
658,0.007271,0.031541,-0.020676
659,0.007126,0.030912,-0.020261
660,0.008745,0.037922,-0.024878
661,0.008528,0.036983,-0.024259
662,0.008322,0.036090,-0.023671
663,0.008126,0.035240,-0.023111
664,0.007939,0.034432,-0.022579
665,0.007762,0.033663,-0.022072
666,0.007593,0.032932,-0.021590
667,0.007432,0.032236,-0.021132
668,0.007280,0.031575,-0.020696
669,0.007134,0.030945,-0.020281
670,0.008754,0.037961,-0.024874
671,0.008537,0.037022,-0.024256
672,0.008331,0.036128,-0.023669
673,0.008135,0.035278,-0.023111
674,0.007948,0.034469,-0.022579
675,0.007770,0.033700,-0.022074
676,0.007602,0.032969,-0.021593
677,0.007441,0.032273,-0.021136
678,0.007288,0.031611,-0.020701
679,0.007143,0.030981,-0.020287
680,0.008763,0.037994,-0.024912
681,0.008546,0.037055,-0.024294
682,0.008340,0.036161,-0.023706
683,0.008144,0.035310,-0.023147
684,0.007957,0.034502,-0.022615
685,0.007779,0.033732,-0.022109
686,0.007610,0.033000,-0.021627
687,0.007450,0.032304,-0.021170
688,0.007297,0.031642,-0.020734
689,0.007151,0.031012,-0.020320
690,0.008772,0.038032,-0.024905
691,0.008555,0.037092,-0.024288
692,0.008349,0.036197,-0.023701
693,0.008152,0.035347,-0.023143
694,0.007965,0.034537,-0.022612
695,0.007788,0.033768,-0.022107
696,0.007619,0.033035,-0.021627
697,0.007458,0.032339,-0.021170
698,0.007305,0.031676,-0.020736
699,0.007160,0.031046,-0.020322
700,0.008782,0.038062,-0.024947
701,0.008565,0.037122,-0.024329
702,0.008358,0.036227,-0.023742
703,0.008161,0.035376,-0.023183
704,0.007975,0.034567,-0.022651
705,0.007797,0.033797,-0.022145
706,0.007628,0.033065,-0.021664
707,0.007467,0.032368,-0.021206
708,0.007314,0.031705,-0.020771
709,0.007168,0.031075,-0.020357
710,0.008789,0.038100,-0.024923
711,0.008572,0.037159,-0.024307
712,0.008366,0.036264,-0.023721
713,0.008169,0.035413,-0.023164
714,0.007982,0.034603,-0.022634
715,0.007804,0.033833,-0.022130
716,0.007635,0.033100,-0.021651
717,0.007474,0.032403,-0.021194
718,0.007321,0.031740,-0.020760
719,0.007175,0.031109,-0.020348
720,0.008799,0.038126,-0.024976
721,0.008581,0.037185,-0.024358
722,0.008374,0.036289,-0.023771
723,0.008178,0.035438,-0.023212
724,0.007991,0.034628,-0.022681
725,0.007813,0.033858,-0.022175
726,0.007643,0.033125,-0.021694
727,0.007482,0.032428,-0.021237
728,0.007329,0.031764,-0.020802
729,0.007183,0.031134,-0.020388
730,0.008804,0.038150,-0.024987
731,0.008587,0.037209,-0.024370
732,0.008380,0.036314,-0.023783
733,0.008184,0.035462,-0.023224
734,0.007996,0.034652,-0.022693
735,0.007818,0.033882,-0.022188
736,0.007649,0.033149,-0.021707
737,0.007488,0.032452,-0.021250
738,0.007335,0.031788,-0.020815
739,0.007189,0.031158,-0.020401
740,0.008811,0.038180,-0.024983
741,0.008594,0.037238,-0.024367
742,0.008387,0.036343,-0.023780
743,0.008190,0.035491,-0.023223
744,0.008003,0.034681,-0.022692
745,0.007825,0.033910,-0.022188
746,0.007656,0.033177,-0.021708
747,0.007495,0.032479,-0.021251
748,0.007341,0.031816,-0.020817
749,0.007196,0.031185,-0.020404
750,0.008817,0.038207,-0.024987
751,0.008600,0.037265,-0.024371
752,0.008393,0.036370,-0.023785
753,0.008196,0.035517,-0.023228
754,0.008009,0.034707,-0.022698
755,0.007831,0.033936,-0.022194
756,0.007662,0.033203,-0.021715
757,0.007500,0.032505,-0.021258
758,0.007347,0.031841,-0.020824
759,0.007201,0.031210,-0.020412
760,0.008825,0.038236,-0.024989
761,0.008607,0.037294,-0.024373
762,0.008400,0.036397,-0.023788
763,0.008203,0.035545,-0.023231
764,0.008016,0.034734,-0.022702
765,0.007838,0.033963,-0.022198
766,0.007668,0.033229,-0.021719
767,0.007507,0.032531,-0.021263
768,0.007354,0.031867,-0.020830
769,0.007208,0.031236,-0.020417
770,0.008832,0.038258,-0.025020
771,0.008614,0.037315,-0.024404
772,0.008407,0.036419,-0.023818
773,0.008210,0.035567,-0.023260
774,0.008023,0.034756,-0.022730
