gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
140,0.020808,0.019717,0.023482,4145.8
141,0.020196,0.019717,0.022808,4175.2
142,0.020514,0.019717,0.023934,4204.5
143,0.019880,0.019717,0.023189,4233.8
144,0.021065,0.019717,0.022558,4263.1
145,0.020948,0.019717,0.027452,4292.5
146,0.020864,0.019717,0.022790,4321.8
147,0.020818,0.019717,0.022885,4351.1
148,0.020587,0.019717,0.025773,4380.4
149,0.020485,0.019717,0.023762,4409.7
150,0.020766,0.019717,0.024633,4439.1
151,0.019996,0.019717,0.022486,4468.4
152,0.020931,0.019717,0.022347,4497.8
153,0.020262,0.019717,0.023163,4527.1
154,0.020644,0.019717,0.023532,4556.4
155,0.021087,0.019717,0.022518,4585.7
156,0.020556,0.019717,0.022991,4615.1
157,0.020380,0.019717,0.022258,4644.4
158,0.020574,0.019717,0.024335,4673.7
159,0.020600,0.019717,0.022750,4703.1
160,0.021358,0.019717,0.025190,4732.4
161,0.020947,0.019717,0.023467,4761.8
162,0.020816,0.019717,0.022463,4791.1
163,0.020986,0.019717,0.024131,4820.5
164,0.020538,0.019717,0.022421,4849.8
165,0.020453,0.019717,0.022479,4879.1
166,0.020859,0.019717,0.022438,4908.4
167,0.020060,0.019717,0.022427,4937.8
168,0.020587,0.019717,0.022809,4967.1
169,0.020771,0.019717,0.023113,4996.4
170,0.020734,0.019717,0.023184,5025.8
171,0.021097,0.019717,0.023184,5055.1
172,0.020070,0.019717,0.022738,5084.4
173,0.021048,0.019717,0.022339,5113.8
174,0.020399,0.019717,0.022961,5143.1
175,0.020723,0.019717,0.024964,5172.4
176,0.020961,0.019717,0.024886,5201.8
177,0.021022,0.019717,0.023360,5231.1
178,0.020818,0.019717,0.022540,5260.4
179,0.020490,0.019717,0.022697,5289.8
180,0.020570,0.019717,0.022506,5319.1
181,0.020192,0.019717,0.023877,5348.5
182,0.020982,0.019717,0.022589,5377.8
183,0.020470,0.019717,0.022246,5407.1
184,0.020863,0.019717,0.022924,5436.4
185,0.020019,0.019717,0.022304,5465.8
186,0.019709,0.019709,0.022272,5495.1
187,0.020941,0.019709,0.023495,5524.4
188,0.020925,0.019709,0.022448,5553.7
189,0.020495,0.019709,0.024068,5583.1
190,0.020881,0.019709,0.022474,5612.4
191,0.020610,0.019709,0.023013,5641.7
192,0.020412,0.019709,0.024286,5671.0
193,0.019956,0.019709,0.022589,5700.3
194,0.020246,0.019709,0.022178,5729.7
195,0.020820,0.019709,0.022408,5759.0
196,0.020005,0.019709,0.022197,5788.3
197,0.020366,0.019709,0.022367,5817.6
198,0.020047,0.019709,0.022561,5846.9
199,0.020121,0.019709,0.022935,5876.2
200,0.020531,0.019709,0.022709,5905.6
201,0.019748,0.019709,0.023779,5934.9
202,0.020687,0.019709,0.024639,5964.2
203,0.021102,0.019709,0.022752,5993.5
204,0.019989,0.019709,0.023126,6022.8
205,0.020791,0.019709,0.023635,6052.1
206,0.020817,0.019709,0.023374,6081.5
207,0.020974,0.019709,0.022454,6110.8
208,0.020592,0.019709,0.022928,6140.1
209,0.020345,0.019709,0.022339,6169.4
210,0.020612,0.019709,0.022863,6198.7
211,0.020992,0.019709,0.022489,6228.0
212,0.020340,0.019709,0.022424,6257.4
213,0.020078,0.019709,0.022580,6286.7
214,0.021027,0.019709,0.022378,6316.0
215,0.020565,0.019709,0.022198,6345.3
216,0.020667,0.019709,0.022291,6374.6
217,0.020810,0.019709,0.022478,6404.0
218,0.020820,0.019709,0.023735,6433.3
219,0.020610,0.019709,0.023375,6462.6
220,0.020273,0.019709,0.023790,6491.9
221,0.021064,0.019709,0.024580,6521.2
222,0.020293,0.019709,0.024322,6550.6
223,0.020902,0.019709,0.022596,6579.9
224,0.020119,0.019709,0.022109,6609.2
225,0.020979,0.019709,0.024287,6638.5
226,0.019322,0.019322,0.024530,6667.9
227,0.020492,0.019322,0.023865,6697.2
228,0.020674,0.019322,0.022320,6726.5
229,0.021088,0.019322,0.023049,6755.8
230,0.020245,0.019322,0.022363,6785.1
231,0.020816,0.019322,0.022325,6814.5
232,0.020783,0.019322,0.022399,6843.8
233,0.020702,0.019322,0.022193,6873.1
234,0.020809,0.019322,0.022270,6902.4
235,0.020026,0.019322,0.022242,6931.7
236,0.020993,0.019322,0.022711,6961.1
237,0.020841,0.019322,0.022866,6990.4
238,0.020063,0.019322,0.022233,7019.7
239,0.020849,0.019322,0.023019,7049.1
240,0.020581,0.019322,0.023304,7078.4
241,0.020411,0.019322,0.022441,7107.7
242,0.021008,0.019322,0.023646,7137.0
243,0.020537,0.019322,0.023363,7166.4
244,0.020777,0.019322,0.022440,7195.7
245,0.020801,0.019322,0.022743,7225.0
246,0.020332,0.019322,0.022199,7254.4
247,0.020662,0.019322,0.022356,7283.7
248,0.020181,0.019322,0.023265,7313.0
249,0.020652,0.019322,0.022923,7342.4
250,0.020313,0.019322,0.023689,7371.7
251,0.020580,0.019322,0.024882,7401.1
252,0.020746,0.019322,0.022359,7430.4
253,0.020334,0.019322,0.022487,7459.8
254,0.021059,0.019322,0.022375,7489.1
255,0.020953,0.019322,0.022100,7518.5
256,0.020895,0.019322,0.023543,7547.8
257,0.020568,0.019322,0.022174,7577.2
258,0.020803,0.019322,0.022720,7606.5
259,0.020417,0.019322,0.022440,7635.9
260,0.020492,0.019322,0.023747,7665.2
261,0.020913,0.019322,0.022221,7694.6
262,0.020530,0.019322,0.024551,7723.9
263,0.020377,0.019322,0.022815,7753.2
264,0.020647,0.019322,0.023782,7782.6
265,0.020861,0.019322,0.023014,7811.9
266,0.020468,0.019322,0.022576,7841.3
267,0.020581,0.019322,0.022221,7870.6
268,0.020888,0.019322,0.022992,7900.0
269,0.021044,0.019322,0.023094,7929.3
270,0.020781,0.019322,0.024093,7958.7
271,0.020109,0.019322,0.022288,7988.0
272,0.020530,0.019322,0.022706,8017.4
273,0.020900,0.019322,0.022582,8046.7
274,0.020111,0.019322,0.022281,8076.1
275,0.021033,0.019322,0.022176,8105.4
276,0.020696,0.019322,0.022147,8134.8
277,0.020739,0.019322,0.023134,8164.1
278,0.020798,0.019322,0.022968,8193.4
279,0.020590,0.019322,0.022314,8222.8
280,0.020184,0.019322,0.023371,8252.1
281,0.021093,0.019322,0.022401,8281.5
282,0.019903,0.019322,0.022078,8310.8
283,0.020804,0.019322,0.022232,8340.2
284,0.020584,0.019322,0.022606,8369.5
285,0.020943,0.019322,0.022237,8398.9
286,0.020426,0.019322,0.022333,8428.2
287,0.020987,0.019322,0.022219,8457.5
288,0.020065,0.019322,0.023934,8486.8
289,0.020752,0.019322,0.022489,8516.1
290,0.020804,0.019322,0.022074,8545.5
291,0.020516,0.019322,0.022229,8574.8
292,0.020846,0.019322,0.022471,8604.1
293,0.020626,0.019322,0.023854,8633.4
294,0.020899,0.019322,0.023712,8662.8
295,0.020279,0.019322,0.022993,8692.1
296,0.020694,0.019322,0.024913,8721.4
297,0.020856,0.019322,0.023274,8750.8
298,0.020893,0.019322,0.023515,8780.1
299,0.020715,0.019322,0.022161,8809.4
