step,m_k0,m_k1,m_k2
225,-0.014759,0.003436,0.015180
226,-0.014378,0.003347,0.014788
227,-0.014016,0.003263,0.014416
228,-0.013671,0.003183,0.014062
229,-0.013343,0.003107,0.013725
230,-0.017100,0.003931,0.017672
231,-0.016613,0.003820,0.017167
232,-0.016149,0.003715,0.016686
233,-0.015708,0.003614,0.016229
234,-0.015288,0.003519,0.015795
235,-0.014889,0.003428,0.015381
236,-0.014509,0.003341,0.014988
237,-0.014148,0.003259,0.014614
238,-0.013804,0.003181,0.014258
239,-0.013478,0.003106,0.013919
240,-0.017245,0.003963,0.017819
241,-0.016757,0.003851,0.017314
242,-0.016293,0.003746,0.016834
243,-0.015852,0.003645,0.016377
244,-0.015433,0.003550,0.015943
245,-0.015033,0.003459,0.015529
246,-0.014654,0.003372,0.015136
247,-0.014292,0.003290,0.014762
248,-0.013949,0.003212,0.014407
249,-0.013622,0.003137,0.014068
250,-0.017405,0.004035,0.017929
251,-0.016916,0.003922,0.017426
252,-0.016451,0.003814,0.016947
253,-0.016009,0.003712,0.016492
254,-0.015589,0.003615,0.016059
255,-0.015189,0.003522,0.015647
256,-0.014808,0.003434,0.015255
257,-0.014446,0.003350,0.014882
258,-0.014102,0.003271,0.014527
259,-0.013774,0.003195,0.014190
260,-0.017514,0.004022,0.018101
261,-0.017027,0.003911,0.017596
262,-0.016563,0.003806,0.017116
263,-0.016122,0.003705,0.016659
264,-0.015702,0.003610,0.016225
265,-0.015303,0.003519,0.015811
266,-0.014923,0.003432,0.015418
267,-0.014562,0.003350,0.015044
268,-0.014218,0.003272,0.014688
269,-0.013891,0.003197,0.014350
270,-0.017641,0.004051,0.018231
271,-0.017153,0.003940,0.017726
272,-0.016689,0.003834,0.017246
273,-0.016248,0.003733,0.016789
274,-0.015828,0.003638,0.016355
275,-0.015429,0.003547,0.015941
276,-0.015049,0.003460,0.015548
277,-0.014688,0.003378,0.015174
278,-0.014344,0.003299,0.014818
279,-0.014017,0.003225,0.014480
280,-0.017759,0.004076,0.018354
281,-0.017271,0.003965,0.017849
282,-0.016807,0.003859,0.017369
283,-0.016366,0.003759,0.016912
284,-0.015946,0.003663,0.016477
285,-0.015547,0.003572,0.016064
286,-0.015167,0.003486,0.015671
287,-0.014806,0.003403,0.015297
288,-0.014462,0.003325,0.014941
289,-0.014135,0.003250,0.014603
290,-0.017871,0.004100,0.018470
291,-0.017383,0.003989,0.017965
292,-0.016919,0.003884,0.017485
293,-0.016478,0.003783,0.017028
294,-0.016058,0.003687,0.016594
295,-0.015659,0.003596,0.016181
296,-0.015279,0.003510,0.015788
297,-0.014918,0.003427,0.015414
298,-0.014574,0.003349,0.015058
299,-0.014247,0.003274,0.014719
300,-0.018870,0.005882,0.017310
301,-0.018341,0.005689,0.016864
302,-0.017837,0.005505,0.016440
303,-0.017359,0.005331,0.016037
304,-0.016903,0.005165,0.015653
305,-0.016470,0.005007,0.015288
306,-0.016058,0.004857,0.014941
307,-0.015666,0.004714,0.014611
308,-0.015293,0.004578,0.014297
309,-0.014938,0.004449,0.013998
310,-0.018080,0.004197,0.018745
311,-0.017595,0.004087,0.018235
312,-0.017132,0.003983,0.017749
313,-0.016693,0.003883,0.017288
314,-0.016274,0.003789,0.016849
315,-0.015877,0.003699,0.016431
316,-0.015498,0.003613,0.016034
317,-0.015138,0.003532,0.015656
318,-0.014796,0.003454,0.015296
319,-0.014470,0.003381,0.014954
320,-0.018179,0.004222,0.018711
321,-0.017693,0.004111,0.018208
322,-0.017230,0.004006,0.017729
323,-0.016790,0.003907,0.017273
324,-0.016372,0.003812,0.016840
325,-0.015974,0.003721,0.016428
326,-0.015595,0.003635,0.016035
327,-0.015235,0.003554,0.015662
328,-0.014892,0.003476,0.015308
329,-0.014566,0.003402,0.014970
330,-0.018288,0.004278,0.018773
331,-0.017801,0.004165,0.018271
332,-0.017338,0.004059,0.017794
333,-0.016897,0.003957,0.017340
334,-0.016477,0.003861,0.016908
335,-0.016079,0.003769,0.016497
336,-0.015699,0.003681,0.016106
337,-0.015338,0.003598,0.015734
338,-0.014995,0.003519,0.015380
339,-0.014668,0.003444,0.015044
340,-0.018483,0.004500,0.018704
341,-0.017991,0.004379,0.018209
342,-0.017523,0.004263,0.017739
343,-0.017077,0.004153,0.017291
344,-0.016654,0.004048,0.016866
345,-0.016250,0.003948,0.016461
346,-0.015867,0.003853,0.016076
347,-0.015502,0.003763,0.015710
348,-0.015155,0.003677,0.015361
349,-0.014825,0.003595,0.015030
350,-0.018480,0.004353,0.018973
351,-0.017992,0.004239,0.018469
352,-0.017527,0.004131,0.017991
353,-0.017086,0.004028,0.017535
354,-0.016665,0.003930,0.017102
355,-0.016266,0.003837,0.016690
356,-0.015885,0.003748,0.016298
357,-0.015524,0.003664,0.015925
358,-0.015180,0.003583,0.015570
359,-0.014853,0.003507,0.015233
360,-0.018580,0.004412,0.019034
361,-0.018090,0.004296,0.018532
362,-0.017625,0.004186,0.018054
363,-0.017182,0.004081,0.017600
364,-0.016761,0.003981,0.017167
365,-0.016361,0.003886,0.016756
366,-0.015980,0.003796,0.016365
367,-0.015617,0.003710,0.015993
368,-0.015272,0.003629,0.015639
369,-0.014944,0.003551,0.015302
370,-0.018636,0.004396,0.019159
371,-0.018148,0.004282,0.018655
372,-0.017683,0.004173,0.018175
373,-0.017241,0.004070,0.017719
374,-0.016821,0.003971,0.017284
375,-0.016421,0.003878,0.016871
376,-0.016041,0.003789,0.016478
377,-0.015679,0.003704,0.016105
378,-0.015335,0.003623,0.015749
379,-0.015007,0.003547,0.015411
380,-0.018671,0.004343,0.019312
381,-0.018184,0.004232,0.018804
382,-0.017721,0.004126,0.018320
383,-0.017280,0.004026,0.017861
384,-0.016861,0.003930,0.017423
385,-0.016463,0.003839,0.017008
386,-0.016084,0.003752,0.016612
387,-0.015723,0.003670,0.016236
388,-0.015380,0.003592,0.015878
389,-0.015054,0.003517,0.015537
390,-0.018799,0.004477,0.019289
391,-0.018309,0.004360,0.018785
392,-0.017843,0.004249,0.018307
393,-0.017400,0.004143,0.017851
394,-0.016979,0.004043,0.017418
395,-0.016578,0.003947,0.017006
396,-0.016196,0.003856,0.016614
397,-0.015833,0.003769,0.016241
398,-0.015488,0.003687,0.015886
399,-0.015160,0.003609,0.015548
400,-0.018787,0.004346,0.019501
401,-0.018301,0.004236,0.018990
402,-0.017838,0.004131,0.018505
403,-0.017399,0.004031,0.018044
404,-0.016980,0.003937,0.017605
405,-0.016582,0.003847,0.017187
406,-0.016203,0.003761,0.016790
407,-0.015843,0.003679,0.016412
408,-0.015500,0.003602,0.016052
409,-0.015174,0.003528,0.015710
410,-0.018853,0.004367,0.019567
411,-0.018366,0.004256,0.019057
412,-0.017903,0.004151,0.018572
413,-0.017463,0.004051,0.018111
414,-0.017044,0.003955,0.017672
415,-0.016646,0.003865,0.017254
416,-0.016267,0.003779,0.016857
417,-0.015906,0.003697,0.016479
418,-0.015563,0.003619,0.016120
419,-0.015237,0.003545,0.015778
420,-0.018901,0.004363,0.019641
421,-0.018415,0.004253,0.019131
422,-0.017952,0.004148,0.018645
423,-0.017512,0.004049,0.018184
424,-0.017094,0.003954,0.017745
425,-0.016695,0.003864,0.017327
426,-0.016317,0.003778,0.016929
427,-0.015957,0.003697,0.016551
428,-0.015614,0.003619,0.016192
429,-0.015288,0.003545,0.015850
430,-0.018955,0.004372,0.019705
431,-0.018468,0.004262,0.019195
432,-0.018006,0.004157,0.018710
433,-0.017566,0.004057,0.018248
434,-0.017147,0.003963,0.017809
435,-0.016749,0.003872,0.017391
436,-0.016370,0.003787,0.016994
437,-0.016010,0.003705,0.016616
438,-0.015667,0.003627,0.016256
439,-0.015341,0.003554,0.015914
440,-0.019004,0.004379,0.019764
441,-0.018518,0.004269,0.019254
442,-0.018055,0.004165,0.018768
443,-0.017615,0.004065,0.018307
444,-0.017197,0.003970,0.017868
445,-0.016799,0.003880,0.017450
446,-0.016420,0.003794,0.017053
447,-0.016059,0.003712,0.016675
448,-0.015717,0.003635,0.016315
449,-0.015391,0.003561,0.015974
450,-0.019082,0.004444,0.019771
451,-0.018594,0.004331,0.019264
452,-0.018130,0.004224,0.018781
453,-0.017689,0.004122,0.018321
454,-0.017269,0.004025,0.017884
455,-0.016869,0.003932,0.017468
456,-0.016490,0.003844,0.017073
457,-0.016128,0.003761,0.016697
458,-0.015784,0.003681,0.016339
459,-0.015457,0.003606,0.015999
460,-0.019097,0.004395,0.019880
461,-0.018610,0.004284,0.019370
462,-0.018148,0.004180,0.018884
463,-0.017708,0.004080,0.018422
464,-0.017289,0.003985,0.017983
465,-0.016891,0.003895,0.017565
466,-0.016512,0.003809,0.017168
467,-0.016152,0.003728,0.016790
468,-0.015809,0.003650,0.016430
469,-0.015483,0.003576,0.016088
470,-0.019139,0.004401,0.019929
471,-0.018653,0.004291,0.019419
472,-0.018190,0.004186,0.018933
473,-0.017750,0.004087,0.018472
474,-0.017332,0.003992,0.018033
475,-0.016933,0.003902,0.017615
476,-0.016555,0.003816,0.017218
477,-0.016194,0.003734,0.016840
478,-0.015852,0.003657,0.016480
479,-0.015526,0.003583,0.016138
480,-0.019180,0.004407,0.019977
481,-0.018693,0.004297,0.019466
482,-0.018231,0.004192,0.018981
483,-0.017791,0.004093,0.018520
484,-0.017372,0.003998,0.018081
485,-0.016974,0.003908,0.017663
486,-0.016595,0.003822,0.017266
487,-0.016235,0.003740,0.016888
488,-0.015892,0.003663,0.016528
489,-0.015566,0.003589,0.016186
490,-0.019231,0.004436,0.020007
491,-0.018744,0.004325,0.019498
492,-0.018281,0.004219,0.019013
493,-0.017840,0.004118,0.018552
494,-0.017421,0.004023,0.018114
495,-0.017022,0.003932,0.017697
496,-0.016643,0.003845,0.017300
497,-0.016282,0.003763,0.016923
498,-0.015939,0.003684,0.016564
499,-0.015613,0.003610,0.016222
500,-0.019255,0.004419,0.020066
501,-0.018769,0.004309,0.019556
502,-0.018306,0.004204,0.019071
503,-0.017866,0.004104,0.018609
504,-0.017447,0.004010,0.018170
505,-0.017049,0.003919,0.017752
506,-0.016670,0.003834,0.017355
507,-0.016310,0.003752,0.016977
508,-0.015967,0.003674,0.016618
509,-0.015641,0.003601,0.016276
510,-0.019290,0.004424,0.020104
511,-0.018804,0.004314,0.019594
512,-0.018341,0.004209,0.019109
513,-0.017901,0.004110,0.018648
514,-0.017482,0.004015,0.018209
515,-0.017084,0.003925,0.017791
516,-0.016705,0.003839,0.017394
517,-0.016345,0.003757,0.017017
518,-0.016002,0.003680,0.016657
519,-0.015676,0.003606,0.016316
520,-0.019357,0.004497,0.020089
521,-0.018869,0.004383,0.019581
522,-0.018405,0.004275,0.019099
523,-0.017964,0.004173,0.018640
524,-0.017544,0.004075,0.018203
525,-0.017144,0.003983,0.017788
526,-0.016764,0.003894,0.017393
527,-0.016403,0.003810,0.017017
528,-0.016059,0.003731,0.016660
529,-0.015732,0.003655,0.016320
530,-0.019355,0.004436,0.020190
531,-0.018868,0.004326,0.019679
532,-0.018406,0.004221,0.019194
533,-0.017966,0.004121,0.018732
534,-0.017547,0.004026,0.018293
535,-0.017149,0.003936,0.017875
536,-0.016770,0.003850,0.017478
537,-0.016410,0.003769,0.017100
538,-0.016067,0.003691,0.016740
539,-0.015741,0.003617,0.016398
540,-0.019397,0.004463,0.020204
541,-0.018910,0.004352,0.019695
542,-0.018447,0.004246,0.019210
543,-0.018006,0.004145,0.018750
544,-0.017587,0.004050,0.018311
545,-0.017188,0.003959,0.017894
546,-0.016809,0.003872,0.017498
547,-0.016448,0.003790,0.017120
548,-0.016105,0.003711,0.016762
549,-0.015779,0.003637,0.016420
550,-0.019412,0.004444,0.020255
551,-0.018926,0.004334,0.019745
552,-0.018463,0.004229,0.019260
553,-0.018023,0.004130,0.018798
554,-0.017604,0.004035,0.018359
555,-0.017206,0.003945,0.017942
556,-0.016828,0.003859,0.017544
557,-0.016467,0.003778,0.017167
558,-0.016125,0.003700,0.016807
559,-0.015799,0.003626,0.016465
560,-0.019437,0.004447,0.020282
561,-0.018951,0.004337,0.019772
562,-0.018488,0.004232,0.019288
563,-0.018048,0.004133,0.018826
564,-0.017630,0.004038,0.018388
565,-0.017232,0.003948,0.017970
566,-0.016853,0.003862,0.017573
567,-0.016493,0.003781,0.017195
568,-0.016150,0.003703,0.016836
569,-0.015824,0.003629,0.016495
570,-0.019485,0.004495,0.020279
571,-0.018998,0.004383,0.019771
572,-0.018534,0.004277,0.019287
573,-0.018094,0.004175,0.018827
574,-0.017674,0.004079,0.018390
575,-0.017275,0.003987,0.017974
576,-0.016896,0.003899,0.017578
577,-0.016535,0.003816,0.017202
578,-0.016191,0.003737,0.016844
579,-0.015865,0.003662,0.016503
580,-0.019498,0.004478,0.020331
581,-0.019011,0.004367,0.019822
582,-0.018548,0.004261,0.019337
583,-0.018108,0.004160,0.018876
584,-0.017689,0.004065,0.018438
585,-0.017290,0.003974,0.018021
586,-0.016911,0.003887,0.017624
587,-0.016551,0.003805,0.017247
588,-0.016208,0.003727,0.016888
589,-0.015882,0.003652,0.016547
590,-0.019509,0.004458,0.020376
591,-0.019023,0.004348,0.019866
592,-0.018560,0.004244,0.019381
593,-0.018120,0.004144,0.018919
594,-0.017702,0.004049,0.018480
595,-0.017304,0.003959,0.018063
596,-0.016925,0.003874,0.017665
597,-0.016565,0.003792,0.017288
598,-0.016222,0.003715,0.016928
599,-0.015896,0.003641,0.016586
600,-0.020719,0.006778,0.018748
601,-0.020177,0.006560,0.018315
602,-0.019662,0.006353,0.017903
603,-0.019173,0.006156,0.017511
604,-0.018707,0.005969,0.017138
605,-0.018263,0.005791,0.016783
606,-0.017842,0.005621,0.016446
607,-0.017441,0.005460,0.016125
608,-0.017059,0.005307,0.015820
609,-0.016696,0.005161,0.015529
610,-0.019574,0.004544,0.020518
611,-0.019090,0.004436,0.020000
612,-0.018628,0.004332,0.019508
613,-0.018190,0.004233,0.019039
614,-0.017773,0.004140,0.018594
615,-0.017376,0.004051,0.018170
616,-0.016998,0.003966,0.017767
617,-0.016639,0.003885,0.017383
618,-0.016297,0.003808,0.017018
619,-0.015972,0.003735,0.016671
620,-0.019600,0.004554,0.020362
621,-0.019115,0.004444,0.019853
622,-0.018653,0.004340,0.019369
623,-0.018214,0.004241,0.018909
624,-0.017797,0.004147,0.018471
625,-0.017399,0.004057,0.018054
626,-0.017021,0.003972,0.017658
627,-0.016662,0.003891,0.017281
628,-0.016320,0.003813,0.016923
629,-0.015995,0.003740,0.016582
630,-0.019618,0.004554,0.020331
631,-0.019132,0.004445,0.019825
632,-0.018671,0.004340,0.019343
633,-0.018231,0.004241,0.018885
634,-0.017814,0.004147,0.018449
635,-0.017416,0.004057,0.018035
636,-0.017038,0.003971,0.017641
637,-0.016679,0.003890,0.017266
638,-0.016337,0.003813,0.016909
639,-0.016011,0.003739,0.016570
640,-0.019638,0.004563,0.020341
641,-0.019152,0.004452,0.019835
642,-0.018690,0.004348,0.019354
643,-0.018251,0.004248,0.018897
644,-0.017833,0.004153,0.018461
645,-0.017435,0.004063,0.018047
646,-0.017057,0.003977,0.017654
647,-0.016697,0.003895,0.017279
648,-0.016355,0.003818,0.016923
649,-0.016030,0.003744,0.016584
650,-0.019645,0.004549,0.020368
651,-0.019160,0.004439,0.019862
652,-0.018698,0.004335,0.019381
653,-0.018259,0.004236,0.018923
654,-0.017841,0.004141,0.018487
655,-0.017444,0.004052,0.018073
656,-0.017066,0.003966,0.017679
657,-0.016706,0.003885,0.017304
658,-0.016364,0.003808,0.016947
659,-0.016039,0.003734,0.016608
660,-0.019657,0.004546,0.020385
661,-0.019171,0.004436,0.019879
662,-0.018710,0.004332,0.019398
663,-0.018271,0.004233,0.018940
664,-0.017853,0.004138,0.018505
665,-0.017456,0.004048,0.018091
666,-0.017078,0.003963,0.017697
667,-0.016718,0.003882,0.017322
668,-0.016376,0.003805,0.016965
669,-0.016051,0.003731,0.016626
670,-0.019691,0.004585,0.020367
671,-0.019204,0.004474,0.019862
672,-0.018742,0.004367,0.019383
673,-0.018302,0.004267,0.018927
674,-0.017883,0.004170,0.018493
675,-0.017485,0.004079,0.018080
676,-0.017106,0.003992,0.017687
677,-0.016746,0.003910,0.017314
678,-0.016403,0.003831,0.016958
679,-0.016077,0.003756,0.016620
680,-0.019700,0.004576,0.020400
681,-0.019214,0.004464,0.019895
682,-0.018752,0.004359,0.019415
683,-0.018312,0.004258,0.018958
684,-0.017893,0.004162,0.018523
685,-0.017495,0.004071,0.018110
686,-0.017117,0.003985,0.017716
687,-0.016756,0.003902,0.017342
688,-0.016414,0.003824,0.016986
689,-0.016088,0.003750,0.016648
690,-0.019789,0.004722,0.020296
691,-0.019299,0.004604,0.019797
692,-0.018833,0.004492,0.019322
693,-0.018390,0.004385,0.018870
694,-0.017969,0.004284,0.018440
695,-0.017568,0.004187,0.018031
696,-0.017186,0.004095,0.017642
697,-0.016823,0.004008,0.017272
698,-0.016478,0.003925,0.016920
699,-0.016150,0.003845,0.016585
700,-0.019756,0.004635,0.020422
701,-0.019269,0.004521,0.019917
702,-0.018805,0.004413,0.019437
703,-0.018364,0.004310,0.018980
704,-0.017944,0.004212,0.018545
705,-0.017545,0.004119,0.018132
706,-0.017165,0.004031,0.017739
707,-0.016804,0.003946,0.017365
708,-0.016461,0.003866,0.017009
709,-0.016134,0.003790,0.016670
710,-0.019774,0.004647,0.020438
711,-0.019286,0.004533,0.019933
712,-0.018822,0.004425,0.019453
713,-0.018380,0.004321,0.018996
714,-0.017961,0.004223,0.018561
715,-0.017561,0.004129,0.018148
716,-0.017181,0.004040,0.017754
717,-0.016820,0.003956,0.017380
718,-0.016476,0.003875,0.017024
719,-0.016149,0.003799,0.016686
720,-0.019768,0.004616,0.020491
721,-0.019281,0.004504,0.019984
722,-0.018818,0.004396,0.019502
723,-0.018377,0.004294,0.019044
724,-0.017958,0.004197,0.018607
725,-0.017559,0.004105,0.018192
726,-0.017180,0.004017,0.017798
727,-0.016819,0.003934,0.017422
728,-0.016476,0.003855,0.017065
729,-0.016150,0.003779,0.016725
730,-0.019743,0.004549,0.020577
731,-0.019258,0.004439,0.020067
732,-0.018796,0.004335,0.019581
733,-0.018357,0.004236,0.019120
734,-0.017939,0.004141,0.018681
735,-0.017542,0.004052,0.018263
736,-0.017164,0.003966,0.017866
737,-0.016804,0.003885,0.017488
738,-0.016462,0.003808,0.017128
739,-0.016137,0.003735,0.016786
740,-0.019765,0.004570,0.020574
741,-0.019279,0.004459,0.020065
742,-0.018817,0.004354,0.019581
743,-0.018377,0.004254,0.019120
744,-0.017959,0.004158,0.018682
745,-0.017561,0.004068,0.018265
746,-0.017182,0.003982,0.017868
747,-0.016822,0.003900,0.017491
748,-0.016480,0.003822,0.017132
749,-0.016154,0.003748,0.016791
750,-0.019759,0.004544,0.020607
751,-0.019274,0.004434,0.020097
752,-0.018812,0.004330,0.019612
753,-0.018373,0.004231,0.019151
754,-0.017955,0.004137,0.018712
755,-0.017558,0.004047,0.018294
756,-0.017180,0.003962,0.017897
757,-0.016820,0.003881,0.017519
758,-0.016478,0.003803,0.017160
759,-0.016153,0.003730,0.016818
760,-0.019766,0.004541,0.020615
761,-0.019281,0.004431,0.020106
762,-0.018819,0.004327,0.019621
763,-0.018380,0.004228,0.019160
764,-0.017962,0.004134,0.018721
765,-0.017565,0.004044,0.018304
766,-0.017187,0.003959,0.017907
767,-0.016827,0.003878,0.017529
768,-0.016485,0.003801,0.017170
769,-0.016160,0.003727,0.016828
770,-0.019770,0.004537,0.020622
771,-0.019285,0.004428,0.020112
772,-0.018824,0.004324,0.019628
773,-0.018385,0.004225,0.019167
774,-0.017967,0.004130,0.018729
